Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO04/24-058,Nguyễn Thị Đào,45405.126388888886,PR24/04-061,MDM-FL81,Tím 81 FL,KG,25,KG,25,,VND,91000,227500,2275000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO04/24-058,Nguyễn Thị Đào,45405.126388888886,PR24/04-061,MDM-RELEXBLUEC,RELEXBLUE C,KG,100,KG,100,,VND,80000,800000,8000000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO04/24-058,Nguyễn Thị Đào,45405.126388888886,PR24/04-062,MDM-FL92GT,Đen 92 FL gián tiếp,KG,125,KG,125,,VND,69000,862500,8625000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200103710000000,AGRI FEED,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200103830000000,BAJA PADI III,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200104690000000,Dongwon CORN,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200105150000000,Green horse,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200106510000000,Rama 128,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200106560000000,Rama 99,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,5200108724000000,Bản in CAP KILANG,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,520011820000000,SP8-25KG,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-059,Nguyễn Thị Đào,45405.128472222219,PR24/04-060,520011850000000,TÔM HÙM ĐỎ-25KG,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-060,Nguyễn Thị Đào,45405.129166666666,PR24/04-046,5200117800000000,STANDLEE-UNIPACK,CM2,10000,CM2,10000,,VND,540,432000,5400000,NCC010024,CÔNG TY TNHH CƠ KIỆN
PO04/24-060,Nguyễn Thị Đào,45405.129166666666,PR24/04-059,5200108838000000,LOGO PADI III-HARVEST,CM2,5000,CM2,5000,,VND,540,216000,2700000,NCC010024,CÔNG TY TNHH CƠ KIỆN
PO04/24-061,Nguyễn Thị Đào,45405.131249999999,PR24/04-058,HAT-EMPE0033K,Hạt màu đen EMPE0033K - Châu Âu. [KB3],KG,200,KG,200,,VND,51500,1030000,10300000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-061,Nguyễn Thị Đào,45405.131249999999,PR24/04-058,HAT-UV881C,Hạt UV 881C (Châu Âu),KG,500,KG,500,,VND,73000,3650000,36500000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-062,Nguyễn Thị Đào,45405.133333333331,PR24/04-058,10TEM-TU001-06-0001,Tem bao Jumbo UNP TU001-06-0001. Kích thước W4.5xL7.0 (inch),Cái,19830,KG,19.83,,VND,350,555240,6940500,NCC010186,CÔNG TY TNHH IN THIẾT KẾ QUẢNG CÁO MINH HOÀNG
PO04/24-063,Nguyễn Thị Đào,45405.136111111111,PR24/04-058,10DAI-PPDE0-01-0206,"Dây đai PP, 2.0cm x 6.0g/m, MĐN: 8, màu đen.",M,24500,KG,147,,VND,309,605640,7570500,NCC010100,CÔNG TY TNHH HONSIN (VIỆT NAM)
PO04/24-064,Nguyễn Thị Đào,45405.137499999997,PR24/04-063,0909400030000000,BAO TAY LEN ,Đôi,1000,Đôi,1000,,VND,5000,0,5000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO04/24-065,Nguyễn Thị Đào,45405.166666666664,PR24/04-022,0920600080000000,"Dây HDPE, trắng đục, 1.0g/m. [Luồn miệng bao DW]",M,789000,KG,789,,VND,45,2840400,35505000,NCC010302,CÔNG TY TNHH MỘT THÀNH VIÊN H.G.P
PO04/24-066,Nguyễn Thị Đào,45405.277777777774,PR24/04-064,0908100011000000,xi măng sao mai,BAO,30,BAO,30,,VND,92000,0,2760000,NV041,Võ Công Vũ
PO04/24-066,Nguyễn Thị Đào,45405.277777777774,PR24/04-064,0909000030000000,cát xây dựng,M3,3,M3,3,,VND,550000,0,1650000,NV041,Võ Công Vũ
PO04/24-066,Nguyễn Thị Đào,45405.277777777774,PR24/04-064,0926400100000000,đá 1x2 (xây dựng),Mét,1.5,Mét,1.5,,VND,600000,0,900000,NV041,Võ Công Vũ
PO04/24-066,Nguyễn Thị Đào,45405.277777777774,PR24/04-064,0903600180000000,"Tôn mạ kẽm 5 zem 7,5m",TAM,16,TAM,16,,VND,295794,0,4732704,NV041,Võ Công Vũ
PO04/24-066,Nguyễn Thị Đào,45405.277777777774,PR24/04-064,0903600220000000,"Tôn sóng 5zem x6,8m",TAM,16,TAM,16,,VND,295794,0,4732704,NV041,Võ Công Vũ
PO04/24-066,Nguyễn Thị Đào,45405.277777777774,PR24/04-064,0903600230000000,"Tôn sóng 5zem x 1,8m",TAM,75,TAM,75,,VND,295794,0,22184550,NV041,Võ Công Vũ
PO04/24-067,Nguyễn Thị Đào,45406.214583333334,PR24/04-058,10DAI-PPDE0-01-0530,"Dây đai PP, Kích thước 5.0cm;  TL: 30g/m, màu đen",M,47167,KG,1415.01,,VND,1275,4811034,60137925,KH010005,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI KIÊN THẠNH
PO04/24-068,Nguyễn Thị Đào,45407.279166666667,PR24/04-065,MDM-FL23,Vàng Chanh 23 FL,KG,125,KG,125,,VND,74000,925000,9250000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO04/24-068,Nguyễn Thị Đào,45407.279166666667,PR24/04-065,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,100,KG,100,,VND,76000,760000,7600000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO04/24-068,Nguyễn Thị Đào,45407.279166666667,PR24/04-065,MDM-DMO001,Dung môi Chậm khô Trực Tiếp,KG,24,KG,24,,VND,74000,177600,1776000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO04/24-069,Nguyễn Thị Đào,45407.279861111107,PR24/04-066,TAICAL-EFPP1001-4,Hạt taical kéo sợi NA EFPP 1001-4,KG,27000,KG,27000,,VND,6800,0,183600000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-070,Nguyễn Thị Đào,45407.282638888886,PR24/04-067,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,40,CAI,40,,VND,140000,448000,5600000,NCC010304,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PALLET QUỐC TOẢN
PO04/24-070,Nguyễn Thị Đào,45407.282638888886,PR24/04-067,5200110040000000,"Pallet gỗ 1.1mx1.1mx.0.15m pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",Cái,40,Cái,40,,VND,150000,480000,6000000,NCC010304,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PALLET QUỐC TOẢN
PO04/24-070,Nguyễn Thị Đào,45407.282638888886,PR24/04-067,9045002440000000,Pallet gỗ kích thước WxLxH: 105.0x105.0x15.0cm; TL: 18-25kg/cái,Cái,44,Cái,44,,VND,140000,492800,6160000,NCC010304,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PALLET QUỐC TOẢN
PO04/24-071,Thái Nguyễn Minh Quyết,45408.234722222223,,HAT-PP1102K,Hạt Nhựa 1102k,KG,56000,KG,56000,,VND,1,0,56000,NCC010004,CÔNG TY CỔ PHẦN BAO BÌ ĐẠI LỤC
PO04/24-072,Thái Nguyễn Minh Quyết,45408.238194444442,,HAT-PPKC-H030GP,Hạt nhựa PP kéo sợi - H030GP,KG,74250,Kg,74250,,VND,25363.636399999999,188325000,1883250003,KH010018,CÔNG TY TNHH LUCKY STAR PLAST
PO04/24-073,Thái Nguyễn Minh Quyết,45408.245833333334,,HAT-PPKC-H030GP,Hạt nhựa PP kéo sợi - H030GP,KG,99000,Kg,99000,,VND,25181.818200000002,249300000,2493000002,NCC010216,Công Ty TNHH Chemical Trading Việt Nam
PO04/24-074,Nguyễn Thị Đào,45408.361111111109,PR24/04-068,HAT-EMH55196,Hạt màu xanh lá EMH55196. [EUP] [376C],KG,100,KG,100,,VND,80000,800000,8000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-075,Nguyễn Thị Đào,45408.363888888889,PR24/04-068,BIACARTON5LOP.0912,Bìa carton 5 lớp kích thước 90cmx120cm. [Lót Pallet],TAM,40,TAM,40,,VND,13000,41600,520000,NCC010082,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI BAO BÌ PHÚC LONG
PO04/24-076,Nguyễn Thị Đào,45408.369444444441,PR24/04-068,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,20,CAI,20,,VND,140000,224000,2800000,NCC010304,CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI PALLET QUỐC TOẢN
PO04/24-077,Nguyễn Thị Đào,45408.376388888886,PR24/04-069,5200106860000000,SEMOLINA 25KG,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-077,Nguyễn Thị Đào,45408.376388888886,PR24/04-069,5200107210000000,White Globe,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-077,Nguyễn Thị Đào,45408.376388888886,PR24/04-069,520011910000000,BỘT MÌ 28-40KG,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-077,Nguyễn Thị Đào,45408.376388888886,PR24/04-070,5200103710000000,AGRI FEED,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-077,Nguyễn Thị Đào,45408.376388888886,PR24/04-070,5200117800000000,STANDLEE-UNIPACK,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-077,Nguyễn Thị Đào,45408.376388888886,PR24/04-070,520011810000000,MK-PL -25KG,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO04/24-078,Nguyễn Thị Đào,45408.377083333333,PR24/04-072,9045002480000006,Máy chấm công,CAI,1,CAI,1,,VND,3500000,280000,3500000,NV031,Trần Trung Hiếu
PO04/24-078,Nguyễn Thị Đào,45408.377083333333,PR24/04-073,9045002480000005,Bộ chuyển tín hiệu RS232 qua wifi và mạng,BO,4,BO,4,,VND,2097600,839040,8390400,NV031,Trần Trung Hiếu
PO04/24-079,Nguyễn Thị Đào,45408.379166666666,PR24/04-071,0904500300000000,Sơn dầu bạch tuyết màu đỏ cam 3kg/thùng.,THUNG,1,THUNG,1,,VND,480000,0,480000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO04/24-080,Nguyễn Thị Đào,45409.409722222219,PR24/04-074,HAT-UV218TA,"Hạt UV218TA (Đại Á, test UV 300h)",KG,1000,KG,1000,,VND,130000,0,130000000,NCC010202,CHI NHÁNH TẠI THÀNH PHỐ HỒ CHÍ MINH CÔNG TY CỔ PHẦN CÔNG NGHIỆP ĐẠI Á
PO04/24-081,Nguyễn Thị Đào,45409.411111111112,PR24/04-075,0920600080000000,"Dây HDPE, trắng đục, 1.0g/m. [Luồn miệng bao DW]",M,500000,KG,500,,VND,90,3600000,45000000,NCC010035,CÔNG TY TNHH SX TÂN VINH PHÁT
PO04/24-082,Nguyễn Thị Đào,45411.285416666666,PR24/04-078,HAT-TACKS,Hạt Taical kéo sợi,KG,189000,KG,189000,,VND,7000,0,1323000000,NCC010014,CÔNG TY CỔ PHẦN NHỰA CHÂU ÂU PHƯƠNG NAM
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,100,CAI,100,,VND,1.79,0,179,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0901900340000000,BÁNH XE CÔN DÀI NOVA 6. Mã số: 1140165000,CAI,100,CAI,100,,VND,2.26,0,226,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0901900360000000,BÁNH XE CÔN NGẮN NOVA 6 Mã: 11158200900,CAI,100,CAI,100,,VND,1.7,0,170,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0901900380000000,BÁNH XE LỆCH TÂM NOVA/RX6.1- NOVA6994514,CAI,100,CAI,100,,VND,1.29,0,129,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0918500100000000,GỐI ĐỠ ĐẦU DÙ TRƯỚC - BEARING BLOCK - P ( FRONT ) - MÃ : NOVA6 494501,CAI,100,CAI,100,,VND,2.57,0,257,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0904800130000000,CỐT ĐẦU DÙ TRƯỚC NOVA (Nova6 994706),Cái,200,Cái,200,,VND,0.48,0,96,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0906200260000000,Ốp càng thoi nhựa NOVA (Nova6 495808)/RX6.1,Cái,300,Cái,300,,VND,0.81699999999999995,0,245,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0918500120000000,GỐI ĐỠ ĐẦU DÙ SAU NOVA - BEARING BLOCK REAR (MÃ : NOVA6 494502),Cái,100,Cái,100,,VND,0.49,0,49,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0918500140000000,GỐI ĐỠ ĐẦU DÙ TRƯỚC RX6.1 và RX8.0 Z3A-05717C,Cái,100,Cái,100,,VND,2.57,0,257,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0901900740000000,Bánh xe Côn dài NOVA6 - 576LF (Chonchoid Wheel- Ny ) Mã : 11412986000,CAI,100,CAI,100,,VND,2.26,0,226,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-083,Thái Nguyễn Minh Quyết,45411.365277777775,PR24/04-076,0901900750000000,Bánh xe lưng thoi (52mm) NOVA6 - 576LF ( Shuttle Wheel- NS ) Mã : 11412932000.,CAI,200,CAI,200,,VND,1.79,0,358,NCC020024,"Changzhou United Win Pack Co., Ltd"
PO04/24-084,Thái Nguyễn Minh Quyết,45411.366666666661,PR24/04-056,0907101130000000,Motor lô thu ( winder motor 6P-120W with bon AS 20) Mã: NOVA6 - 7759 .,CAI,1,CAI,1,,USD,110,0,111,NCC020009,CÔNG TY LOHIA CORP LIMITED
PO04/24-084,Thái Nguyễn Minh Quyết,45411.366666666661,PR24/04-056,0907101130000000,Motor lô thu ( winder motor 6P-120W with bon AS 20) Mã: NOVA6 - 7759 .,CAI,1,CAI,1,,USD,110,0,111,NCC020009,CÔNG TY LOHIA CORP LIMITED
PO04/24-084,Thái Nguyễn Minh Quyết,45411.366666666661,PR24/04-056,0907101150000000,"Motor lô đỉnh ( Take-up sensor (bon)  motor 0.37Kw. 4 Pole, B5 . AD71 (new) ) Mã: NOVA6 - 5017.",CAI,1,CAI,1,,USD,92.2,0,92.2,NCC020009,CÔNG TY LOHIA CORP LIMITED
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,,VND,39000,1989000,19890000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-FL021,Cam 021C FL.,KG,50,KG,50,,VND,75000,375000,3750000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-FL23,Vàng Chanh 23 FL,KG,125,KG,125,,VND,74000,925000,9250000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-FLH570,Hồng 570 FL,KG,25,KG,25,,VND,133000,332500,3325000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-FLXD2763,Xanh Dương 2763 FL,KG,75,KG,75,,VND,76000,570000,5700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-001,Nguyễn Thị Đào,45414.370833333334,PR24/05-001,MDM-FLXL3415C,Xanh Lá 3415C FL,KG,125,KG,125,,VND,76000,950000,9500000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-002,Nguyễn Thị Đào,45415.126388888886,PR24/05-002,0917400280000000,Băng keo 2 mặt 3M dán MICA bảng rộng 20mm,CUON,5,CUON,5,,VND,22000,0,110000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-002,Nguyễn Thị Đào,45415.126388888886,PR24/05-003,0500100060000000,"Dây đai nẹp xấp nhỏ, màu vàng, K12.0mm, TL: 6.0g/m.",CUON,5,KG,50,,VND,275000,0,1375000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-002,Nguyễn Thị Đào,45415.126388888886,PR24/05-003,0917400340000000,Băng Keo Dán Bạt,CUON,2,CUON,2,,VND,165500,0,331000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-003,Nguyễn Dũng Trung,45415.363194444442,,02MAY-TU001-06-0001,"May bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",Cái,12000,KG,11400,,VND,21000,20160000,252000000,NCC010305,CÔNG TY CỔ PHẦN H HOÀNG GIA
PO05/24-004,Nguyễn Dũng Trung,45415.370833333334,,MLD045060G039TDUDW.CORN,"[MMLD] Bao PP-In, trắng đục, K45.0x60.0PB(cm), miệng 1 lần/may 1 đường PP600D trắng + luồn dây HDPE trắng 120cm(+/-5), TL: 39.0g/cái, MK: CORN (1+0) [Hình trái bắp chữ Hàn]. [Đếm tép 100 cái trở đầu 50:50]",Cái,70000,KG,2730,,VND,400,1600000,20000000,NCC010055,CÔNG TY TNHH THƯƠNG MẠI - SẢN XUẤT BAO BÌ PP BÌNH NGUYỄN
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-004,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-004,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-004,MDM-FL92,Đen 92 FL,KG,50,KG,50,,VND,69000,345000,3450000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-004,MDM-RELEXBLUEC,RELEXBLUE C,KG,150,KG,150,,VND,80000,1200000,12000000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-005,MDM-FL021GT,Cam 021C FL gián tiếp,KG,25,KG,25,,VND,75000,187500,1875000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-005,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-005,Nguyễn Thị Đào,45416.352083333331,PR24/05-005,MDM-FLXD2763GT,Xanh Dương 2763 FL gián tiếp,KG,75,KG,75,,VND,76000,570000,5700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO05/24-006,Nguyễn Thị Đào,45416.353472222218,PR24/05-006,0700100070000000,XĂNG A92,LIT,6,LIT,6,,VND,25000,0,150000,NV041,Võ Công Vũ
PO05/24-006,Nguyễn Thị Đào,45416.353472222218,PR24/05-006,090300024000000,Vít đuôi cá đầu bằng côn chìm 4x25mm,BICH,1,BICH,1,,VND,20000,0,20000,NV041,Võ Công Vũ
PO05/24-006,Nguyễn Thị Đào,45416.353472222218,PR24/05-006,0909500210000000,Lưới chống nứt,CUON,1,CUON,1,,VND,35000,0,35000,NV041,Võ Công Vũ
PO05/24-006,Nguyễn Thị Đào,45416.353472222218,PR24/05-006,091820006000000,Gạch lát nền 40x40,THUNG,25,THUNG,25,,VND,130000,0,3250000,NV041,Võ Công Vũ
PO05/24-007,Nguyễn Thị Đào,45416.354861111111,PR24/05-007,0905700160000000,PHỚT 20X35,CAI,20,CAI,20,,VND,35000,0,700000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-007,Nguyễn Thị Đào,45416.354861111111,PR24/05-007,0901400150000000,Nhựa PU phi 70x1000mm,CAY,1,CAY,1,,VND,750000,0,750000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-007,Nguyễn Thị Đào,45416.354861111111,PR24/05-007,09276000100000000,Bánh chổi đánh bavia sợi thép phi 300x50mm lỗ 25.4mm,CAI,4,CAI,4,,VND,802500,0,3210000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-007,Nguyễn Thị Đào,45416.354861111111,PR24/05-009,5200110650000003,Xà phòng rửa chén,THUNG,5,THUNG,5,,VND,170000,0,850000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-007,Nguyễn Thị Đào,45416.354861111111,PR24/05-009,5200109570000000,Chổi cỏ.,CAY,20,CAY,20,,VND,25000,0,500000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-007,Nguyễn Thị Đào,45416.354861111111,PR24/05-009,0908200100000000,Xe vắt và ép nước lau sàn nhà 2 ngăn AF08087,CAI,2,CAI,2,,VND,1300000,0,2600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-008,Nguyễn Thị Đào,45416.35555555555,PR24/05-008,0902200660000000,Khởi động từ  LS.MC-32A-COIL-220VAC,CAI,4,CAI,4,,VND,627000,0,2508000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-008,Nguyễn Thị Đào,45416.35555555555,PR24/05-008,0902208630000000,Biến trở Tocos 10K RV24YN20S B103,CAI,5,CAI,5,,VND,145000,0,725000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-008,Nguyễn Thị Đào,45416.35555555555,PR24/05-008,0902209300000000,Khởi động từ LC1DT25,CAI,2,CAI,2,,VND,937000,0,1874000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO05/24-008,Nguyễn Thị Đào,45416.35555555555,PR24/05-008,0907101010000000,Motor máy hút bụi HITACHI -21L  (model: CV-960F 24CV WR),CAI,1,CAI,1,,VND,890000,0,890000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
