Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
6/18/2024,LN06/24-077,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-012/020.,PR24/06-008,PO06/24-012,0927800020000000,Củ thùa 2 kim. ( Mã số 033141),CAI,1,CAI,5,5
6/18/2024,LN06/24-077,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-012/020.,PR24/06-008,PO06/24-012,0926900050000000,CỮ MÓC 2 KIM 033131,Cái,1,Cái,10,10
5/15/2024,LN05/24-050,Đặt khắc bản in cao su PO05/24-034/047.,PR24/05-031,PO05/24-034,5200104530000000,CS 66x115,CM2,1,CM2,5304,5304
4/1/2024,LN04/24-005,Vật tu thay thế và dự phòng thay thế cho máy dệt STARLINGER.,PR24/02-038,PO02/24-040,0927600098000000,Cốt truyền động (SHAFT) – MÃ: Z4R-03264B,CAI,1,CAI,4,4
4/9/2024,LN04/24-041,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056 VÀ PO02/24-052.,PR24/01-054,PO01/24-056,0923800023000000,Cốt cùm móc : 033151,CAI,1,CAI,10,10
5/24/2024,LN05/24-082,ĐỀ XUẤT MUA VẬT TƯ PHÂN XƯỞNG DỆT 19/3/2024,PR24/03-066,PO03/24-077,0904800610000000,Cốt bánh xe lưng thoi RX8.0 ( Half Axle ) Mã: Z4A-06393.,CAI,1,CAI,50,50
5/21/2024,LN05/24-066,Vật tư thay thế cho xe nâng cuộn phân xưởng 6. PO05/24-050.,PR24/05-036,PO05/24-050,0902210470000000,Contacter 12V-200A -  Xe nâng tay bán tự động.,CAI,1,CAI,1,1
6/27/2024,LN06/24-122,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/025/056/059.,PR24/06-013,PO06/24-018,0902210550000000,Công tắc giật dây RP-RM83F-38LTE.,CAI,1,CAI,4,4
6/17/2024,LN06/24-064,DÂY CỘT BAO Hạt Taical kéo sợi Hạt phụ gia MV8C (Châu Âu) V....v..... Po05/24-091 và PO06/24-025/036/042.,PR24/06-040,PO06/24-042,0927600102000000,Công tắc bàn đạp Hanyoung HY-103N | 250VAC - 10A - Nhôm - Tiếp điểm C,CAI,1,CAI,10,10
4/24/2024,LN04/24-093,Vật tư lắp đặt cho máy cắt máy AUTO phân xưởng 8. Theo đề xuất. PO04/24-030.,PR24/04-025,PO04/24-030,0922500070000000,Con lăn nhôm kéo bao trong phi 90x50mm  ( GC theo bản vẽ ),CAI,1,CAI,5,5
4/24/2024,LN04/24-093,Vật tư lắp đặt cho máy cắt máy AUTO phân xưởng 8. Theo đề xuất. PO04/24-030.,PR24/04-025,PO04/24-030,9045002480000004,Con lăn nhôm kéo bao ngoài phi 90x70mm  ( GC theo bản vẽ ),CAI,1,CAI,10,10
4/24/2024,LN04/24-096,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04?24-012.,PR24/04-013,PO04/24-012,0901101590000000,Cóc đạp điện TFS - 201 - 10A - 250VAC,CAI,1,CAI,10,10
5/27/2024,LN05/24-086,"Vật tư sửa chữa bồn bộ chia nước vào máy sợi phân xưởng 1, PO05/24-073/078.",PR24/05-061,PO05/24-073,0904700400000000,CO NHỰA PVC BM  phi 114x3mm,Cái,1,Cái,3,3
4/27/2024,LN04/24-118,Vật Tư chuyển VP bán TP lên Trên Lầu PO03/24-044,PR24/03-039,PO03/24-044,0910900071000000,Cọ 7 phân,CAI,1,CAI,2,2
6/27/2024,LN06/24-122,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/025/056/059.,PR24/06-013,PO06/24-018,0927600095000000,Chuyển mạch đảo chiều động cơ 3 pha Hanyoung HY-140R,CAI,1,CAI,4,4
4/23/2024,LN04/24-070,Đặt khắc bản in cao su PO04/24-041.,PR24/04-045,PO04/24-041,52001051390000000,Chuyên dụng-25kg,CM2,1,CM2,570,570
5/31/2024,LN05/24-123,Vật tư dự phòng thay thế cho máy dệt LSL. PO05/24-099.,PR24/05-080,PO05/24-099,0906700320000000,Chụp suốt VYC.01121,CAI,1,CAI,300,300
4/10/2024,LN04/24-050,Vật tư bảo trì 15 máy dệt hengly lồng. PO03/24-080 VÀ PO04/24-017.,PR24/04-015,PO04/24-017,CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,1,CAI,300,300
6/5/2024,LN06/24-013,Nhập kho 300 nắp CHỤP SUỐT RX6.1 Mã: VYC-01121B,PR24/04-015,PO05/24-101,CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,1,CAI,300,300
6/5/2024,LN06/24-014,Nhập Kho 1000 CHỤP SUỐT RX6.1 Mã: VYC-01121B,PR24/05-025,PO05/24-029,CHD011,CHỤP SUỐT RX6.1 Mã: VYC-01121B,CAI,1,CAI,1000,1000
5/8/2024,LN05/24-015,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-012/045 VÀ PO05/24-007.",PR24/04-017,PO04/24-012,5200109600000000,Chổi nhựa,CAY,1,CAY,2,2
6/5/2024,LN06/24-011,Vật tư làm kệ mẫu theo đề xuất Bộ phận BTP. PO04/24-052 VÀ PO06/24-004.,PR24/06-004,PO06/24-004,5200109580000000,chổi dừa (chổi xương),Cái,1,Cái,10,10
5/8/2024,LN05/24-015,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-012/045 VÀ PO05/24-007.",PR24/04-048,PO04/24-045,5200109570000000,Chổi cỏ.,CAY,1,CAY,10,10
5/8/2024,LN05/24-015,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-012/045 VÀ PO05/24-007.",PR24/05-009,PO05/24-007,5200109570000000,Chổi cỏ.,CAY,1,CAY,20,20
6/25/2024,LN06/24-113,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/059/064/070/082.,PR24/06-057,PO06/24-059,5200109570000000,Chổi cỏ.,CAY,1,CAY,10,10
5/17/2024,LN05/24-060,"Dây HDPE, trắng đục, 1.0g/m. [Luồn miệng bao DW] DÂY DUYỆT THEO MẤU NHẬN TỪ NCC SÁNG NGÀY 27/04/2024. LÀM THEO ĐÚNG MẪU ĐÃ GIAO) PO04/24-081 VÀ PO05/24-039. ĐN NK THEO SL THỰC NHẬN - DÂY HD SỐ LƯỢNG : 193,100 MÉT/ 193,1 KG. - CHỈ MAY PP 900D : 1710 KG.",PR24/05-028,PO05/24-039,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,1700,1700
6/14/2024,LN06/24-061,"Ống giấy cũ dài trên 135cm. Chỉ may PP 900D, màu trắng không tẩy Hạt phụ gia MV8C (Châu Âu) Hạt nhựa PP M9600 Pallet gỗ 1.1m PO06/24-026. ĐN NK THEO SL THỰC  NHẬN: 1710 KG.",PR24/06-023,PO06/24-026,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1,KG,1700,1700
6/25/2024,LN06/24-110,"Chỉ may PP 1200D, xanh dương PO06/24-040. ĐN NK THEO SL THỰC NHẬN : 705 KG.",PR24/06-038,PO06/24-040,040010011000000,"Chỉ may PP 1200D, xanh dương. Cơ lý > or = 4.8KgF. Độ dãn > or =20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), kháng UV 1-2%",KG,1,KG,700,700
6/4/2024,LN06/24-004,DÂY CỘT BAO Hạt Taical kéo sợi Hạt phụ gia MV8C (Châu Âu) V....v..... PO05/24-089. ĐN NHẬP KHO THEO SỐ THỤC NHẬN: 1211.6 KG),PR24/05-073,PO05/24-089,040010009000000,"Chỉ may PP 1200D, màu trắng không tẩy. Lực >4.8kgF, dãn >20%, nhúng hồ 20 điểm/1 mét, kháng UV 1-2%",KG,1,KG,1200,1200
5/7/2024,LN05/24-014,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-045 VÀ PO05/24-010.",PR24/05-010,PO05/24-010,040010002000000,"Chỉ may polyester 210/3, màu trắng. Lực ≥4KgF, độ giãn 18.5- 20.0%",KG,1,KG,102,102
5/30/2024,LN05/24-118,DÂY CỘT BAO Hạt Taical kéo sợi Hạt phụ gia MV8C (Châu Âu) V....v..... PO05/24-073.,PR24/05-073,PO05/24-091,040010002000000,"Chỉ may polyester 210/3, màu trắng. Lực ≥4KgF, độ giãn 18.5- 20.0%",KG,1,KG,102,102
4/23/2024,LN04/24-082,"Chỉ may cotton C6, màu trắng. [1600D, 6.0kgF, 16%] YC MUA 500 KG NCC CÒN SL 561 KG. PO04/24-025.",PR24/04-023,PO04/24-025,040010004000000,"Chỉ may cotton C6, màu trắng. [1600D, 6.0kgF, 16%]",KG,1,KG,561000,561000
4/4/2024,LN04/24-015,Bao lồng KCP PO03/24-052/056.,PR24/03-053,PO03/24-056,0902203890000000,Chì hàn Alpha USA 63Sn37PB 0.8mm,Cuộn,1,Cu?n,1,1
6/29/2024,LN06/24-128,Đặt khắc bản in cao su PO06/24-078.,PR24/06-076,PO06/24-078,5200107420000000,Chapati-48 lumut,CM2,1,CM2,5190,5190
6/18/2024,LN06/24-077,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-012/020.,PR24/06-008,PO06/24-012,0926600030000000,CHÂN VỊT NHỰA MÁY MAY SUNTA (THEO MẪU),CAI,1,CAI,200,200
5/15/2024,LN05/24-053,Đặt khắc bản in cao su PO05/24-024.,PR24/05-022,PO05/24-024,5200104470000000,CHAKKI ATTA,CM2,1,CM2,5861,5861
4/24/2024,LN04/24-096,Băng keo Phản Quang Hạt nhựa PP kéo sợi - T03 Hạt tẩy trắng quang học OP10 (Đại Á) Hạt taical thổi HDPE IF-PE114C7 (Đại Á) PO04?24-012.,PR24/04-013,PO04/24-012,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,1,Chai,2,2
6/7/2024,LN06/24-022,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-012.,PR24/06-007,PO06/24-012,CBT001,Chai xịt chống rỉ sét và bôi trơn Selleys RP7 300g,Chai,1,Chai,5,5
5/8/2024,LN05/24-022,Đặt khắc bản in cao su  PO04/24-059/077 VÀ PO05/24-016. ĐỀ NGHỊ NK BẢNG IN MK THEO SỐ THỰC NHẬN: 10.529CM.,PR24/05-013,PO05/24-016,5200103910000000,CF 40kg (Mekong),CM2,1,CM2,972,972
6/5/2024,LN06/24-011,Vật tư làm kệ mẫu theo đề xuất Bộ phận BTP. PO04/24-052 VÀ PO06/24-004.,PR24/06-004,PO06/24-004,0908800051000000,Cây lau nhà inox,CAY,1,CAY,10,10
6/18/2024,LN06/24-077,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-012/020.,PR24/06-008,PO06/24-012,0913400010000000,CẦU BÀN LỪA 034061,CAI,1,CAI,5,5
4/26/2024,LN04/24-114,Vật Tư làm khuôn viên và Nhà chưa rác thải nguy hại PO04/24-044.,PR24/04-035,PO04/24-044,0909000030000000,cát xây dựng,M3,1,M3,4.5,4.5
4/27/2024,LN04/24-116,Vật Tư đổ nền Kho Nhiên Liệu và làm mai kho phế x7 PO04/24-066.,PR24/04-064,PO04/24-066,0909000030000000,cát xây dựng,M3,1,M3,3,3
4/27/2024,LN04/24-119,Vật Tư làm nhà chứa Rác thải Nguy hại PO02/24-032,PR24/02-033,PO02/24-032,0909000030000000,cát xây dựng,M3,1,M3,8,8
4/27/2024,LN04/24-120,Vật Tư làm khuôn viên và Nhà chưa rác thải nguy hại PO04/24-044 (ĐỀ NGHỊ NK THEO SL GẠCH THỰC NHẬN 900 VIÊN),PR24/04-035,PO04/24-044,0909000030000000,cát xây dựng,M3,1,M3,5.5,5.5
5/31/2024,LN05/24-124,Đặt khắc bản in cao su PO05/24-103/109,PR24/05-074,PO05/24-109,0902203860000000,Card - dual relay PCB (smps type) Suplly Vol Tage 24VAC/DC,CAI,1,CAI,2,2
5/31/2024,LN05/24-125,Vật tư sử dụng thay thế cho mấy dệt LOHIA. PO05/24-092.,PR24/05-074,PO05/24-092,0902203860000000,Card - dual relay PCB (smps type) Suplly Vol Tage 24VAC/DC,CAI,1,CAI,3,3
4/24/2024,LN04/24-097,Lắp 02 camera phòng để tủ đựng đồ cá nhân của công nhân. PO04/24-022.,PR24/04-019,PO04/24-022,0902203580000000,Cáp mạng chống nhiễu,THUNG,1,THUNG,1,1
4/24/2024,LN04/24-097,Lắp 02 camera phòng để tủ đựng đồ cá nhân của công nhân. PO04/24-022.,PR24/04-019,PO04/24-022,9045002480000001,Cáp chuyển nguồn PoE cho Camera IP,BO,1,BO,2,2
5/28/2024,LN05/24-100,Đặt khắc bản in cao su PO05/24-057/061.,PR24/05-044,PO05/24-057,5200104350000000,Cám mì Pollard,CM2,1,CM2,5312,5312
5/28/2024,LN05/24-100,Đặt khắc bản in cao su PO05/24-057/061.,PR24/05-048,PO05/24-061,5200104350000000,Cám mì Pollard,CM2,1,CM2,5312,5312
6/11/2024,LN06/24-042,Đặt khắc bản in cao su PO06/24-024.,PR24/06-019,PO06/24-024,5200104350000000,Cám mì Pollard,CM2,1,CM2,5166,5166
5/14/2024,LN05/24-035,Vật tư sửa chữa máy móc thiết bị phục vụ sản xuất. PO05/24-008.,PR24/05-008,PO05/24-008,0902210400000000,Cảm biến tiệm cận UP - 12RD4NA.,CAI,1,CAI,4,4
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/04-056,PO04/24-054,0902201580000000,Cảm biến tiệm cận PRL12 - 4DN,CAI,1,CAI,2,2
5/3/2024,LN05/24-005,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG+INTER+ LAHAD (SO2404-0006+SO2404-001) PO05/24-001.,PR24/05-001,PO05/24-001,MDM-FL021,Cam 021C FL.,KG,1,KG,50,50
5/29/2024,LN05/24-108,ĐẶT MỰC  CHO CÔNG ĐOẠN IN ĐƠN HÀNG 66 MFM SO2405-0054 PO05/24-093.,PR24/05-075,PO05/24-093,MDM-FL021,Cam 021C FL.,KG,1,KG,75,75
6/26/2024,LN06/24-118,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-079. ĐN NK THEO SL THỰC NHẬN DM CHỈNH: 50 KG.,PR24/06-078,PO06/24-079,MDM-FL021,Cam 021C FL.,KG,1,KG,25,25
4/5/2024,LN04/24-023,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG 66 MFM : SO2404-0001 PO04/24-010.,PR24/04-010,PO04/24-010,MDM-FL021GT,Cam 021C FL gián tiếp,KG,1,KG,25,25
5/6/2024,LN05/24-012,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG AGRIFEED + MEKONG : SO2403-0027 PO05/24-005.,PR24/05-005,PO05/24-005,MDM-FL021GT,Cam 021C FL gián tiếp,KG,1,KG,25,25
6/29/2024,LN06/24-125,ĐẶT MỰC IN CHO CÔNG ĐOẠN IN PO06/24-093.,PR24/06-091,PO06/24-093,MDM-FL021GT,Cam 021C FL gián tiếp,KG,1,KG,50,50
5/14/2024,LN05/24-043,Đề xuất mua VPP Tháng 05.2024 PO05/24-011.,PR24/05-011,PO05/24-011,5300101210000000,Bút lông kim PM04 - Xanh,CAI,1,CAI,10,10
6/3/2024,LN06/24-002,Đề xuất mua VPP tháng 06.2024 PO05/24-106.,PR24/05-083,PO05/24-106,VPP002,Bút Bi Để Bàn,Bộ,1,B?,2,2
5/22/2024,LN05/24-075,Vật tư sửa chữa máy móc thiết bị. PO05/24-045.,PR24/05-035,PO05/24-045,0925100040000000,Buly bản A - 4 rãnh ( theo bản vẽ ),CAI,1,CAI,10,10
5/14/2024,LN05/24-036,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-012/067/081 VÀ PO04/24-045/054.,PR24/03-079,PO03/24-081,0901301860000000,Bulong nhúng kẽm M16X80 +tán+lông đền vênh+ lông đền la,Bộ,1,B?,80,80
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0901300050000000,Bulong lục giác đầu trụ M6x60mm. - Ren nửa.,CAI,1,CAI,100,100
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0901301790000000,Bulong lục giác đầu trụ M5x25mm,CON,1,CON,300,300
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0923700510000000,Bulong lục giác đầu tròn. M20 x 70mm - P2.5  - Grade 12.9 - (ren nữa ),CAI,1,CAI,20,20
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0901301630000000,Bulong lục giác đầu tròn. M16xP2.0x40 mm - Grade 12.9 - (ren suốt),CAI,1,CAI,20,20
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0923700540000000,Bulong lục giác đầu tròn. M16 x 90mm - P2.0  - Grade 12.9 - (ren nữa. ),CAI,1,CAI,10,10
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0923700520000000,Bulong lục giác đầu tròn. M16 x 60mm - P2.0  - Grade 12.9 - (ren suốt. ),CAI,1,CAI,10,10
6/7/2024,LN06/24-026,Vật tư sửa chữa đầu lưới và miệng khuôn máy sợi LH2. PO06/24-019.,PR24/06-015,PO06/24-019,0923700530000000,Bulong lục giác đầu tròn. M10 x 25mm - P1.0  - Grade 12.9 - (ren suốt. ),CAI,1,CAI,10,10
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0919600770000000,Bulong lục giác đầu tròn M6x45 - Ren nửa.,CON,1,CON,100,100
5/28/2024,LN05/24-094,DE XUAT MUA DUNG CU VE SINH XUONG BO NGUỒN THAY THẾ VÀO ĐÈN BẮT CÔN TRÙNG) PO01/24-065 VÀ PO05/24-085.,PR24/01-063,PO01/24-065,0923700250000000,Bulong lục giác đầu tròn M6x25,CON,1,CON,100,100
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0923700250000000,Bulong lục giác đầu tròn M6x25,CON,1,CON,300,300
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0923700260000000,Bulong lục giác đầu tròn M6x20,CON,1,CON,300,300
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-059,PO06/24-064,0901301760000000,Bulong lọc giắc côn chìm đầu bằng M5x15mm,CON,1,CON,100,100
6/21/2024,LN06/24-098,Vật tư sử dụng của máy thổi theo đề xuất. PO06/24-011/036/064.,PR24/06-032,PO06/24-036,5200111330000000,Bùi nhùi đồng đỏ.,CAI,1,CAI,15,15
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0901200640000000,Bu lông lục giác trụ M5X20,CAI,1,CAI,200,200
6/17/2024,LN06/24-063,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018.,PR24/06-012,PO06/24-018,0901200610000000,Bu lông lục giác trụ M4X20mm,CAI,1,CAI,500,500
6/20/2024,LN06/24-094,Vật tư sửa chữa MMTB phục vụ sản xuất. PO06/24-037/056/064.,PR24/06-059,PO06/24-064,0901300870000000,BU LONG LỤC GIÁC ÂM M6x10,CAI,1,CAI,50,50
6/11/2024,LN06/24-040,Đặt khắc bản in cao su PO06/24-024.,PR24/06-020,PO06/24-024,5200104230000000,Bột mì địa cầu 10Kg,CM2,1,CM2,4791,4791
4/29/2024,LN04/24-126,Đặt khắc bản in cao su PO04/27-077.,PR24/04-069,PO04/24-077,520011910000000,BỘT MÌ 28-40KG,CM2,1,CM2,4902,4902
6/26/2024,LN06/24-116,Đặt khắc bản in cao su PO06/24-078/080.,PR24/06-077,PO06/24-080,520011910000000,BỘT MÌ 28-40KG,CM2,1,CM2,4902,4902
4/27/2024,LN04/24-118,Vật Tư chuyển VP bán TP lên Trên Lầu PO03/24-044,PR24/03-039,PO03/24-044,0901800030000000,Bột Ma tít,BAO,1,BAO,2,2
6/13/2024,LN06/24-055,Vật tư thay thế cho tủ điện điều khiển máy chiller phân xưởng 1. PO06/24-020/036.,PR24/06-032,PO06/24-036,0700100450000000,BỘT BÔI TRƠN AXIT STEARIC - 25kg/bao,BAO,1,BAO,1,1
5/27/2024,LN05/24-090,"Mua cục chêm cuộn PO03/24-081 VÀ PO04/24-=045 , PO05/24-007.",PR24/04-040,PO04/24-045,0907200040000000,Bông thủy tinh cách nhiệt chống cháy có lớp phủ bạc - rộng 1200 x dày 15mm,M,1,M,5,5
4/4/2024,LN04/24-015,Bao lồng KCP PO03/24-052/056.,PR24/03-044,PO03/24-052,0902210030000000,Bóng sấy IR hồng ngoại Ruby 220V - 1000W - dài 600mm.,CAI,1,CAI,20,20
5/27/2024,LN05/24-087,Bao lồng KCP PO03/24-052 VÀ PO05/24-044/073.,PR24/05-035,PO05/24-044,0902202860000000,Bóng đèn led tube 1.2m 18w DE Philips (điện 2 đầu),CAI,1,CAI,40,40
6/25/2024,LN06/24-113,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/059/064/070/082.,PR24/06-063,PO06/24-070,0902202860000000,Bóng đèn led tube 1.2m 18w DE Philips (điện 2 đầu),CAI,1,CAI,40,40
5/27/2024,LN05/24-087,Bao lồng KCP PO03/24-052 VÀ PO05/24-044/073.,PR24/05-035,PO05/24-044,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,1,CAI,40,40
6/25/2024,LN06/24-113,Vật tư bảo trì thoi và lòng máy dệt. PO06/24-018/059/064/070/082.,PR24/06-063,PO06/24-070,0902202890000000,Bóng đèn led Philips TForce 40W - E27.,CAI,1,CAI,40,40
5/31/2024,LN05/24-124,Đặt khắc bản in cao su PO05/24-103/109,PR24/05-074,PO05/24-109,0905600400000000,Bobbin sensor MODEL : BP150-L2 - 24VDC - NPN.,Cái,1,Cái,2,2
5/31/2024,LN05/24-125,Vật tư sử dụng thay thế cho mấy dệt LOHIA. PO05/24-092.,PR24/05-074,PO05/24-092,0905600400000000,Bobbin sensor MODEL : BP150-L2 - 24VDC - NPN.,Cái,1,Cái,3,3
5/14/2024,LN05/24-034,Vật tư sửa chữa máy rút dây DONGWON. PO05/24-012/017/044/045.,PR24/05-012,PO05/24-012,0902210430000000,Board điều khiển máy rút dây CHALY JN-740 ( WY-1_20131105),CAI,1,CAI,1,1
6/17/2024,LN06/24-064,DÂY CỘT BAO Hạt Taical kéo sợi Hạt phụ gia MV8C (Châu Âu) V....v..... Po05/24-091 và PO06/24-025/036/042.,PR24/06-041,PO06/24-042,090570178000000,Bộ nối thẳng thau 1 đầu ren ngoài 13 - 1 đầu côn lồi gắn ống đồng 10,BO,1,BO,20,20
4/1/2024,LN04/24-005,Vật tu thay thế và dự phòng thay thế cho máy dệt STARLINGER.,PR24/02-018,PO02/24-013,0908600240000000,"Bộ nguồn RX6.1 POWER SUPPLY MODULE X67PS1300 X67, 15W,24VDC Mã số: AIVS-01337",CAI,1,CAI,2,2
4/1/2024,LN04/24-005,Vật tu thay thế và dự phòng thay thế cho máy dệt STARLINGER.,PR24/02-018,PO02/24-013,0908600770000000,Bộ nguồn power. supppy ps3100 - input AC 2-3Pha 400-500V. output DC 24V-10A,CAI,1,CAI,2,2
4/1/2024,LN04/24-005,Vật tu thay thế và dự phòng thay thế cho máy dệt STARLINGER.,PR24/02-018,PO02/24-013,0908600780000000,Bộ nguồn power supply ps3050- input AC 2-3pha 400-500V. Output DC24V-5A,CAI,1,CAI,2,2
4/9/2024,LN04/24-039,"Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-022.",PR24/03-018,PO03/24-022,0908601230000000,Bộ Nguồn meanwell NDR-240-24,CAI,1,CAI,2,2
4/25/2024,LN04/24-105,Vật tư lắp đặt cho máy sợi LOHIA 1. LÀM THEO YÊU CẦU KÍCH THƯỚC BẢN VẼ NCC LÀM VIỆC VỚI PHÒNG KỸ THUẬT PO03/24-062.,PR24/03-049,PO03/24-062,0908900057000000,Bộ mặt bít gắn đầu lưới máy sợi LOHIA (LOREX - E90 - B1000),BO,1,BO,1,1
5/28/2024,LN05/24-103,Lắp máy chấm công khu vực văn phòng. PO04/24-078.,PR24/04-073,PO04/24-078,9045002480000005,Bộ chuyển tín hiệu RS232 qua wifi và mạng,BO,1,BO,4,4
5/28/2024,LN05/24-106,"Vật tư sử dụng của bộ phận BTP, theo đề xuất. PO04/24-045.",PR24/04-041,PO04/24-045,0908601250000000,Bộ chia dầu 5 đầu - gắn ống phi 4mm,CAI,1,CAI,2,2
5/28/2024,LN05/24-105,Vật tư sửa chữa xe nâng TOYOTA. PO05/245-084.,PR24/05-072,PO05/24-084,091960097000000,Bộ bulong + tán bánh xe nâng M12x45mm ( Theo mẫu ),CAI,1,CAI,20,20
4/4/2024,LN04/24-015,Bao lồng KCP PO03/24-052/056.,PR24/03-043,PO03/24-052,0908601240000000,Bộ 5 mũi khoan đa năng chân lục giác 4 cạnh S180,CAI,1,CAI,1,1
5/15/2024,LN05/24-053,Đặt khắc bản in cao su PO05/24-024.,PR24/05-022,PO05/24-024,5200102330000000,BLue Roses Pau 25kg,CM2,1,CM2,7764,7764
5/28/2024,LN05/24-097,Vật tư sử dụng cho máy sợi LOHIA-2. PO05/24-081.,PR24/05-070,PO05/24-081,5200104190000000,Blue Horse MS,CM2,1,CM2,7331,7331
6/11/2024,LN06/24-043,Đặt khắc bản in cao su PO06/24-024.,PR24/06-020,PO06/24-024,5200104140000000,Blue globe 25,CM2,1,CM2,4092,4092
5/15/2024,LN05/24-052,Đặt khắc bản in cao su PO05/24-024.,PR24/05-022,PO05/24-024,5200104090000000,Blue Bicycle,CM2,1,CM2,3988,3988
6/11/2024,LN06/24-042,Đặt khắc bản in cao su PO06/24-024.,PR24/06-019,PO06/24-024,5200104090000000,Blue Bicycle,CM2,1,CM2,4198,4198
6/21/2024,LN06/24-101,Đặt khắc bản in cao su PO06/24-024 ĐN NK THEO SL THỰC NHẬN AGRI FEED: 4383 CM.,PR24/06-019,PO06/24-024,5200104090000000,Blue Bicycle,CM2,1,CM2,2023,2023
5/28/2024,LN05/24-099,Đặt khắc bản in cao su PO05/24-061.,PR24/05-048,PO05/24-061,5200104070000000,Black Horse,CM2,1,CM2,6111,6111
4/5/2024,LN04/24-024,DÂY CỘT BAO Hạt nhựa PP kéo sợi - T03 PO03/24-067 VÀ PO04/24-012.,PR24/04-011,PO04/24-012,0908700080000000,bình oxy,Bình,1,Bình,1,1
