Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,3000,210
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GABR,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GARDENIA BRUNEI (3+0) (5000113). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,3000,210
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,INB050076TDSAB.GABR,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 68.35g/cái (+/-5%), MK: GARDENIA BRUNEI (3+0) (5000113).",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,3000,210
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,CMA050076TDSAB6,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường PP900D, TL: 69.6g/cái (+/-5%).",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,3000,210
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,THACAPRE500110120083TRDU,"Cuộn PP, trắng đục, K50cm(+1/-0.5), MĐ: 11.0x12.0, TL: 83g/m(+/-2.5).",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,3000,210
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,3000,210
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GRNHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE (5000146). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,8000,560
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,INB050076TDSAB.GRNHO,"Bao PP-In, trắng đục, K50x76LL (+/-1), TL: 68.35g/cái (+/-5%), MK: GREEN HORSE (3+0) (5000146).",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,8000,560
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,CMA050076TDSAB6,"Bao PP, trắng đục, K50x76LL (+/-1), cắt thẳng 81cm, gấp đáy 1 lần may 2 đường PP900D, TL: 69.6g/cái (+/-5%).",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,8000,560
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,THACAPRE500110120083TRDU,"Cuộn PP, trắng đục, K50cm(+1/-0.5), MĐ: 11.0x12.0, TL: 83g/m(+/-2.5).",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,8000,560
SO2311-0027,MP23/11-039,SABAH FLOUR & FEED MILLS SDN BHD,SOI-SP22,"Sợi PP màu trắng đục, 830D, 2.55mm, 3.4KgF, 20%, long đền 5.7mm.",Đơn hàng SABAH giao 11/03/2024,Version 1,TPH,3/11/2024,0.07,8000,560
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,0119110006001000,"[Gập PE] Bao TP-PP, trắng đục, hấp trong, lồng HDPE-51x84LLx19g, K49.0x75.0PB, bẻ miệng PE ra ngoài 6-8cm, TL: PP-65g + PE-19g = 84g/bộ, MK: PADI III. (MĐ: 8x8, 900D) [EK: 500cái/kiện, bao MK nhận dạng bên trên, bắn đai: 5 ngang x 1 dọc]]/TPH049075G0","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,LBM-HD049075TDHAR.PADIII,"[Lồng, gập miệng PE] Bao PP, trắng đục, hấp trong, gập miệng PE ra ngoài 8cm, K49x75PB (+1/-0.5), lồng HDPE-K51x84LLx19g, TL: 83.58g/bộ, MK: PADI III.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,CMA049075TDHAR.PADIII,"[Cắt, may đáy] Bao PP-In, màu trắng đục, hấp trong, khổ 49x75PB(+1/-0.5), cắt thẳng dài 78cm, gấp đáy 1 lần may 1 đường PP1200D, TL: 64.58g/cái, MK: PADI III.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THAINHAR049TD.PADIII,"[In cuộn] Vải cuộn PP-In, màu trắng đục, hấp trong, khổ 49cm(+1/-0.5), TL: 64.18gr/78cm, MK: PADI III. [Có tracking]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,0102110014000000,"Cuộn PP tráng hấp, trắng đục, K49.0cm, MĐ: 8.0x8.0, 22.0mi, TL: 81.0g/m. [3000m/cuộn]/HAPHAR490081TRDU","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THACUHAR500085080603TRDU,"Cuộn PP lồng PE, trắng đục, K50.0cm, MĐ: 8.5x8.0, TL: 60.3g/m. (PP + PE: 81.0g/m)","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,HDPE503019TD,"Cuộn HDPE, K50.3cm, 19.0g/m, 22.0mic, trắng đục.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,HDPE051084G019TT,"Túi HDPE, màu trắng đục, 51(+1/-0.5)x84LL(+1/-0.5), dày 20mi, cắt dài 85.5cm + hàn cách đáy 1.5cm(+/-0.5), TL: 19g/cái(+/-1).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,HDPEC510022TT,"Cuộn HDPE, trắng đục, K51.0cm, TL: 22.0g/m, 20.0mi.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,0119110017005000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYACARB 12-MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.OC12","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,MVA050060TDHAR.OC12,"[May val] Bao PP, trắng đục, K50x60PB, may val 1 đường chỉ PP1200D trắng, TL: 43.02g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,GAV050063TDHAR.OC12,"[Gấp val] Bao PP, trắng đục, K50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,ROV050074TDHAR.OC12,"[Rọc val] Bao PP, trắng đục, K50x74PB, TL: 42.7g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,DAV050074TDHAR.OC12,"[Dập val] Bao PP, trắng đục, K50x74PB, phần dập bỏ 11x35cm, TL: 42.7g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,XEB050074TDHAR.OC12,"[Xếp bao] Bao PP, trắng đục, K50x74PB, TL: 47.32g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,CMA050074TDHAR.OC12,"Bao PP, trắng đục, K50x74PB, cắt thẳng 77cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 47.32g/cái, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THAINHAR050TD.OC12,"[V5060] Cuộn PP-In, trắng đục, K50.0cm, TL: 46.7g /77cm, MK: OMYACARB 12-MI. (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THACAHAR500100110060TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 10x11, TL: 60g/m.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-TM15-1,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.044,50000,2200
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,0119110017002000,"Bao Val-TP, trắng đục, K50x60PB, TL: 44g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning). [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050060G44TDHAR.G00-05","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,MVA050060TDHAR.G00-05,"May bao val khổ 50x60PB, chỉ PP1200D, TL sau khi may val: 43.02 gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,GAV050063TDHAR.G00-05,"Gấp val bao PP màu trắng đục, khổ 50x63PB, chiều dài val chưa may 21.2cm, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,ROV050074TDHAR.G00-05,"Rọc val bao PP màu trắng đục, K50x74PB, TL: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,DAV050074TDHAR.G00-05,"Dập val bao PP màu trắng đục, K50x74PB, phần bị dập bỏ: 11x35, TL sau khi dập: 42.7gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,XEB050074TDHAR.G00-05,"Xếp bao PP màu trắng đục, khổ 50x74PB, TL: 47.32gr/cái. MK: Omyagran 0-0.5MI (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,CMA050074TDHAR.G00-05,"Bao PP, trắng đục, K50x74PB, cắt thẳng 77cm, gấp đáy 1 lần may 2 đường PP900D trắng, TL: 47.32g/cái, MK: OMYAGRAN 0-0.5MI (MK nội dung mới: Warning).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THAIN050077TDHAR.G00-05,"Vải cuộn PP-In, trắng đục, K50.0cm , TL: 46.7g/77cm, MK: Omyagran 0-0.5MI; (MK nội dung mới: Warning)","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THACAHAR500100110060TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 10x11, TL: 60g/m.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-TM15-1,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 3,TPH,12/15/2023,0.044,30000,1320
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,0119110019000000,"Bao Val-TP, trắng đục, K50x70PB, TL: 50g/cái, KHÔNG IN. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH050070G050TDHAR","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,MVA050070TDHAR,"[May Val] Bao val, trắng đục, K50x70PB, may val 1 đường PP1200D trắng, TL: 48.13g/cái. [Không in]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,GAV050073TDHAR,"[Gấp Val] Bao PP, trắng đục, K50x73PB (+/-1), chiều dài val chưa may 24cm, TL: 47.85g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,ROV050081TDHAR,"[Rọc Val] Bao PP, trắng đục, K50x81PB (+/-1), TL: 47.85g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,DAV050081TDHAR,"[Dập Val] Bao PP, trắng đục, K50x81PB (+/-1), kích thước dập: 33cmx8cm, TL: 51.02-3.17 = 47.85g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,XEB050081TDHAR,"[Xếp bao] Bao PP, trắng đục, K50x81PB (+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 51.02g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,CMA050081TDHAR,"Bao PP, trắng đục, K50x81PB (+/-1), cắt thẳng 84cm, đáy 1 lần/2 đường PP900D trắng, TL: 51.02g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THACAHAR500100110060TRDU,"Cuộn PP, trắng đục, K50cm, MĐ: 10x11, TL: 60g/m.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-TM15-1,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.05,70000,3500
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,0119110021000000,"Bao Val-TP, trắng đục, K56x78cm, TL: 65g/cái, không in. [EK: 500cái/kiện, bọc vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 4 ngang x 1 dọc]/TPH056078G065TDHAR","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,MVA056078TDHAR,"[May Val] Bao val, trắng đục, K56x78PB, may val 1 đường PP1200D trắng, TL: 63.26g/cái. [Không in]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,GAV056081TDHAR,"[Gấp Val] Bao PP, trắng đục, K56x81PB, chiều dài val chưa may 24cm, TL: 62.90g/cái.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,ROV056089TDHAR,"[Rọc Val] Bao PP, trắng đục, K56x89PB (+/-1), TL: 62.90g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,DAV056089TDHAR,"[Dập Val] Bao PP, trắng đục, K56x89PB, kích thước dập: 39cmx8cm, TL: 66.90-4.00 = 62.90g/cái (+/-5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,XEB056089TDHAR,"[Xếp bao] Bao PP, trắng đục, K56x89PB, đáy 1 lần/2 đường PP900D trắng,  TL: 66.90g/cái (+/5%).","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,CMA056089TDHAR,"Bao PP, trắng đục, K56x89PB, cắt thẳng dài 92cm, đáy gấp 1 lần + may 2 đường PP900D trắng, TL: 66.90g/cái.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,THACAHAR560100110072TRDU,"Cuộn PP, trắng đục, K56cm, MĐ: 10x11, TL: 72g/m.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-CO1,"Sợi PP màu trắng đục, 650D, bản chỉ 2.60mm, độ bền lực 2.60kgF, giãn dài 20%, long đền 5.75mm.","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 1,TPH,12/15/2023,0.065,60000,3900
SO2311-0041,MP23/11-040,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-SP30-2,"Sợi PP, 820D, 2.91mm, trắng đục. [25.0%]","Harvest
LƯU Ý: vui lòng giao 30000bao valve 56x78cm giao chung với 200000K bao padi 3 sắp giao.",Version 2,TPH,12/15/2023,0.084,100000,8400
SO2311-0042,MP23/11-041,HARVEST UNITES ENTERPRISE SDN. BHD,0102110009000000,"Cuộn PP, trắng đục, K56cm, MĐ: 10x11, TL: 75g/m. [3000m/cuộn]/THACUHAR560100110075TRDU","Harvest (Cuộn)
LƯU Ý: Giao 4 cuộn vải tráng 49cm/81gr đầu tháng 12, giao cùng với 200K bao paddi 3 (và bao valve 56x78/65gr)",Version 1,THA,12/15/2023,0.075,66000,4950
SO2311-0042,MP23/11-041,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-HV13,"Sợi PP, trắng đục, 700D, 2.55mm.","Harvest (Cuộn)
LƯU Ý: Giao 4 cuộn vải tráng 49cm/81gr đầu tháng 12, giao cùng với 200K bao paddi 3 (và bao valve 56x78/65gr)",Version 1,THA,12/15/2023,0.075,66000,4950
SO2311-0042,MP23/11-041,HARVEST UNITES ENTERPRISE SDN. BHD,0102110014000000,"Cuộn PP tráng hấp, trắng đục, K49.0cm, MĐ: 8.0x8.0, 22.0mi, TL: 81.0g/m. [3000m/cuộn]/HAPHAR490081TRDU","Harvest (Cuộn)
LƯU Ý: Giao 4 cuộn vải tráng 49cm/81gr đầu tháng 12, giao cùng với 200K bao paddi 3 (và bao valve 56x78/65gr)",Version 1,THA,12/15/2023,0.081,24000,1944
SO2311-0042,MP23/11-041,HARVEST UNITES ENTERPRISE SDN. BHD,THACUHAR500085080603TRDU,"Cuộn PP lồng PE, trắng đục, K50.0cm, MĐ: 8.5x8.0, TL: 60.3g/m. (PP + PE: 81.0g/m)","Harvest (Cuộn)
LƯU Ý: Giao 4 cuộn vải tráng 49cm/81gr đầu tháng 12, giao cùng với 200K bao paddi 3 (và bao valve 56x78/65gr)",Version 1,THA,12/15/2023,0.081,24000,1944
SO2311-0042,MP23/11-041,HARVEST UNITES ENTERPRISE SDN. BHD,HDPE503019TD,"Cuộn HDPE, K50.3cm, 19.0g/m, 22.0mic, trắng đục.","Harvest (Cuộn)
LƯU Ý: Giao 4 cuộn vải tráng 49cm/81gr đầu tháng 12, giao cùng với 200K bao paddi 3 (và bao valve 56x78/65gr)",Version 1,THA,12/15/2023,0.081,24000,1944
SO2311-0042,MP23/11-041,HARVEST UNITES ENTERPRISE SDN. BHD,SOI-SP30-2,"Sợi PP, 820D, 2.91mm, trắng đục. [25.0%]","Harvest (Cuộn)
LƯU Ý: Giao 4 cuộn vải tráng 49cm/81gr đầu tháng 12, giao cùng với 200K bao paddi 3 (và bao valve 56x78/65gr)",Version 1,THA,12/15/2023,0.081,24000,1944
SO2311-0043,MP23/11-042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060085G102INT.BLGL042,"Bao TP-PP, K60x85LL, TL: 102g/cái, MK: BLUE GLOBE - CODE 042 (2+0) (Mã: 5001063). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",INTER GIAO 7/12/2023,Version 1,,12/7/2023,0.102,5000,510
SO2311-0043,MP23/11-042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060085G102INT.BLGL042,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), TL: 101.13g/cái(+/-3), MK: BLUE GLOBE - CODE 042 (2+0) (Mã: 5001063). [Tép 20 cái gấp 03, code ra ngoài]",INTER GIAO 7/12/2023,Version 1,,12/7/2023,0.102,5000,510
SO2311-0043,MP23/11-042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060085G101TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x85LL(+/-1), cắt răng cưa 90cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 100.63g/cái(+/-3). [Đếm tép: 100cái/tép]",INTER GIAO 7/12/2023,Version 1,,12/7/2023,0.102,5000,510
