Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
PX,45255,PX11/23-0307,Yêu cầu xuất NL Sợi X07 ca đêm 25/11/2023-ngày 26/11-2023,SUI-TRANG,Sủi trắng,KNL001,KG,146.63,KG,146.63,6255.05,917178,62112,1521,CTY00001,,Phân xưởng 7,,SO2308-0003,LSX10/23-027,SOI,,SOI-MK11,,2211
PX,45255,PX11/23-0307,Yêu cầu xuất NL Sợi X07 ca đêm 25/11/2023-ngày 26/11-2023,SUI-TRANG,Sủi trắng,KNL001,KG,137.62,KG,137.62,6255.05,860820,62112,1521,CTY00001,,Phân xưởng 7,,SO2310-0051,LSX10/23-066,SOI,,SOI-MK11,,2211
PX,45255,PX11/23-0307,Yêu cầu xuất NL Sợi X07 ca đêm 25/11/2023-ngày 26/11-2023,TAY-TRANG,Tẩy trắng,KNL001,KG,0.29,KG,0.29,440485.6,127741,62112,1521,CTY00001,,Phân xưởng 7,,SO2308-0003,LSX10/23-027,SOI,,SOI-MK11,,2211
PX,45255,PX11/23-0307,Yêu cầu xuất NL Sợi X07 ca đêm 25/11/2023-ngày 26/11-2023,TAY-TRANG,Tẩy trắng,KNL001,KG,0.28,KG,0.28,440485.6,123336,62112,1521,CTY00001,,Phân xưởng 7,,SO2310-0051,LSX10/23-066,SOI,,SOI-MK11,,2211
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KNL001,KG,10.98,KG,10.98,39860.21,437665,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KNL001,KG,21.96,KG,21.96,39860.21,875330,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-EVA,"Hạt nhựa EVA: H2181, 7350M...",KNL001,KG,184.18,KG,184.18,39860.21,7341454,62113,1521,CTY00001,,Phân xưởng 8,,SO2310-0005,LSX10/23-012,PE,,HDPE0032-1,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KNL001,KG,69.11,KG,69.11,25091,1734039,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KNL001,KG,138.22,KG,138.22,25091,3468077,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-HDPE-TH,"Hạt nhựa HDPE thổi hấp. [Bao gồm các mã: , 6888, TR-144, FB1460...]",KNL001,KG,1450.02,KG,1450.02,25091,36382445,62113,1521,CTY00001,,Phân xưởng 8,,SO2310-0005,LSX10/23-012,PE,,HDPE0032-1,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KNL001,KG,10.37,KG,10.37,24918.65,258406,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KNL001,KG,20.74,KG,20.74,24918.65,516813,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-LLDPE.THOI,"Hạt nhựa LLDPE thổi gồm các mã: 253HS; FC21HS; FD21HN; 222WJ, 218WJ",KNL001,KG,217.48,KG,217.48,24918.65,5419309,62113,1521,CTY00001,,Phân xưởng 8,,SO2310-0005,LSX10/23-012,PE,,HDPE0032-1,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TALC-THOI-75E,Hạt Taical thổi EFPE 75E + EFPE1001-2C,KNL001,KG,34.56,KG,34.56,8200,283392,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TALC-THOI-75E,Hạt Taical thổi EFPE 75E + EFPE1001-2C,KNL001,KG,69.12,KG,69.12,8200,566784,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TALC-THOI-75E,Hạt Taical thổi EFPE 75E + EFPE1001-2C,KNL001,KG,579.9,KG,579.9,8200,4755180,62113,1521,CTY00001,,Phân xưởng 8,,SO2310-0005,LSX10/23-012,PE,,HDPE0032-1,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KNL001,KG,43.92,KG,43.92,30939.78,1358875,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KNL001,KG,87.84,KG,87.84,30939.78,2717750,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0049,LSX08/23-040,PE,,HDPE0025-3,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KNL001,KG,402.02,KG,402.02,30939.78,12438410,62113,1521,CTY00001,,Phân xưởng 8,,SO2307-0027,LSX07/23-052,PE,,HDPE0032-1,,2218
PX,45255,PX11/23-0311,Yêu cầu xuất nl thổi ngày 25/11/2023,HAT-TPP,"Hạt nhựa TPP: FL7632L, Hạt L6000N ...",KNL001,KG,736.82,KG,736.82,30939.78,22797047,62113,1521,CTY00001,,Phân xưởng 8,,SO2310-0005,LSX10/23-012,PE,,HDPE0032-1,,2218
PX,45255,PX11/23-0315,YÊU CẦU VẢI CẮT MFM,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,579.36,KG,5127.08,1972.3975399999999,10112640,62115,15514,CTY00001,,Phân xưởng 8,,SO2311-0004,LSX11/23-029,BAOBT,,THAINMFM660TD.PS9901.1,,2215
PX,45255,PX11/23-0315,YÊU CẦU VẢI CẮT MFM,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,2391.75,KG,21165.93,1972.3975700000001,41747629,62115,15514,CTY00001,,Phân xưởng 8,,SO2311-0004,LSX11/23-029,BAOBT,,THAINMFM660TD.PS9902.1,,2215
PX,45255,PX11/23-0315,YÊU CẦU VẢI CẮT MFM,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,4228.88,KG,37423.68,1972.39959,73814451,62115,15514,CTY00001,,Phân xưởng 8,,SO2311-0004,LSX11/23-029,BAOBT,,THAINMFM660TD.PS9902C.1,,2215
PX,45255,PX11/23-0315,YÊU CẦU VẢI CẮT MFM,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,3357.53,KG,31229.91,1876.57188,58605171,62115,15514,CTY00001,,Phân xưởng 8,,SO2311-0004,LSX11/23-029,BAOBT,,THAINMFM660TD.PSFFS.1,,2215
PX,45255,PX11/23-0315,YÊU CẦU VẢI CẮT MFM,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,14.58,KG,129,1972.8062,254492,62115,15514,CTY00001,,Phân xưởng 8,,SO2311-0005,LSX11/23-011,BAOBT,,MANH066113TDMFM-1,,2215
PX,45255,PX11/23-0316,Yêu cầu xuất nl cắt ngày 22/11/2023,THACAINT750100100099TRTA,"Vải cuộn PP, trắng tẩy, K75cm(+1/-0.5), MĐ: 10.0x10.0, TL: 99g/m(+/-3).",KCU001,M,476.6,KG,4792.3,2112.1530400000001,10122071,62115,15514,CTY00001,,Phân xưởng 8,,SO2311-0031,LSX11/23-037,BAOBT,,CMA075118G122INT,,2215
PX,45255,PX11/23-0317,YÊU CẦU VẢI CẮT PERU CONT 3,THACAPER450085080495PR49,"Vải cuộn PP khổ 45cm, thiết kế giống PR10 sọc màu (Đen - đỏ - Xanh ngọc - vàng), dệt 8.5x8, 49.5gr/mét (PR49)",KCU001,M,188.2,KG,4006,312.49626000000001,1251860,62115,15514,CTY00001,,Phân xưởng 8,,SO2307-0046,LSX07/23-077,BAOBT,,CMA045055G29.58PR49,,2215
PX,45255,PX11/23-0318,Yêu cầu xuất nl cắt ngày 13/11/2023,THACAMEK595100110116TRDU,"Vải cuộn PP trắng đục có tẩy khổ 59.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 116.3g/m",KCU001,M,343.5,KG,2979,291.68378999999999,868926,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0034,LSX10/23-062,BAOBT,,CMA595935G113TD.MEK,,2215
PX,45255,PX11/23-0319,YÊU CẦU VẢI HẤP,THACUHAL595085080778TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K59.5cm (+/-0.5), TL: PP-77.8g/m + HDPE-22.2g/m = 100g/m (TL vải: 65.4gsm)",KCU001,M,3329,KG,32933,1413.01503,46534824,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0021,LSX10/23-036,BAOBT,,0102109030000000,,2215
PX,45255,PX11/23-0320,YÊU CẦU VẢI MEKONG,THACAMEK495100110092TRDU,"Vải cuộn PP trắng đục có tẩy khổ 49.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 92.7g/m",KCU001,M,1058.5,KG,10460.05,377.61664999999999,3949889,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0034,LSX11/23-040,BAOBT,,CMA495805G078TD.MEK,,2215
PX,45255,PX11/23-0320,YÊU CẦU VẢI MEKONG,THACAMEK495100110092TRDU,"Vải cuộn PP trắng đục có tẩy khổ 49.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 92.7g/m",KCU001,M,2001.7,KG,22154.95,337.14931000000001,7469526,62115,15514,CTY00001,,Phân xưởng 8,,SO2310-0034,LSX11/23-040,BAOBT,,CMA495805G078TD.MEK,,2215
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-DCA-04,"Sợi PP, màu cam, 830D, 2.60mm.",KSO001,KG,2137.3,KG,2137.3,24747.11,52892008,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0016,LSX11/23-020,VAICUON,,THACUDOW550100110090CA00,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-ECL5-1,"Sợi PP, trắng đục, 850D, 3.33mm. [19.50%]",KSO001,KG,1894.5,KG,1894.5,19447.72,36843701,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0024,LSX11/23-022,VAICUON,,0102107006000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-GL16-3,"Sợi PP, trắng đục, 880D, 2.91mm. [22.7TC] [No Recycled]",KSO001,KG,494.65,KG,494.65,210748.88,104246932,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0005,LSX10/23-012,VAICUON,,THACUTAU670080080087TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-GL18-4,"Sợi PP, trắng đục, 960D, 2.91mm. [25TC] [No Recycled]",KSO001,KG,2410.65,KG,2410.65,21683.64,52271658,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0035,LSX11/23-039,VAICUON,,THACUSPL530080080078TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-GL18-4,"Sợi PP, trắng đục, 960D, 2.91mm. [25TC] [No Recycled]",KSO001,KG,162.4,KG,162.4,21683.64,3521423,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0035,LSX11/23-039,VAICUON,,THACUSPL535080080079TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",KSO001,KG,3400.37,KG,3400.37,21436.34,72891481,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0044,LSX11/23-021,VAICUON,,0119109032000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-GL4-4,"Sợi PP, trắng đục, 760D, 2.60mm. [No recycle]",KSO001,KG,135.3,KG,135.3,21436.34,2900337,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0022,LSX11/23-031,VAICUON,,0119109032000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-IT3,"Sợi PP, màu trắng tẩy, 730D, 2.80mm, 2.1kgF, 18%.",KSO001,KG,437.4,KG,437.4,41175.77,18010280,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0002,LSX09/23-001,VAICUON,,THACAINT750100100099TRTA,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-JB24-4,"Sợi PP, trắng UV, 1520D, bản sợi  5.0mm. [1.5%UV MU001D]",KSO001,KG,2161.6,KG,2161.6,23173.74,50092359,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0007,LSX11/23-017,VAICUON,,THACAUNP175120130480TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-JB24-4,"Sợi PP, trắng UV, 1520D, bản sợi  5.0mm. [1.5%UV MU001D]",KSO001,KG,547.8,KG,547.8,23173.74,12694576,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0052,LSX10/23-069,VAICUON,,THACAUNP179120130488TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KSO001,KG,1343.2,KG,1343.2,16166.46,21714784,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0029,LSX11/23-038,VAICUON,,THACUHAL595085080778TRTR,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",KSO001,KG,673.6,KG,673.6,23665.66,15941187,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0003,LSX10/23-027,VAICUON,,THACAINT600105110111TRTA,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-MK11,"Sợi PP, trắng tẩy, 960D, 2.50mm.",KSO001,KG,134.26,KG,134.26,23665.66,3177351,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0051,LSX10/23-066,VAICUON,,THACAINT450100110084TRTA,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-MK12-2,"Sợi PP, trắng tẩy, 950D, 2.50mm (cũ 970D). (Dùng bột tẩy)",KSO001,KG,2396.8,KG,2396.8,4846.59,11616318,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0034,LSX10/23-070,VAICUON,,THACAMEK595100110116TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-MK13-1,"Sợi PP, trắng tẩy, 830D, 2.6mm (cũ 2.50mm).(dùng hạt tẩy)",KSO001,KG,797,KG,797,16916.04,13482087,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0034,LSX10/23-070,VAICUON,,THACAMEK073100110117TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-MTD-02-1,"Sợi PP, trắng đục, 700D, 2.91mm. [13.3%]",KSO001,KG,2826.1,KG,2826.1,25645.15,72475767,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0033,LSX11/23-041,VAICUON,,THACUTLA107080080057TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-PR42-1,"Sợi PP, xanh dương 2195C, 670D, 2.50mm. [EMH77197+Sủi xanh dương]",KSO001,KG,103.3,KG,103.3,20213.8,2088085,62114,15512,CTY00001,,Xưởng dệt,,SO2307-0048,LSX10/23-042,VAICUON,,THACUPER200100130150XD00,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-PR45-3,"Sợi PP, màu vàng, 760D, 2.50mm. [7.6% sủi màu, 4.75% Talc]",KSO001,KG,157.88,KG,157.88,16158.37,2551083,62114,15512,CTY00001,,Xưởng dệt,,SO2307-0047,LSX10/23-020,VAICUON,,THACUPER400100130340TDVA,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-PR45-3,"Sợi PP, màu vàng, 760D, 2.50mm. [7.6% sủi màu, 4.75% Talc]",KSO001,KG,389,KG,389,16158.37,6285606,62114,15512,CTY00001,,Xưởng dệt,,SO2307-0048,LSX10/23-042,VAICUON,,THACUPER400100130340TDVA,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-PRE2,"Sợi PP, trắng đục, 820D, 2.55mm. [Non-recycled]",KSO001,KG,342,KG,342,20976.56,7173982,62114,15512,CTY00001,,Xưởng dệt,,SO2309-0065,LSX10/23-072,VAICUON,,THACALAH730105110118TR50,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.",KSO001,KG,1372.9,KG,1372.9,14843.57,20378734,62114,15512,CTY00001,,Xưởng dệt,,SO2302-0031,LSX10/23-039,VAICUON,,THACAMFM485100120915TRDU,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SGX-05,"Sợi PP, 2.60mm, 730D, CAM EMH 33113",KSO001,KG,485.3,KG,485.3,22403.66,10872498,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0045,LSX10/23-058,VAICUON,,THACUSGX445100094055CA00,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",KSO001,KG,430.4,KG,430.4,24588.12,10582725,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0033,LSX10/23-071,VAICUON,,0102129005000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SMY2,"Sợi PP denier 950D , bản chỉ 3.33mm (khách hàng San Miguel )",KSO001,KG,2090.2,KG,2090.2,22270.18,46549129,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0033,LSX10/23-071,VAICUON,,0102129003000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",KSO001,KG,4818.5,KG,4818.5,33114.26,159561046,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0011,LSX11/23-013,VAICUON,,0102125059000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SP22-1,"Sợi PP màu trắng đục, 830D, 2.55mm. [No recycled]",KSO001,KG,894.3,KG,894.3,19385.7,17336632,62114,15512,CTY00001,,Xưởng dệt,,SO2310-0053,LSX11/23-003,VAICUON,,0102125009000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SP25,"Sợi PP, trắng đục, 800D, 2.55mm",KSO001,KG,1266.1,KG,1266.1,21042.5,26641913,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0011,LSX11/23-013,VAICUON,,0102125032000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SW5,"Sợi PP, trắng đục, 810D, 2.55mm. [Non-Recycled]",KSO001,KG,623.84,KG,623.84,30855.86,19249118,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0011,LSX11/23-013,VAICUON,,0102125017000000,,2213
PX,45255,PX11/23-0321,Yêu cầu xuất NL Dệt ngày 25/11/2023,SOI-SW5,"Sợi PP, trắng đục, 810D, 2.55mm. [Non-Recycled]",KSO001,KG,1196.3,KG,1196.3,30855.86,36912861,62114,15512,CTY00001,,Xưởng dệt,,SO2311-0018,LSX11/23-042,VAICUON,,0102125051000000,,2213
PX,45255,PX11/23-0324,Yêu cầu xuất nl cắt ngày 25/11/2023,THACAPER550086080605PR08,"Vải cuộn PP, K55cm, sọc màu PR08 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",KCU001,M,1532.7,KG,26434,612.02431999999999,16178251,62115,15514,CTY00001,,Phân xưởng 8,,SO2309-0052,LSX10/23-008,BAOBT,,CMA055065G42.19PR08,,2215
PX,45255,PX11/23-0332,XUAT NVL CAT LSX11/23-012,THACAUNP109105105091DE00,"Vải manh PP màu đen, khổ 109.5cm, gia cường 2 điểm/mặt, kích thước gia cường 6cm, định vị 4 sợi ID màu trắng, ID: 19.25-6-59-6-19.25 , mật độ 10.5x10.5, dệt caro, trọng lượng 91.16g/m (cũ 91.08g/m)",KCU001,M,269.5,KG,2958.94,2662.4460100000001,7878018,62115,15514,CTY00001,,Phân xưởng 2 (jumbo),,SO2311-0001,LSX11/23-012,BAOBT,,03CAT-TU001-06-0001THANN,,2215
LR,45256,LR11/23-0044,Chuyển nhựa PP kéo sợi xuất cho SX,HAT-PPKC-HP1106K,Hạt nhựa PP kéo sợi HP1106K,KNL001,Kg,8474.74,Kg,8474.74,21340.18,180852486,15512,1521,CTY00001,,,,,,,,,,2270
LR,45256,LR11/23-0044,Chuyển nhựa PP kéo sợi xuất cho SX,HAT-PPPH404NP,Hạt Nhựa PH404 NP,KNL001,KG,8250,KG,8250,21157.68,174550860,15512,1521,CTY00001,,,,,,,,,,2270
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-EMH77197,Hạt màu xanh dương EMH77197. [EUP] [2195C],KNL001,KG,36.47,KG,36.47,92992.6,3391440,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2307-0048,LSX10/23-042,SOI,,SOI-PR46-1,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,5582.5,KG,5582.5,21348.83,119179857,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2310-0033,LSX10/23-071,SOI,,SOI-SMY1,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,1624.01,KG,1624.01,21348.83,34670717,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0022,LSX11/23-031,SOI,,SOI-GL4-4,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,430.76,KG,430.76,21348.83,9196223,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0035,LSX11/23-039,SOI,,SOI-GL18-4,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,3365.8,KG,3365.8,21348.83,71855900,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0035,LSX11/23-039,SOI,,SOI-GL18-4,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-PPKC,Hạt nhựa PP kéo sợi.,KNL001,KG,1535.16,KG,1535.16,21348.83,32773874,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2307-0048,LSX10/23-042,SOI,,SOI-PR46-1,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,1522.5,KG,1522.5,6669.93,10154971,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2310-0033,LSX10/23-071,SOI,,SOI-SMY1,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,811.99,KG,811.99,6669.93,5415918,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0022,LSX11/23-031,SOI,,SOI-GL4-4,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,143.59,KG,143.59,6669.93,957736,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0035,LSX11/23-039,SOI,,SOI-GL18-4,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,1121.93,KG,1121.93,6669.93,7483197,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2311-0035,LSX11/23-039,SOI,,SOI-GL18-4,,2211
PX,45256,PX11/23-0308,Yêu cầu xuất NL Sợi X01 ca đêm 26/11/2023-ngày 27/11-2023,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,95.93,KG,95.93,6669.93,639847,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2307-0048,LSX10/23-042,SOI,,SOI-PR46-1,,2211
