Ngày lập đơn,Số đơn hàng,Khách hàng,Mã sản phẩm,Tên sản phẩm,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
10/23/2023,SO2310-0046,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACACHN600105110071TRDU,"Vải cuộn PP, trắng đục, K60cm, MĐ: 10.5x11, TL: 71g/m.",BAO,CMA060106.5TDCHN.HARI,"Bao PP màu trắng đục, K60x106.5PB, cắt thẳng dài 110.5cm (+/-0.5), gắp đáy 2 lần may 1 đường C9, TL sau may đáy: 80.615gr/cái, MK: HARINILLA 25KG (HÌNH CON THIÊN NGA).",CAI,KG,3960.7353,319.31448
10/23/2023,SO2310-0046,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACACHN600105110071TRDU,"Vải cuộn PP, trắng đục, K60cm, MĐ: 10.5x11, TL: 71g/m.",MAY,MVA060092TDCHN.HARI,"Bao val khổ 60x92PB, may val 1 đường chỉ PP1200D, chiều dài val sau khi may: 24.32cm, TL: 76.075g/pc. MK: HARINILLA 25KG (HÌNH CON THIÊN NGA).",BAO,KG,3700,281.496
10/23/2023,SO2310-0046,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACACHN600105110071TRDU,"Vải cuộn PP, trắng đục, K60cm, MĐ: 10.5x11, TL: 71g/m.",BAO,ROV060106.5TDCHN.HARI,"Rọc val bao PP màu trắng đục, K60x106.5PB, TL: 75.175gr/cái, MK: HARINILLA 25KG (HÌNH CON THIÊN NGA).",CAI,KG,3703.7,278.444166
10/23/2023,SO2310-0046,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACACHN600105110071TRDU,"Vải cuộn PP, trắng đục, K60cm, MĐ: 10.5x11, TL: 71g/m.",BAO,DAV060106.5TDCHN.HARI,"Dập val bao PP màu trắng đục, K60x106.5PB, phần bị dập bỏ: 11.5x40, TL sau khi dập: 75.175gr/cái, MK: HARINILLA 25KG (HÌNH CON THIÊN NGA).",CAI,KG,3703.7,278.444166
10/23/2023,SO2310-0046,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACACHN600105110071TRDU,"Vải cuộn PP, trắng đục, K60cm, MĐ: 10.5x11, TL: 71g/m.",BAO,GAV060095TDCHN.HARI,"Gấp val bao PP màu trắng đục, K60x95PB, TL: 75.175gr/cái, MK: HARINILLA 25KG (HÌNH CON THIÊN NGA).",CAI,KG,3703.7,278.444166
10/23/2023,SO2310-0046,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,THACACHN600105110071TRDU,"Vải cuộn PP, trắng đục, K60cm, MĐ: 10.5x11, TL: 71g/m.",BAO,XEB060106.5TDCHN.HARI,"Xếp bao PP màu trắng đục, K60x106.5PB, TL: 80.615gr/cái, MK: HARINILLA 25KG (HÌNH CON THIÊN NGA).",CAI,KG,3960.7353,319.31448
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,190.705,190.705
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,185.33,185.33
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,273.925,273.925
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,273.925,273.925
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TAY,TAY-TRANG,Tẩy trắng,KG,KG,0.11,0.11
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TAY,TAY-TRANG,Tẩy trắng,KG,KG,0.1,0.1
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TAY,TAY-TRANG,Tẩy trắng,KG,KG,0.155,0.155
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TAY,TAY-TRANG,Tẩy trắng,KG,KG,0.155,0.155
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,145.03,145.03
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,148.265,148.265
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,208.32,208.32
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",HATTAICAL,HAT-TACKS,Hạt Taical kéo sợi,KG,KG,208.32,208.32
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",MDM,MUC-IN,"TL phụ thuộc vào số mặt in, màu, diện tích phủ.",KG,KG,2.525,2.525
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",MDM,MUC-IN,"TL phụ thuộc vào số mặt in, màu, diện tích phủ.",KG,KG,2.525,2.525
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",MDM,MUC-IN,"TL phụ thuộc vào số mặt in, màu, diện tích phủ.",KG,KG,5.1,5.1
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",MDM,MUC-IN,"TL phụ thuộc vào số mặt in, màu, diện tích phủ.",KG,KG,5.1,5.1
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,3.07,3.07
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,3.07,3.07
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,3.785,3.785
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,3.785,3.785
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",SUI,SUI-TRANG,Sủi trắng,KG,KG,47.275,47.275
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",SUI,SUI-TRANG,Sủi trắng,KG,KG,49.42,49.42
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",SUI,SUI-TRANG,Sủi trắng,KG,KG,67.905,67.905
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",SUI,SUI-TRANG,Sủi trắng,KG,KG,67.905,67.905
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",PHE,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",KG,KG,47.985,47.985
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",PHE,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",KG,KG,50.16,50.16
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",PHE,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",KG,KG,68.925,68.925
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",PHE,PHE-TRANG,"Phế màu trắng, dùng để ó sủi trắng.",KG,KG,68.925,68.925
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1551,SOI-MK12-2,"Sợi PP, trắng tẩy, 950D, 2.50mm (cũ 970D). (Dùng bột tẩy)",KG,KG,377.455,377.455
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1551,SOI-MK12-2,"Sợi PP, trắng tẩy, 950D, 2.50mm (cũ 970D). (Dùng bột tẩy)",KG,KG,377.455,377.455
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1551,SOI-MK12-2,"Sợi PP, trắng tẩy, 950D, 2.50mm (cũ 970D). (Dùng bột tẩy)",KG,KG,542.17,542.17
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1551,SOI-MK12-2,"Sợi PP, trắng tẩy, 950D, 2.50mm (cũ 970D). (Dùng bột tẩy)",KG,KG,542.17,542.17
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1552,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).",M,KG,4819.36,534.94896
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1552,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).",M,KG,4819.36,534.94896
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1552,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).",M,KG,4044.155,372.06226
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",TPH-1552,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).",M,KG,4044.155,372.06226
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",BAO,CMA060088G104TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), cắt răng cưa 93cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 103.96g/cái(+/-3.1). [Đếm tép: 100cái/tép]",CAI,KG,5100,530.196
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",BAO,CMA060088G104TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), cắt răng cưa 93cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 103.96g/cái(+/-3.1). [Đếm tép: 100cái/tép]",CAI,KG,5100,530.196
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",BAO,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",CAI,KG,5050,370.064
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",BAO,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]",CAI,KG,5050,370.064
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL281,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",IN,INB050074INT.REGL281,"Bao PP-In, trắng tẩy, K50x74LL, TL: 73.78g/cái, MK: RED GLOBE (BAGUETTE) CODE 281 (2+0) [Mã: 5000595]. [Tép 20 cái gấp 03, code ra ngoài]",CAI,KG,5000,368.9
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.REGL282,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) (Mã: 5000595). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",IN,INB050074INT.REGL282,"Bao PP-In, trắng tẩy, K50x74LL, TL: 73.78g/cái, MK: RED GLOBE (BAGUETTE) CODE 282 (2+0) [Mã: 5000595]. [Tép 20 cái gấp 03, code ra ngoài]",CAI,KG,5000,368.9
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC283,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",IN,INB060088INT.AQ34THAC283,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), TL: 104.96g/cái(+/-3.15), MK: AQUA FLOUR 34 THAI - CODE 283 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài]",Cái,KG,5000,524.8
10/24/2023,SO2310-0047,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC284,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",IN,INB060088INT.AQ34THAC284,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), TL: 104.96g/cái(+/-3.15), MK: AQUA FLOUR 34 THAI - CODE 284 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài]",Cái,KG,5000,524.8
