Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO12/23-045,Nguyễn Thị Đào,45278.127083333333,PR23/12-037,913900200000000,Đinh vít 3 phân,BICH,1,BICH,1,,VND,20000,0,20000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO10/23-003,Y Nghe Knul,45201.288888888885,PR23/10-002,52001051000000000,HARINA EXTRA FINAL DEL VALLE,CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ĐẶNG THIÊN PHÁT
PO10/23-003,Y Nghe Knul,45201.288888888885,PR23/10-002,52001051010000000,HARINA PANIFICATION DEL VALLE,CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ĐẶNG THIÊN PHÁT
PO10/23-048,Nguyễn Thị Đào,45218.207638888889,PR23/10-042,5200108310000000,Bản in Bột mì VIVI Green,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO12/23-075,Nguyễn Thị Đào,45286.304861111108,PR23/12-063,5200108470000000,GFI-66x100,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO12/23-048,Nguyễn Thị Đào,45278.154166666667,PR23/12-042,5200108480000000,GFI-78x130,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO10/23-074,Nguyễn Thị Đào,45230.152777777774,PR23/10-075,5200108722000000,Bản in BLUE HORSE ROTICANAI,CM2,10000,CM2,10000,,VND,290,290000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO10/23-014,Y Nghe Knul,45205.181250000001,PR23/10-008,5200108722000000,Bản in BLUE HORSE ROTICANAI,CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ĐẶNG THIÊN PHÁT
PO10/23-014,Y Nghe Knul,45205.181250000001,PR23/10-008,5200108723000000,Bản in RAMA 98,CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ĐẶNG THIÊN PHÁT
PO12/23-021,Nguyễn Thị Đào,45267.268055555556,PR23/12-013,5200108750000000,Bản in LP (48 PASIR),CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO11/23-070,Nguyễn Thị Đào,45257.162499999999,PR23/11-063,5200108760000000,Bản in Unipack MK SAGE HILL,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO12/23-021,Nguyễn Thị Đào,45267.268055555556,PR23/12-013,5200108880000000,RED RAINBOW,CM2,10000,CM2,10000,,VND,290,232000,2900000,NCC010204,CÔNG TY TNHH CHÍNH KIỆT
PO12/23-039,Nguyễn Thị Đào,45274.300694444442,PR23/12-034,5200110654000000,Dao Cắt Nhiệt Chữ Thập L = 400m ( gia công theo bản vẽ).,CAI,1,CAI,1,,VND,1400000,112000,1400000,NCC010027,CÔNG TY TNHH ĐIỆN TRỞ VIỆT Á CHÂU
PO11/23-065,Nguyễn Thị Đào,45254.111111111109,PR23/11-060,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,500,KG,500,,VND,42000,2100000,21000000,NCC010004,CÔNG TY CỔ PHẦN BAO BÌ ĐẠI LỤC
PO10/23-006,Y Nghe Knul,45203.272916666661,PR23/10-004,SOI-MULTI-800D,"Sợi PP filament 800D, trắng đục. [Loại tốt để dệt đai, không tưa], lực kéo đứt >=4.0KgF, độ giãn dài 25 +/- 5, kháng UV",KG,835,KG,835,,VND,43500,3632250,36322500,NCC010035,CÔNG TY TNHH SX TÂN VINH PHÁT
PO10/23-010,Y Nghe Knul,45203.413888888885,PR23/10-006,MDM-DMC,Dung môi Chỉnh,KG,100,KG,100,,VND,39000,390000,3900000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-061,Nguyễn Thị Đào,45225.159722222219,PR23/10-059,MDM-DMC,Dung môi Chỉnh,KG,100,KG,100,,VND,39000,390000,3900000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-011,Nguyễn Thị Đào,45236.151388888888,PR23/11-010,MDM-DMC,Dung môi Chỉnh,KG,100,KG,100,,VND,39000,390000,3900000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-030,Nguyễn Thị Đào,45271.173611111109,PR23/12-019,MDM-DMC,Dung môi Chỉnh,KG,75,KG,75,,VND,39000,292500,2925000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-DMC,Dung môi Chỉnh,KG,75,KG,75,,VND,39000,292500,2925000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-DMC,Dung môi Chỉnh,KG,75,KG,75,,VND,39000,292500,2925000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,48,KG,48,,VND,74000,355200,3552000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,45000,112500,1125000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-028,Nguyễn Thị Đào,45243.120833333334,PR23/11-022,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-048,Nguyễn Thị Đào,45250.157638888886,PR23/11-041,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-074,Nguyễn Thị Đào,45257.367361111108,PR23/11-075,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-065,Nguyễn Thị Đào,45225.400694444441,PR23/10-065,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-002,Nguyễn Thị Đào,45232.165277777778,PR23/11-004,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-038,Nguyễn Thị Đào,45215.279166666667,PR23/10-036,MDM-DMPLMT,Dung môi POLIME trục tiếp,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-038,Nguyễn Thị Đào,45215.279166666667,PR23/10-036,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-010,Y Nghe Knul,45203.413888888885,PR23/10-006,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,680,KG,680,,VND,39000,2652000,26520000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-002,Nguyễn Thị Đào,45232.165277777778,PR23/11-004,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-065,Nguyễn Thị Đào,45225.400694444441,PR23/10-065,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-061,Nguyễn Thị Đào,45225.159722222219,PR23/10-059,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-061,Nguyễn Thị Đào,45253.356249999997,PR23/11-059,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,,VND,39000,1989000,19890000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-048,Nguyễn Thị Đào,45250.157638888886,PR23/11-041,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,850,KG,850,,VND,39000,3315000,33150000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-028,Nguyễn Thị Đào,45243.120833333334,PR23/11-022,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,510,KG,510,,VND,39000,1989000,19890000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-022,Nguyễn Thị Đào,45267.269444444442,PR23/12-014,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-037,Nguyễn Thị Đào,45274.277777777774,PR23/12-032,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,340,KG,340,,VND,39000,1326000,13260000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-080,Nguyễn Thị Đào,45288.120833333334,PR23/12-066,MDM-DML,Dung Môi PP - Dung Môi trực tiếp,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-064,Nguyễn Thị Đào,45254.104861111111,PR23/11-060,MDM-DMLPLM,Dung Môi PP Polime - Dung Môi gián tiếp - Mực Pha,KG,170,KG,170,,VND,39000,663000,6630000,NCC010031,CÔNG TY TNHH LD HÓA CHẤT ARIRANG
PO11/23-074,Nguyễn Thị Đào,45257.367361111108,PR23/11-075,MDM-DMLPLM,Dung Môi PP Polime - Dung Môi gián tiếp - Mực Pha,KG,1020,KG,1020,,VND,39000,3978000,39780000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-048,Nguyễn Thị Đào,45250.157638888886,PR23/11-041,MDM-DMNK,Dung môi nhanh khô,KG,75,KG,75,,VND,39000,292500,2925000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-028,Nguyễn Thị Đào,45243.120833333334,PR23/11-022,MDM-FL021,Cam 021C FL.,KG,25,KG,25,,VND,75000,187500,1875000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-078,Nguyễn Thị Đào,45258.288888888885,PR23/11-078,MDM-FL021,Cam 021C FL.,KG,50,KG,50,,VND,75000,375000,3750000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-FL021,Cam 021C FL.,KG,25,KG,25,,VND,75000,187500,1875000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-037,Nguyễn Thị Đào,45274.277777777774,PR23/12-032,MDM-FL021,Cam 021C FL.,KG,25,KG,25,,VND,75000,187500,1875000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-011,Y Nghe Knul,45204.0625,PR23/10-005,MDM-FL021GT,Cam 021C FL gián tiếp,KG,17,KG,17,,VND,82000,139400,1394000,NCC010198,CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI KHANG VIỆT
PO10/23-011,Y Nghe Knul,45204.0625,PR23/10-005,MDM-FL021GT,Cam 021C FL gián tiếp,KG,185,KG,185,,VND,82000,1517000,15170000,NCC010198,CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI KHANG VIỆT
PO10/23-061,Nguyễn Thị Đào,45225.159722222219,PR23/10-059,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-074,Nguyễn Thị Đào,45257.367361111108,PR23/11-075,MDM-FL10,Đỏ Cam 10 FL,KG,75,KG,75,,VND,74000,555000,5550000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-048,Nguyễn Thị Đào,45250.157638888886,PR23/11-041,MDM-FL10,Đỏ Cam 10 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-030,Nguyễn Thị Đào,45271.173611111109,PR23/12-019,MDM-FL10,Đỏ Cam 10 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-FL10,Đỏ Cam 10 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-080,Nguyễn Thị Đào,45288.120833333334,PR23/12-066,MDM-FL10,Đỏ Cam 10 FL,KG,75,KG,75,,VND,74000,555000,5550000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-088,Nguyễn Thị Đào,45293.258333333331,PR24/01-001,MDM-FL16,Đỏ Sen 16 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-080,Nguyễn Thị Đào,45288.120833333334,PR23/12-066,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,,VND,74000,740000,7400000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-080,Nguyễn Thị Đào,45288.120833333334,PR23/12-066,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,,VND,74000,740000,7400000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-FL23,Vàng Chanh 23 FL,KG,75,KG,75,,VND,74000,555000,5550000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-008,Nguyễn Thị Đào,45265.285416666666,PR23/12-006,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-030,Nguyễn Thị Đào,45271.173611111109,PR23/12-019,MDM-FL23,Vàng Chanh 23 FL,KG,100,KG,100,,VND,74000,740000,7400000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-037,Nguyễn Thị Đào,45274.277777777774,PR23/12-032,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-011,Nguyễn Thị Đào,45236.151388888888,PR23/11-010,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-074,Nguyễn Thị Đào,45257.367361111108,PR23/11-075,MDM-FL23,Vàng Chanh 23 FL,KG,75,KG,75,,VND,74000,555000,5550000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-078,Nguyễn Thị Đào,45258.288888888885,PR23/11-078,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-061,Nguyễn Thị Đào,45253.356249999997,PR23/11-059,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-061,Nguyễn Thị Đào,45225.159722222219,PR23/10-059,MDM-FL23,Vàng Chanh 23 FL,KG,75,KG,75,,VND,74000,555000,5550000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-065,Nguyễn Thị Đào,45225.400694444441,PR23/10-065,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-001,Y Nghe Knul,45201.271527777775,PR23/09-088,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-038,Nguyễn Thị Đào,45215.279166666667,PR23/10-036,MDM-FL23,Vàng Chanh 23 FL,KG,25,KG,25,,VND,74000,185000,1850000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-040,Nguyễn Thị Đào,45216.307638888888,PR23/10-038,MDM-FL23,Vàng Chanh 23 FL,KG,50,KG,50,,VND,74000,370000,3700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-017,Y Nghe Knul,45205.195833333331,PR23/10-012,MDM-FL348,Xanh lá 348C,KG,75,KG,75,,VND,76000,570000,5700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-011,Nguyễn Thị Đào,45236.151388888888,PR23/11-010,MDM-FL348,Xanh lá 348C,KG,75,KG,75,,VND,76000,570000,5700000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-067,Nguyễn Thị Đào,45254.119444444441,PR23/11-062,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,64,KG,64,,VND,83000,531200,5312000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-091,Nguyễn Thị Đào,45261.24722222222,PR23/11-092,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,25,KG,25,,VND,81000,202500,2025000,NCC010031,CÔNG TY TNHH LD HÓA CHẤT ARIRANG
PO10/23-011,Y Nghe Knul,45204.0625,PR23/10-005,MDM-FL348GT,Xanh lá 348C gián tiếp,KG,32,KG,32,,VND,83000,265600,2656000,NCC010198,CÔNG TY CỔ PHẦN SẢN XUẤT THƯƠNG MẠI KHANG VIỆT
PO10/23-001,Y Nghe Knul,45201.271527777775,PR23/09-088,MDM-FL39,Xanh Dương 39 FL,KG,25,KG,25,,VND,76000,190000,1900000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-038,Nguyễn Thị Đào,45215.279166666667,PR23/10-036,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-002,Nguyễn Thị Đào,45232.165277777778,PR23/11-004,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-011,Nguyễn Thị Đào,45236.151388888888,PR23/11-010,MDM-FL39,Xanh Dương 39 FL,KG,225,KG,225,,VND,76000,1710000,17100000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-FL39,Xanh Dương 39 FL,KG,100,KG,100,,VND,76000,760000,7600000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-096,Nguyễn Thị Đào,45261.265277777777,PR23/11-091,MDM-FL39,Xanh Dương 39 FL,KG,25,KG,25,,VND,76000,190000,1900000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-065,Nguyễn Thị Đào,45282.140277777777,PR23/12-055,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO12/23-080,Nguyễn Thị Đào,45288.120833333334,PR23/12-066,MDM-FL39,Xanh Dương 39 FL,KG,50,KG,50,,VND,76000,380000,3800000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO11/23-076,Nguyễn Thị Đào,45258.284027777772,PR23/11-081,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,32,KG,32,,VND,77000,246400,2464000,NCC010031,CÔNG TY TNHH LD HÓA CHẤT ARIRANG
PO11/23-067,Nguyễn Thị Đào,45254.119444444441,PR23/11-062,MDM-FL39GT,Xanh Dương 39 FL gián tiếp,KG,32,KG,32,,VND,76000,243200,2432000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
PO10/23-017,Y Nghe Knul,45205.195833333331,PR23/10-012,MDM-FL485,Đỏ 485C,KG,40,KG,40,,VND,74000,296000,2960000,NCC010016,CÔNG TY CỔ PHẨN SẢN XUẤT THƯƠNG MẠI TÂN VIỆT SINH - CHI NHANH 1 (LONG AN)
