Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO06/23-111,Nguyễn Thị Đào,6/27/2023,PR23/06-067,0901600050000000,Ben hơi SC125 x 500 - CA,CAI,1,CAI,1,,VND,2900000,0,2900000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-042,Nguyễn Thị Đào,8/15/2023,PR23/08-024,0901900500000000,bánh xe nâng 18x7-8/ 4.254.33 - RY 45F ( Masai),CAI,2,CAI,2,,VND,3300000,528000,6600000,NCC010005,CÔNG TY TNHH KỸ THUẬT LẬP XUÂN
PO08/23-104,Y Nghe Knul,8/31/2023,PR23/08-060,0901900500000000,bánh xe nâng 18x7-8/ 4.254.33 - RY 45F ( Masai),CAI,2,CAI,2,,VND,1800000,288000,3600000,NCC010003,CÔNG TY TNHH SX TM DV 7777
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,30,CAI,30,,USD,1.66,0,49.8,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO06/23-092,Nguyễn Thị Đào,6/21/2023,PR23/06-048,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,175,CAI,175,,VND,72300,1012200,12652500,NCC010017,CÔNG TY TNHH VŨ MINH TẠI TP.HCM - CN TP. HCM
PO06/23-093,Nguyễn Thị Đào,6/21/2023,PR23/06-051,0901900570000000,BÁNH XE LƯNG THOI 52mm NOVA6( mã: 11403580010).,CAI,175,CAI,175,,USD,1.66,29.05,290.5,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO10/23-005,Y Nghe Knul,10/3/2023,PR23/06-071,0902100760000000,Cảm biến YX - 1812 - 24NA ( theo mẫu ),CON,4,CON,4,,VND,1750000,0,7000000,NCC010195,CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI QUỐC TẾ TRƯỜNG SINH
PO08/23-016,Nguyễn Thị Đào,8/5/2023,PR23/08-006,0902200660000000,Khởi động từ  LS.MC-32A-COIL-220VAC,CAI,1,CAI,1,,VND,635000,0,635000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-102,Y Nghe Knul,8/31/2023,PR23/07-049,0902200950000000,"DÂY NHIỆT 1,5mm",KG,2,KG,2,,VND,375000,0,750000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO12/23-047,Nguyễn Thị Đào,12/18/2023,PR23/12-043,0902202940000000,Biến tần Mitsubishi. Model: FR-D720S-025-EC. Input: 6.6A-1PH-Ac200-240V-50/60Hz. Output : 2. 5A – 3PH – AC200- 240Vmax. 0. 2-400Hz,CAI,2,CAI,2,,VND,2500000,0,5000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-062,Nguyễn Thị Đào,11/24/2023,PR23/11-057,0902202940000000,Biến tần Mitsubishi. Model: FR-D720S-025-EC. Input: 6.6A-1PH-Ac200-240V-50/60Hz. Output : 2. 5A – 3PH – AC200- 240Vmax. 0. 2-400Hz,CAI,2,CAI,2,,VND,3150000,630000,6300000,NCC010102,CÔNG TY TNHH KỸ THUẬT ĐIỆN QNTC
PO06/23-020,Y Nghe Knul,6/6/2023,PR23/05-0088,0902207330000000,Card power supply ps20 ( 24 heads)  HSN: 84482000 mã: 11147250193,CAI,4,CAI,4,,USD,153,0,612,NCC020003,CÔNG TY LOHIA GLOBAL SOLUTIONS
PO12/23-073,Nguyễn Thị Đào,12/25/2023,PR23/12-061,0902207330000000,Card power supply ps20 ( 24 heads)  HSN: 84482000 mã: 11147250193,CAI,5,CAI,5,,USD,153,0,765,NCC020009,CÔNG TY LOHIA CORP LIMITED
PO06/23-111,Nguyễn Thị Đào,6/27/2023,PR23/06-067,0902207340000000,Van điện từ khí nén Model: 4V210 - 08 ( Col: DC 24V - 3W - 125mA ),CAI,5,CAI,5,,VND,300000,0,1500000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/23-030,Y Nghe Knul,7/12/2023,PR23/07-018,0902207530000000,Biến tần Shihlin model: SS2-043-0.75k 3.2A-3HP. AC380-480v 50/60 Hz,CAI,1,CAI,1,,VND,3100000,310000,3100000,NCC010102,CÔNG TY TNHH KỸ THUẬT ĐIỆN QNTC
PO07/23-083,Y Nghe Knul,7/26/2023,PR23/07-018,0902207530000000,Biến tần Shihlin model: SS2-043-0.75k 3.2A-3HP. AC380-480v 50/60 Hz,CAI,1,CAI,1,,VND,3322000,332200,3322000,NCC010153,CÔNG TY TNHH TM DV PHƯỚC ĐĂNG
PO07/23-053,Y Nghe Knul,7/18/2023,PR23/07-018,0902207530000000,Biến tần Shihlin model: SS2-043-0.75k 3.2A-3HP. AC380-480v 50/60 Hz,CAI,1,CAI,1,,VND,3322000,332200,3322000,NCC010153,CÔNG TY TNHH TM DV PHƯỚC ĐĂNG
PO07/23-061,Nguyễn Thị Đào,7/21/2023,PR23/07-041,0902207730000000,Giắc cắm sạc 3 pha xe nâng điện (Giắc cái) 250V-30A,CAI,3,CAI,3,,VND,600000,0,1800000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-009,Nguyễn Thị Đào,11/2/2023,PR23/11-008,0902207790000000,Chuột đèn 4-22W- 110-130V.,CAI,10,CAI,10,,VND,27000,0,270000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-048,Y Nghe Knul,9/13/2023,PR23/08-021,090220830000000,Biến tần SENLAN - HOPE 800 G4T4 5HP-380V,CAI,1,CAI,1,,VND,4700000,470000,4700000,NCC010184,CÔNG TY TNHH THƯƠNG MẠI KỸ THUẬT ĐỨC THÀNH ĐẠT
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/06-071,0902208320000000,Card Inveter LCL - LS20 - Spindle,CAI,19,CAI,19,,USD,1,0,19,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/06-071,0902208330000000,Card Inveter LCL - LS20 - CAM,CAI,19,CAI,19,,USD,1,0,19,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/06-071,0902208340000000,Card - CBM,CAI,19,CAI,19,,USD,1,0,19,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO08/23-018,Nguyễn Thị Đào,8/5/2023,PR23/08-013,09022085700000000,Bạc đạn SKF NA-4904 . 2RZ,CAI,5,CAI,5,,VND,45000,18000,225000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-071,0902208630000000,Biến trở Tocos 10K RV24YN20S B103,CAI,5,CAI,5,,VND,130000,65000,650000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO12/23-076,Nguyễn Thị Đào,12/26/2023,PR23/12-064,0902208630000000,Biến trở Tocos 10K RV24YN20S B103,CAI,10,CAI,10,,VND,95000,0,950000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-010,Nguyễn Thị Đào,6/5/2023,PR23/06-008,0902208800000000,Dây điện tiếp địa sọc vàng 1x6mm2,M,400,M,400,,VND,14000,560000,5600000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO11/23-095,Nguyễn Thị Đào,12/1/2023,PR23/11-095,0902208800000000,Dây điện tiếp địa sọc vàng 1x6mm2,M,1000,M,1000,,VND,13668,1366800,13668000,NCC010043,CÔNG TY TNHH SẢN XUẤT - THƯƠNG MẠI XNK TÂN THÀNH
PO06/23-125,Nguyễn Thị Đào,6/30/2023,PR23/06-075,0902208880000000,Đèn tuýp năng lượng mặt trời DTNL - 200W,BO,7,BO,7,,VND,690000,0,4830000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-100,Y Nghe Knul,9/29/2023,PR23/09-085,0902208940000000,Rotary. encoder 8.KIH40.043B.0100.0030.F006,CAI,2,CAI,2,,VND,2430000,0,4860000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-077,Y Nghe Knul,6/17/2023,,0902209060000000,Đèn soi-chiếu tẩy ( loại cầm tay),CAI,10,CAI,10,,VND,40000,0,400000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-071,0902209240000000,Biến trở Tocos 5K RV24YN20S B502,CAI,5,CAI,5,,VND,120000,60000,600000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO12/23-076,Nguyễn Thị Đào,12/26/2023,PR23/12-064,0902209240000000,Biến trở Tocos 5K RV24YN20S B502,CAI,10,CAI,10,,VND,95000,0,950000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0902209326000000,Máng điện kẻm 200x100x2mm + nắp.,M,60,M,60,,VND,330000,1980000,19800000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO08/23-086,Y Nghe Knul,8/27/2023,PR23/08-049,0902209326000000,Máng điện kẻm 200x100x2mm + nắp.,M,100,M,100,,VND,306000,2448000,30600000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO07/23-055,Nguyễn Thị Đào,7/19/2023,PR23/07-036,0902209326000000,Máng điện kẻm 200x100x2mm + nắp.,M,10,M,10,,VND,330000,0,3300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO10/23-033,Nguyễn Thị Đào,10/12/2023,PR23/10-031,0902209343000000,Đuôi đèn công nghiệp E27.,CAI,45,CAI,45,,VND,45000,0,2025000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-093,Nguyễn Thị Đào,12/1/2023,PR23/11-094,0902209343000000,Đuôi đèn công nghiệp E27.,CAI,15,CAI,15,,VND,45000,0,675000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO10/23-033,Nguyễn Thị Đào,10/12/2023,PR23/10-031,0902209349000000,Công tắc gạt sắt 2 chân 2 vị trí On-OF C511B Cntd.,CAI,75,CAI,75,,VND,37000,0,2775000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO12/23-046,Nguyễn Thị Đào,12/18/2023,PR23/12-038,0902209356000000,Bạc đạn SKF 6004 2Z/C3.,CAI,25,CAI,25,,VND,38000,76000,950000,NCC010013,CÔNG TY TNHH THƯƠNG MẠI ĐẦU TƯ MAI LÊ
PO08/23-092,Y Nghe Knul,8/28/2023,PR23/04-0069,0902209360000000,Loadcell CZL 602 - 50,CAI,4,CAI,4,,USD,19,0,76,NCC020015,"CÔNG TY CHANGZHOU HENGLI MACHINERY CO., LTD"
PO08/23-092,Y Nghe Knul,8/28/2023,PR23/04-0069,0902209370000000,Card loadcell - amplufier ZLFD-B.PCB,CAI,4,CAI,4,,USD,50,0,200,NCC020015,"CÔNG TY CHANGZHOU HENGLI MACHINERY CO., LTD"
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-026,0902209380000000,Thanh ray C cầu trục,M,18,M,18,,VND,243000,0,4374000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-125,Nguyễn Thị Đào,6/30/2023,PR23/06-075,0902209510000000,Dây cáp thép mạ kẽm phi 8,M,100,M,100,,VND,11500,0,1150000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-077,Y Nghe Knul,6/17/2023,,0902209510000000,Dây cáp thép mạ kẽm phi 8,CAI,2,M,2,,VND,170000,34000,340000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-026,Nguyễn Thị Đào,8/5/2023,PR23/08-012,0902500250000000,Đế thoi  RX8.0 (Beam ) MÃ: Z2A-05068A.,CAI,2,CAI,2,,VND,1,0,2,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-068,090300025000000,Vít đuôi cá đầu dù 4x15mm,BICH,2,BICH,2,,VND,95000,19000,190000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO08/23-099,Y Nghe Knul,8/29/2023,PR23/08-056,090300025000000,Vít đuôi cá đầu dù 4x15mm,BICH,2,BICH,2,,VND,1350,0,2700,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0903100450000000,Thanh đồng 12x5mm.,M,3,M,3,,VND,1750000,525000,5250000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO12/23-054,Nguyễn Thị Đào,12/20/2023,PR23/12-046,09039001010000000,Bộ xả nhấn bòn cầu,CAI,5,CAI,5,,VND,50000,0,250000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0903900860000000,Nối kép 2 đầu ren ngoài phi 49,CAI,4,CAI,4,,VND,67000,0,268000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-018,Y Nghe Knul,9/5/2023,PR23/08-038,0903900890000000,Van ty cổng inox phi 42,CAI,3,CAI,3,,VND,310000,0,930000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0903901060000000,Van Inox tay gạt phi 49,CAI,2,CAI,2,,VND,280000,0,560000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-066,Nguyễn Thị Đào,11/24/2023,PR23/11-061,0903901120000000,Van an toàn xả khí nén ren ngoài 17mm,CAI,5,CAI,5,,VND,120000,0,600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0903901160000000,Van Inox 304 phi 27 tay gạt,CAI,26,CAI,26,,VND,120000,0,3120000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO10/23-020,Nguyễn Thị Đào,10/10/2023,PR23/10-024,0904000230000000,Ty ren M8x1000mm - (thép đen),CAY,50,CAY,50,,VND,12000,0,600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/23-012,Y Nghe Knul,7/5/2023,PR23/07-008,0904200180000000,Phễu INOX 304 KT: 700x1200x2mm - dẫn hướng màng PE  (GC theo bản vẽ),CAI,1,CAI,1,,VND,7600000,0,7600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-015,Nguyễn Thị Đào,8/5/2023,PR23/08-014,0904200192000000,Trục đỡ càng bung máy dệt LXL. ( gia công theo bản vẽ),CAI,15,CAI,15,,VND,750000,0,11250000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-035,Y Nghe Knul,8/11/2023,PR23/08-017,0904300250000000,T nhựa 90,CAI,1,CAI,1,,VND,45000,0,45000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO06/23-110,Nguyễn Thị Đào,6/27/2023,PR23/06-067,0904500230000000,Khớp nối đầu nén King Power,CAI,1,CAI,1,,VND,4420000,442000,4420000,NCC010119,CÔNG TY TNHH MTV THƯƠNG MẠI DỊCH VỤ CƠ ĐIỆN LẠNH THUẬN THÀNH PHÁT
PO06/23-111,Nguyễn Thị Đào,6/27/2023,PR23/06-067,0904500270000000,Sơn dầu bạch tuyết màu vàng 3kg/thùng,KG,15,THUNG,15,,VND,145000,0,2175000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-058,Y Nghe Knul,8/18/2023,PR23/08-036,0904500270000000,Sơn dầu bạch tuyết màu vàng 3kg/thùng,KG,1,THUNG,1,,VND,409000,0,409000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-081,Nguyễn Thị Đào,11/29/2023,PR23/11-085,0904500270000000,Sơn dầu bạch tuyết màu vàng 3kg/thùng,THUNG,1,THUNG,1,,VND,425000,0,425000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-081,Nguyễn Thị Đào,11/29/2023,PR23/11-085,0904500290000000,Sơn dầu bạch tuyết màu xám đen 3kg/thùng,THUNG,3,THUNG,3,,VND,425000,0,1275000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-058,Y Nghe Knul,8/18/2023,PR23/08-036,0904500290000000,Sơn dầu bạch tuyết màu xám đen 3kg/thùng,THUNG,1,THUNG,1,,VND,409000,0,409000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-081,Nguyễn Thị Đào,11/29/2023,PR23/11-085,0904500300000000,Sơn dầu bạch tuyết màu đỏ cam 3kg/thùng.,THUNG,1,THUNG,1,,VND,425000,0,425000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-100,Y Nghe Knul,9/29/2023,PR23/09-087,0904500340000000,SƠN dầu bạch tuyết tím mận  ( pha theo màu mẫu),KG,9,KG,9,,VND,240000,0,2160000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-029,0904701050000000,Co sắt tráng kẽm 2 đầu ren trong phi 27,CAI,30,CAI,30,,VND,15000,0,450000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0904701080000000,Co Lơi PVC phi 34,CAI,4,CAI,4,,VND,7000,0,28000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-038,Y Nghe Knul,8/11/2023,PR23/08-020,09047010900000000,Co nhựa PVC-BM 60 giảm 34.,CAI,6,CAI,6,,VND,1,0,6,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,09050000150000000,Cà rá Inox phi 27/21,CAI,8,CAI,8,,VND,21000,0,168000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0905200160000000,Đai trên LSL620. ( Upper Heddle Belt) Mã: 11130536700,CAI,20,CAI,20,,USD,0.56,0,11.2,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0905200170000000,Đai dưới LSL620  (Lower Heddle Belt - 36 warp - c) Mã: 11158250910,CAI,30,CAI,30,,USD,1.03,0,30.9,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO07/23-042,Y Nghe Knul,7/14/2023,,0905200170000000,Đai dưới LSL620  (Lower Heddle Belt - 36 warp - c) Mã: 11158250910,CAI,75,CAI,75,,USD,1.35,0,101.25,NCC020003,CÔNG TY LOHIA GLOBAL SOLUTIONS
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0905200180000000,Đai trên NOVA82. ( Upper Heddle Belt - 40 warp -c) Mã: 11158450600,CAI,30,CAI,30,,USD,0.47,0,14.1,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0905200190000000,Đai dưới NOVA82  (Lower Heddle Belt - 40 warp - c) Mã: 11158450700,CAI,30,CAI,30,,USD,0.91,0,27.3,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0905200200000000,Đai trên 21 lỗ Upper Heddle Belt (240x98x21) NOVA10 (11158550500),CAI,30,CAI,30,,USD,0.48,0,14.4,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO08/23-025,Nguyễn Thị Đào,8/5/2023,PR23/08-011,0905200210000000,Đai dưới 21 lỗ Lower Heddle Belt (480x98x21) NOVA10 (11158550600),CAI,30,CAI,30,,USD,0.9,0,27,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO06/23-005,Y Nghe Knul,6/2/2023,,0905300610000000,Dao hàn siêu âm máy cắt Jumbo ( theo bản vẽ),Cái,2,CAI,2,,VND,950000,190000,1900000,NCC010056,CÔNG TY TNHH CƠ KHÍ DAO CẮT THANH HÙNG
PO11/23-093,Nguyễn Thị Đào,12/1/2023,PR23/11-095,0905400960000000,Đầu cốt Nichifu R6.4,CON,300,CON,300,,VND,3500,0,1050000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/23-044,Y Nghe Knul,7/14/2023,PR23/07-005,0905501430000000,Phôi sắt phi trong 25 - phi ngoài 60 - dày 25mm,CUC,2,CAI,2,,VND,60000,0,120000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0905501600000000,Sắt la 50x8mm,M,30,M,30,,VND,100000,0,3000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO11/23-071,Nguyễn Thị Đào,11/27/2023,PR23/11-065,0905501650000000,Sắt la 40x3mm,M,6,M,6,,VND,23333,0,139998,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-026,0905501760000000,Sắt V60x6mm- dài 6000mm,CAY,2,CAY,2,,VND,600000,0,1200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-055,Y Nghe Knul,6/14/2023,,0905701300000000,Phớt 30x46x7,CAI,20,CAI,20,,VND,8000,16000,160000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-043,Nguyễn Thị Đào,8/15/2023,PR23/08-024,0905701340000000,Phớt vỏ sắt 95x125x15,CAI,2,CAI,2,,VND,60000,0,120000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-024,Nguyễn Thị Đào,6/6/2023,PR23/06-012,090570142000000,Phớt nhớt máy may D04003.,CAI,10,CAI,10,,VND,67000,67000,670000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO12/23-059,Nguyễn Thị Đào,12/21/2023,PR23/12-052,090570143000000,Phớt chắn dầu 145x175x15mm,CAI,2,CAI,2,,VND,180000,0,360000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO12/23-059,Nguyễn Thị Đào,12/21/2023,PR23/12-052,090570145000000,Phớt chắn dầu 100x125x12mm.,CAI,2,CAI,2,,VND,100000,0,200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-068,09058001010000000,Mũi khoét hợp kim phi 30,CAI,1,CAI,1,,VND,97000,9700,97000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO11/23-073,Nguyễn Thị Đào,11/27/2023,PR23/11-072,09058001030000000,Mũi khoan bê tông phi 10 -  2 tấc,CAI,2,CAI,2,,VND,60000,0,120000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO12/23-049,Nguyễn Thị Đào,12/18/2023,,0906000850000000,Cảm biến Báo màu - Colour sensor (PF) OBT-200-18GM60-E5 (MÃ: 11400112097),CAI,20,CAI,20,,USD,40.8,0,816,NCC020009,CÔNG TY LOHIA CORP LIMITED
PO11/23-063,Nguyễn Thị Đào,11/24/2023,PR23/11-057,0906000890000000,INDUCT PROXIMITY SENSOR/ NO PF NBB2-12GM50-E2 (5M),CAI,4,CAI,4,,VND,940000,300800,3760000,NCC010037,CÔNG TY TNHH TỰ ĐỘNG HÓA HOÀNG PHÚC
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0906100560000000,Nối 2 đầu ren ngoài 34,CAI,12,CAI,12,,VND,16000,0,192000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,0906101710000000,Nối 2 đâu ren trong Inox phi 21,CAI,8,CAI,8,,VND,20000,0,160000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-118,Nguyễn Thị Đào,6/29/2023,PR23/06-068,090610182000000,Nối lục giác ren trong M8.,CAI,30,CAI,30,,VND,3000,9000,90000,NCC010047,CÔNG TY TNHH TM-DV KỸ THUẬT ĐIỆN TRƯỜNG THỊNH
PO09/23-097,Y Nghe Knul,9/28/2023,PR23/09-082,090610182000000,Nối lục giác ren trong M8.,CAI,150,CAI,150,,VND,1300,0,195000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-097,Y Nghe Knul,9/28/2023,PR23/09-082,090610189000000,Ty ren M8 x 3000mm,CAY,96,CAY,96,,VND,29000,0,2784000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-029,0906102000000000,NỐI HƠI 1 ĐẦU REN 21/10,CAI,30,CAI,30,,VND,15000,0,450000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO06/23-115,Nguyễn Thị Đào,6/29/2023,PR23/06-068,090610207000000,Nối bầu Inox 304 phi 27/21,CAI,12,CAI,12,,VND,25000,0,300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/23-091,Nguyễn Thị Đào,7/28/2023,PR23/07-059,0906102091000000,Nối ren ngoài 21,CAI,8,CAI,8,,VND,20000,0,160000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO06/23-082,Y Nghe Knul,6/17/2023,,0906201126000000,Ống hút bụi gân nhựa EVA  đường kính trong 40mm,M,20,M,20,,VND,5850,0,117000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO07/23-093,Nguyễn Thị Đào,7/28/2023,PR23/07-056,0906201770000000,"Ống bố thủy lực phi 27x3600mm, bấm 2 đầu côn lõm - ren trong phi 34",SOI,2,SOI,2,,VND,1700000,0,3400000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO08/23-017,Nguyễn Thị Đào,8/5/2023,PR23/08-014,0906201890000000,Ống hơi phi 8 x lỗ 5mm . Ống màu trắng trong.,M,100,M,100,,VND,8000,0,800000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
