Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2403-0017,01JBO-4P003-01-0002,"Bao Jumbo, dạng 4 tấm, màu beige, có chống phình, ống nạp, ống xả; KT: W x L x H = 105cm x 105cm x 110cm, TL: 2.1g/cái. [GC Hiệp Phước] - 20 cái/kiện",46,Công đoạn đóng gói jumbo,JUBO,09CDP-4P003-01-0002,"[Cột đáy bao-Kiểm bao-Xếp bao]Bao Jumbo, dạng 4 tấm, màu beige, có chống phình, ống nạp, ống xả; KT: W x L x H = 105cm x 105cm x 110cm, TL: 2.1g/cái. [GC Hiệp Phước]",Cái,KG,10000,21000
SO2403-0024,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P009-01-0000,"[Kiểm bao - Cột bao - Xếp bao] Bao Jumbo màu trắng thân ráp, chống phình, kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,2000,5000
SO2403-0048,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P009-01-0000,"[Kiểm bao - Cột bao - Xếp bao] Bao Jumbo màu trắng thân ráp, chống phình, kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,500,1250
SO2404-0021,01JBO-TU001-06-0001,"Bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",46,Công đoạn đóng gói jumbo,JUBO,09CDP-TU001-06-0001,"[Kiểm bao -xếp bao] Bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",Cái,KG,19800,18810
SO2404-0026,01JBO-TU001-06-0001,"Bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",46,Công đoạn đóng gói jumbo,JUBO,09CDP-TU001-06-0001,"[Kiểm bao -xếp bao] Bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",Cái,KG,19800,18810
SO2404-0028,01JBO-4P006-01-0000,"Bao Jumbo màu trắng thân ráp tráng trong, chống phình, kích thước W x H = 100x123 (cm); TL: 3.467Kg/cái, in 1 mặt (GFI)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P006-01-0000,"[Kiểm bao - Cột bao - Xếp bao]Bao Jumbo màu trắng thân ráp tráng trong, chống phình, kích thước W x H = 100x123 (cm); TL: 3.467Kg/cái, in 1 mặt (GFI)",Cái,KG,15,52.005
SO2404-0030,01JBO-4P006-01-0000,"Bao Jumbo màu trắng thân ráp tráng trong, chống phình, kích thước W x H = 100x123 (cm); TL: 3.467Kg/cái, in 1 mặt (GFI)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P006-01-0000,"[Kiểm bao - Cột bao - Xếp bao]Bao Jumbo màu trắng thân ráp tráng trong, chống phình, kích thước W x H = 100x123 (cm); TL: 3.467Kg/cái, in 1 mặt (GFI)",Cái,KG,15,52.005
SO2405-0013,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P009-01-0000,"[Kiểm bao - Cột bao - Xếp bao] Bao Jumbo màu trắng thân ráp, chống phình, kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,2500,6250
SO2405-0017,01JBO-4P009-01-0000,"Bao Jumbo màu trắng thân ráp không tráng, chống phình, chống xì, quai elip, ống xả, nắm trùm kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",46,Công đoạn đóng gói jumbo,JUBO,09GXP-4P009-01-0000,"[Kiểm bao - Cột bao - Xếp bao] Bao Jumbo màu trắng thân ráp, chống phình, kích thước 105x105x110(cm); TL: 2.5(Kg/cái) có in; Marka: AMRU RICE (ASIA PACKING)",Cái,KG,2500,6250
SO2405-0037,01JBO-4P003-01-0002,"Bao Jumbo, dạng 4 tấm, màu beige, có chống phình, ống nạp, ống xả; KT: W x L x H = 105cm x 105cm x 110cm, TL: 2.1g/cái. [GC Hiệp Phước] - 20 cái/kiện",46,Công đoạn đóng gói jumbo,JUBO,09CDP-4P003-01-0002,"[Cột đáy bao-Kiểm bao-Xếp bao]Bao Jumbo, dạng 4 tấm, màu beige, có chống phình, ống nạp, ống xả; KT: W x L x H = 105cm x 105cm x 110cm, TL: 2.1g/cái. [GC Hiệp Phước]",Cái,KG,1000,2100
SO2406-0007,01JBO-TU001-06-0001,"Bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",46,Công đoạn đóng gói jumbo,JUBO,09CDP-TU001-06-0001,"[Kiểm bao -xếp bao] Bao Jumbo thân U, màu đen  KT: 97x97x142cm, ống nạp Ø38x48cm, quai chéo; TL: 0.950Kg/cái (UNP)",Cái,KG,4000,3800
SO2406-0064,01JBO-6P008-01-0000,"Bao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",46,Công đoạn đóng gói jumbo,JUBO,09GXP-6P008-01-0000,"[Kiểm bao - Cột bao - Xếp baoBao Jumbo không in màu trắng đựng gạo , chống phình,túi tài liệu, miệng chùm, ống xả, khóa nhựa PVC  trong, kích thước 106x106x110(cm); TL: 2.32(Kg/cái).",Cái,KG,1000,2320
SO2401-0005,TPH595935G114MEK.TONG,"[SO tổng] Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái.",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.TONG,"[SO tổng] Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái.",Cái,KG,200000,22800
SO2401-0006,TPH495805G079MEK.TONG,"[SO tổng] Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.TONG,"[SO tổng] Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái",Cái,KG,200000,15800
SO2401-0014,TPH060088INT.AQ34THAC303,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 303 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH060088INT.AQ34THAC303,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 303 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525
SO2401-0014,TPH060088INT.AQ34THAC304,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 304 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH060088INT.AQ34THAC304,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 THAI - CODE 304 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,5000,525
SO2401-0014,TPH050074G074INTORGLE073,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 073; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH050074G074INTORGLE073,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 073; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,KG,5000,370
SO2401-0014,TPH050074G074INTORGLE074,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 074; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",33,Công đoạn đóng gói,TPH-1553,TPH050074G074INTORGLE074,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 074; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",CAI,KG,5000,370
SO2401-0017,TPH595935G114MEK,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, không in [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, không in [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,5000,570
SO2401-0017,TPH595935G114MEK.CHD,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Chuyên dụng - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.CHD,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Chuyên dụng - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,5000,570
SO2401-0017,TPH595935G114MEK.SPB,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SPB - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.SPB,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: SPB - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,10000,1140
SO2401-0017,TPH595935G114MEK.MAFC,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: M-AFC - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.MAFC,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: M-AFC - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,20000,2280
SO2401-0017,TPH595935G114MEK.MIK,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Mì K - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.MIK,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Mì K - 40kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,5000,570
SO2401-0017,TPH495805G079MEK.MK5,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: MK5 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.MK5,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: MK5 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,50000,3950
SO2401-0017,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.3BLR,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Blue Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,20000,1580
SO2401-0017,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,25000,2850
SO2401-0017,TPH595935G114MEK.CF2.XG,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF2.X - 40KG (Green) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, cho vào túi HDPE buột miệng túi lại]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.CF2.XG,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF2.X - 40KG (Green) [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, cho vào túi HDPE buột miệng túi lại]",Cái,KG,5000,570
SO2401-0017,TPH495805G079MEK.SPB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: SPB-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.SPB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: SPB-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,15000,1185
SO2401-0017,TPH495805G079MEK.BLC,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Balance - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.BLC,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Balance - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,10000,790
SO2401-0017,TPH495805G079MEK.GBF,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Golden Buffalo-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.GBF,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Golden Buffalo-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,15000,1185
SO2401-0017,TPH495805G079MEK.BAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: BamBoo - 25Kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.BAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: BamBoo - 25Kg [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,15000,1185
SO2401-0017,TPH495805G079MEK.CF2X,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: CF2.X-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.CF2X,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: CF2.X-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,25000,1975
SO2401-0017,TPH495805G079MEK.3RER,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Red Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.3RER,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: 3-Red Roses - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,20000,1580
SO2401-0017,TPH495805G079MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Fairy - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.FARY,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Fairy - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,30000,2370
SO2401-0017,TPH495805G079MEK.CF2,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: CF2 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.CF2,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: CF2 - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,25000,1975
SO2401-0017,TPH495805G079MEK.CHD,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Chuyên dụng - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.CHD,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: Chuyên dụng - 25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,30000,2370
SO2401-0017,TPH595935G114MEK.BAB,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: BamBoo - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.BAB,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: BamBoo - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,5000,570
SO2401-0017,TPH595935G114MEK.HAL,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Hạ Long - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.HAL,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Hạ Long - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,5000,570
SO2401-0017,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,175000,19950
SO2401-0017,TPH595935G114MEK.CF2.X,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF2.X - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.CF2.X,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF2.X - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,15000,1710
SO2401-0017,TPH595935G114MEK.MIA,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: MI A - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.MIA,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: MI A - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,7000,798
SO2401-0017,TPH595935G114MEK.TT3,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: TT3 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.TT3,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: TT3 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,5000,570
SO2401-0017,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,40000,4560
SO2401-0017,TPH595935G114MEK.AQ,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: AQ - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",33,Công đoạn đóng gói,TPH-1553,TPH595935G114MEK.AQ,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: AQ - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",Cái,KG,15000,1710
