Ngày,Đơn hàng,Khách hàng,Mã hàng,Tên hàng,ĐVT 1,ĐVT 2,Số lượng 1,Số lượng 2,Ngày dự kiến giao hàng,Ghi chú
6/26/2024,SO2406-0059,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,2314,70.0679,7/31/2024,
1/23/2024,SO2401-0046,Addera Peru S.A.C,TPH045055G30.28S4MPR49,"Bao TP-PP, sọc 4 màu PR49 thiết kế giống PR10 Green, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,302.8,4/26/2024,
1/23/2024,SO2401-0046,Addera Peru S.A.C,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,10000,302.8,4/26/2024,
5/30/2024,SO2405-0064,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,10000,302.8,8/26/2024,
5/30/2024,SO2405-0063,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,10000,302.8,7/26/2024,
5/30/2024,SO2405-0062,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,10000,302.8,6/25/2024,
4/11/2024,SO2404-0017,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,1000,30.28,4/29/2024,
6/26/2024,SO2406-0059,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S5MPR16,"Bao TP-PP sọc 5 màu, 16 Blue-White, K45x55LLx30.28g, MĐ 8.5x8.0, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000cái/kiện]",CAI,KG,180,5.4504,7/31/2024,
6/26/2024,SO2406-0059,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,7728,234.0038,7/31/2024,
5/30/2024,SO2405-0062,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,6/25/2024,
5/30/2024,SO2405-0063,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,7/26/2024,
5/30/2024,SO2405-0064,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,8/26/2024,
1/23/2024,SO2401-0046,Addera Peru S.A.C,TPH045055G30.28S5MPR17,"Bao TP-PP sọc 5 màu, 17 Red-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,4/26/2024,
1/23/2024,SO2401-0046,Addera Peru S.A.C,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,4/26/2024,
5/30/2024,SO2405-0064,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,8/26/2024,
5/30/2024,SO2405-0063,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,7/26/2024,
5/30/2024,SO2405-0062,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,6/25/2024,
6/26/2024,SO2406-0059,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S5MPR18,"Bao TP-PP sọc 5 màu, 18 Black-White, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,1276,38.6373,7/31/2024,
6/26/2024,SO2406-0059,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,1858,56.2602,7/31/2024,
5/30/2024,SO2405-0062,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,6/25/2024,
5/30/2024,SO2405-0063,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,7/26/2024,
5/30/2024,SO2405-0064,CÔNG TY TNHH LUCKY STAR PLAST,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,8/26/2024,
4/11/2024,SO2404-0017,Công Ty TNHH Sản Xuất Thương Mại Thái Anh,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,1000,30.28,4/29/2024,
1/23/2024,SO2401-0046,Addera Peru S.A.C,TPH045055G30.28S5MPR19,"Bao TP-PP sọc 5 màu, 19 Green-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,KG,10000,302.8,4/26/2024,
1/18/2024,SO2401-0042,CÔNG TY TNHH TƯ TRÚC,TPH050074G064TDU4TR.GHS,"Bao TP-PP 25KG, trắng đục, tráng trong, K50x74PB, MK: Gạo Hương Sen, TL: 64g/cái.",CAI,KG,20000,1280,2/29/2024,
1/18/2024,SO2401-0042,CÔNG TY TNHH TƯ TRÚC,TPH050074G064TDU4TR.GLH,"Bao TP-PP 25KG, trắng đục, tráng trong, K50x74PB, MK: Gạo Lài Hoa, TL: 64g/cái.",CAI,KG,20000,1280,2/29/2024,
1/18/2024,SO2401-0042,CÔNG TY TNHH TƯ TRÚC,TPH050074G064TDU4TR.GLS,"Bao TP-PP 25KG, trắng đục, tráng trong, K50x74PB, MK: Gạo Lài Sữa, TL: 64g/cái.",CAI,KG,20000,1280,2/29/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BHRC,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE R-CANAI (5000039). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BHRC,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE R-CANAI (5000039). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BLHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE (2+0) (5000029). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BLHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 69.6g/cái (+/-5%), MK: BLUE HORSE EXP (3+0) (5000031). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,8000,560,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BLHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 69.6g/cái (+/-5%), MK: BLUE HORSE EXP (3+0) (5000031). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,700,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BRHC,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BROWN HORSE CRACKER (5000455). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.BRHC,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BROWN HORSE CRACKER (5000455). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,8000,560,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.CRUSA,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: CAP RUSA  (3+0) (5000107). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GABR,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GARDENIA BRUNEI (3+0) (5000113). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GABR,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GARDENIA BRUNEI (3+0) (5000113). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GHSPEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GOLD Horse SP EX CAP KUDA (3+0) (5000137). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70G/cái (+/-5%), MK: GOLDEN HORSE (5000133). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GOHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70G/cái (+/-5%), MK: GOLDEN HORSE (5000133). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,7000,490,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GRNHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE (5000146). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,12000,840,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.GRNHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE (5000146). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,14000,980,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABGRNHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE EXP (5000152). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,5000,350,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABGRNHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: GRN HORSE EXP (5000152). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,7000,490,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.ORHOLV,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: ORANGE HORSE LV (2+0) (5000210). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.ORHOLV,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: ORANGE HORSE LV (2+0) (5000210). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000219). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.PIHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: PINK HORSE (5000219). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABRAMA108,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 108 (5000248). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABRAMA108,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 108 (5000248). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABRAMA128,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 128 (5000254). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,700,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABRAMA128,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 128 (5000254). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,7000,490,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABRAMA138,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70 g/cái (+/-5%), MK: RAMA2 138 (5000256). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,6000,420,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSABRAMA138,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70 g/cái (+/-5%), MK: RAMA2 138 (5000256). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA2R,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 R-CANAI (5000284). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA2R,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 R-CANAI (5000284). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,4000,280,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA88,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 88 (5000267). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA98,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 98 (5000269). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,8000,560,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA98,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 98 (5000269). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,6000,420,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 99 (5000273). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,10000,700,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.RAMA99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RAMA2 99 (5000273). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,8000,560,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.REHO,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE (5000287). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,6000,420,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.REHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE EXP (5000290). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,9000,630,7/15/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.REHOEX,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: RED HORSE EXP (5000290). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,9000,630,5/17/2024,
3/26/2024,SO2403-0062,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.SFFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFFM 99 (5000306). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,7000,490,5/17/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.SFFM99,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: SFFM 99 (5000306). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,9000,630,7/15/2024,
3/26/2024,SO2403-0063,SABAH FLOUR & FEED MILLS SDN BHD,TPH050076G70TDSAB.YEHON,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: YELLOW HORSE (N) (3+0) (5000349). [EK: 500cái/kiện, có bao MK nhận dạng bên ngoài, bắn đai 4 ngang x 1 dọc]",CAI,KG,3000,210,7/15/2024,
5/13/2024,SO2405-0021,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,TPH050085G075CAMSGX.B01,"Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50]",CAI,KG,121000,9075,5/23/2024,
5/2/2024,SO2405-0001,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,TPH050085G075CAMSGX.B01,"Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50]",CAI,KG,45000,3375,5/4/2024,
5/13/2024,SO2405-0022,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,TPH050085G075CAMSGX.B01,"Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50]",CAI,KG,39000,2925,5/23/2024,
3/25/2024,SO2403-0049,CÔNG TY TNHH CÔNG NGHỆ SINH HỌC SÀI GÒN XANH,TPH050085G075CAMSGX.B01,"Bao PP-TP, màu cam + tráng hấp, K50.0x85.0PB, TL: 75.0g/cái, MK: SGX-B01. [Cột 100 cái/xấp trở đầu 50:50]",CAI,KG,6,0.45,3/29/2024,
5/7/2024,SO2405-0007,SARAWAK FLOUR MILL SDN BHD,TPH050086TDSAR,"Bao TP-PP, trắng đục, K50x86LL (+/-1), TL: 80.0g/cái (+/-5%), bao trắng không in (Mã: 5000325). [Tép 100cái cột dây cam, kiện 5 tép trở đầu, vải áo PP dệt xếp, có MK bên ngoài, đai 5 ngang x 1 dọc]/TPH050086TDSAR/TPH050086TDSAR",CAI,KG,35000,2800,5/20/2024,
6/4/2024,SO2406-0002,HARVEST UNITES ENTERPRISE SDN. BHD,TPH051070G072TDHARIMERYS,"Bao Val-TP, tráng ngoài, trắng đục, K51.0x70.0, TL: 72.0g/cái, MK: IMERYS. [EK: 500cái/kiện, 4 đai ngang x 1 đai dọc]",BAO,KG,20000,1440,6/26/2024,
6/13/2024,SO2406-0022,CÔNG TY TNHH LUCKY STAR PLAST,TPH051076G87.83TDUPR38,"Bao TP-PP, trắng đục, PR38 Metalero, K51x76LL, TL: 87.83g/cái, MĐ: 11x12, đáy 1 lần/1 đường PP1200D đỏ, cắt răng cưa, không in. [Ép kiện: 1000cái/kiện, bắn đai 4 ngang x 1 dọc]/TPH051076G87.83TDUPR38",CAI,KG,150000,13174.5,7/20/2024,
