Mã phi?u,Ng??i t?o,Ngày t?o,Mã yêu c?u,Mã v?t t?,Tên v?t t?,?vt (01),S? L??NG (01),?VT (02),S? L??NG (02),NGÀY C?N,Ti?n t?,??n giá,Ti?n thu?,T?ng ti?n,Mã NCC,Tên NCC
PO08/23-087,Y Nghe Knul,8/27/2023,PR23/08-050,0903000080000000,Vít ??u dù ?uôi cá 4x15mm,BICH,1,BICH,1,,VND,110000,0,110000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/24-010,Nguy?n Th? ?ào,8/6/2024,PR24/08-014,0903000080000000,Vít ??u dù ?uôi cá 4x15mm,BICH,3,BICH,3,,VND,1,0,3,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/24-026,Nguy?n Th? ?ào,8/9/2024,PR24/08-033,0903000080000000,Vít ??u dù ?uôi cá 4x15mm,BICH,30,BICH,30,,VND,1,0,30,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO11/23-097,Nguy?n Th? ?ào,12/4/2023,PR23/11-081,10POC-TC004-01-0000,Túi tài li?u LDPE trong W18 x L25 (cm) r?c mi?ng cách mép 5cm; TL: 12g/cái,Cái,4167,KG,50.004,,VND,540000,0,2250180000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/23-087,Y Nghe Knul,8/27/2023,PR23/08-050,0909500230000000,L??i Thép ?an l? vuông 30x30mm - ty 2mm -kh? 1000mm.,M,10,M,10,,VND,145000,0,1450000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-101,Y Nghe Knul,9/29/2023,PR23/09-086,520010910600000,ZIPPER-VÀNG,CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO10/23-019,Nguy?n Th? ?ào,10/10/2023,PR23/10-020,520010910600000,ZIPPER-VÀNG,CM2,10000,CM2,10000,,VND,320,0,3200000,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO10/23-019,Nguy?n Th? ?ào,10/10/2023,PR23/10-020,520010910700000,ZIPPER-BEIGE,CM2,10000,CM2,10000,,VND,320,0,3200000,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-101,Y Nghe Knul,9/29/2023,PR23/09-086,520010910700000,ZIPPER-BEIGE,CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO01/24-036,Nguy?n Th? ?ào,1/11/2024,PR24/01-032,0911600050000000,TH?NG (PHANH) c?c Nh?a BRAKE LS20605117,CAI,100,CAI,100,,USD,0.41,0,41,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO08/23-086,Y Nghe Knul,8/27/2023,PR23/08-049,0903400130000000,T?c kê ??n M10x35.,CAI,80,CAI,80,,VND,3000,19200,240000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-099,Y Nghe Knul,8/29/2023,PR23/08-056,0926300050000000,??u b?n vít tôn 8mm,CAI,2,CAI,2,,VND,25000,0,50000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO01/24-069,Nguy?n Th? ?ào,1/22/2024,PR24/01-065,0926300050000000,??u b?n vít tôn 8mm,CAI,2,CAI,2,,VND,20000,0,40000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/23-096,Y Nghe Knul,8/29/2023,PR23/08-056,0906400110000000,?c si?t c? ??nh cáp ?i?n nh?a PG-25,CAI,10,CAI,10,,VND,25500,20400,255000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-096,Y Nghe Knul,8/29/2023,PR23/08-056,0906400130000000,?c si?t c? ??nh cáp nh?a PG-36,CAI,10,CAI,10,,VND,35000,28000,350000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-096,Y Nghe Knul,8/29/2023,PR23/08-056,0905401010000000,??u c?t n?i 150mm2.,CON,10,CON,10,,VND,43500,34800,435000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-096,Y Nghe Knul,8/29/2023,PR23/08-056,0905401020000000,??u c?t 150-12.,CAI,10,CAI,10,,VND,43500,34800,435000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-096,Y Nghe Knul,8/29/2023,PR23/08-056,0905401030000000,??u c?t n?i 120mm2.,CAI,10,CAI,10,,VND,35000,28000,350000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-096,Y Nghe Knul,8/29/2023,PR23/08-056,0905401040000000,??u c?t 120-12.,CAI,10,CAI,10,,VND,35000,28000,350000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-097,Y Nghe Knul,8/29/2023,PR23/08-056,0906900310000000,Ch?p m? màu V150 ( ?? - vàng - xanh),CAI,12,CAI,12,,VND,4200,4032,50400,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-097,Y Nghe Knul,8/29/2023,PR23/08-056,0902700760000000,??ng h? hi?n th? t?n s? HZ. D98FP6 - KT: 96x48.,CAI,2,CAI,2,,VND,785000,125600,1570000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-097,Y Nghe Knul,8/29/2023,PR23/08-056,0902209780000000,Dây ?i?n ?i?u khi?n 4x0.75mm2 (Shielded cable for and Systems of contrd. ),Mét,200,Mét,200,,VND,18000,288000,3600000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-097,Y Nghe Knul,8/29/2023,PR23/08-056,0902209790000000,DELTA Encoder EH3-06PG8961.,CAI,1,CAI,1,,VND,1663000,133040,1663000,NCC010047,CÔNG TY TNHH TM-DV K? THU?T ?I?N TR??NG TH?NH
PO08/23-099,Y Nghe Knul,8/29/2023,PR23/08-056,0904200220000000,Ph?u INOX 304 KT: 800x1450x0.8mm - d?n h??ng màng PE  (GC theo b?n v?),CAI,14,CAI,14,,VND,5465000,0,76510000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/23-100,Y Nghe Knul,8/29/2023,PR23/08-054,0905500470000000,S?t k?m bô,KG,80,KG,80,,VND,21000,0,1680000,NCC010054,HOÀNG QUANG H?I_ VTXD
PO08/23-100,Y Nghe Knul,8/29/2023,PR23/08-054,0905500300000000,S?t V30x30x3 - dài 6000mm,CAY,2,CAY,2,,VND,180000,0,360000,NCC010054,HOÀNG QUANG H?I_ VTXD
PO02/24-047,Nguy?n Th? ?ào,2/27/2024,PR24/02-044,0905500300000000,S?t V30x30x3 - dài 6000mm,CAY,3,CAY,3,,VND,140000,0,420000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/23-099,Y Nghe Knul,8/29/2023,PR23/08-057,0905300870000000,DAO STANLEY,CAI,10,CAI,10,,VND,90909,90909,909090,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO08/23-089,Y Nghe Knul,8/27/2023,,5300100103000000,Gh? T?a (g? ép cao su),Cái,180,Cái,180,,VND,340000,0,61200000,NCC010175,X??NG S?N XU?T BÀN GH?
PO08/23-089,Y Nghe Knul,8/27/2023,,0919600920000000,Bàn g?( Man Go),CAI,30,CAI,30,,VND,1050000,0,31500000,NCC010175,X??NG S?N XU?T BÀN GH?
PO09/23-047,Y Nghe Knul,9/13/2023,PR23/09-002,5300101860000000,Dây ?eo th? Khách.,CAI,15,CAI,15,,VND,3500,4200,52500,NCC010073,CÔNG TY TNHH TH??NG M?I D?CH V? GIA V?
PO02/24-009,Nguy?n Th? ?ào,2/2/2024,PR24/02-014,5300101860000000,Dây ?eo th? Khách.,CAI,50,CAI,50,,VND,4000,16000,200000,NCC010073,CÔNG TY TNHH TH??NG M?I D?CH V? GIA V?
PO08/23-102,Y Nghe Knul,8/31/2023,PR23/08-060,0907100993000000,Bát ?? h?p s? motor lô thu máy d?t Hengly KT: 195x120x3mm ( GC theo b?n v? ),CAI,1,CAI,1,,VND,600000,0,600000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-001,Y Nghe Knul,9/4/2023,PR23/09-003,0903300030000000,Th??c kéo lo?i 3M,CAI,102,CAI,102,,VND,25000,0,2550000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO11/23-050,Nguy?n Th? ?ào,11/20/2023,PR23/11-044,0903300030000000,Th??c kéo lo?i 3M,CAI,5,CAI,5,,VND,25000,0,125000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO11/23-066,Nguy?n Th? ?ào,11/24/2023,PR23/11-061,0903300030000000,Th??c kéo lo?i 3M,CAI,3,CAI,3,,VND,30000,0,90000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-001,Y Nghe Knul,9/4/2023,PR23/09-001,0926700030000000,C?C THAU 032022,CAI,5,CAI,5,,VND,1200000,0,6000000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-001,Y Nghe Knul,9/4/2023,PR23/09-002,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,10,CUON,10,,VND,33000,0,330000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO11/23-066,Nguy?n Th? ?ào,11/24/2023,PR23/11-058,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,10,CUON,10,,VND,33000,0,330000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO10/23-015,Y Nghe Knul,10/6/2023,PR23/10-009,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,10,CUON,10,,VND,36000,0,360000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO02/24-003,Nguy?n Th? ?ào,2/2/2024,PR24/02-008,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,20,CUON,20,,VND,35000,0,700000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO12/23-087,Nguy?n Th? ?ào,1/2/2024,PR23/12-072,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,10,CUON,10,,VND,35000,0,350000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO06/24-004,Nguy?n Th? ?ào,6/4/2024,PR24/06-004,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,20,CUON,20,,VND,35000,0,700000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO07/24-091,Nguy?n Th? ?ào,7/27/2024,PR24/07-088,5300101870000000,Cu?n gi?y v? sinh lo?i l?n 700g.,CUON,20,CUON,20,,VND,35000,0,700000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-001,Y Nghe Knul,9/4/2023,PR23/09-002,5300101880000000,Bình x?t th?m phòng SUMO 400ml.,BINH,5,BINH,5,,VND,36800,0,184000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-001,Y Nghe Knul,9/4/2023,PR23/09-002,5300101890000000,Mi?ng c??c chà màu xanh.,MIENG,20,MIENG,20,,VND,13180,0,263600,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-011,Nguy?n Th? ?ào,9/4/2023,PR23/09-008,0906202410000000,?ng nh?a PVC BM- phi 168x4.5mm,CAY,19,CAY,19,,VND,844800,1284096,16051200,NCC010176,CÔNG TY TNHH TH??NG M?I VÀ D?CH V? CHI?N HOA
PO09/23-011,Nguy?n Th? ?ào,9/4/2023,PR23/09-008,09047012400000000,Co nh?a PVC BM phi 168mm,CAI,6,CAI,6,,VND,154200,74016,925200,NCC010176,CÔNG TY TNHH TH??NG M?I VÀ D?CH V? CHI?N HOA
PO01/24-040,Nguy?n Th? ?ào,1/11/2024,PR24/01-035,09047012400000000,Co nh?a PVC BM phi 168mm,CAI,3,CAI,3,,VND,82000,0,246000,NCC010054,HOÀNG QUANG H?I_ VTXD
PO01/24-040,Nguy?n Th? ?ào,1/11/2024,PR24/01-035,09047012500000000,N?i th?ng nh?a PVC BM phi 168mm,CAI,2,CAI,2,,VND,65000,0,130000,NCC010054,HOÀNG QUANG H?I_ VTXD
PO09/23-011,Nguy?n Th? ?ào,9/4/2023,PR23/09-008,09047012500000000,N?i th?ng nh?a PVC BM phi 168mm,CAI,2,CAI,2,,VND,90000,14400,180000,NCC010176,CÔNG TY TNHH TH??NG M?I VÀ D?CH V? CHI?N HOA
PO09/23-011,Nguy?n Th? ?ào,9/4/2023,PR23/09-008,09047012700000000,Co l?i nh?a PVC BM phi 315mm,CAI,1,CAI,1,,VND,489500,39160,489500,NCC010176,CÔNG TY TNHH TH??NG M?I VÀ D?CH V? CHI?N HOA
PO09/23-011,Nguy?n Th? ?ào,9/4/2023,PR23/09-008,09047012800000000,N?i th?ng nh?a PVC BM phi 315mm,CAI,4,CAI,4,,VND,305000,97600,1220000,NCC010176,CÔNG TY TNHH TH??NG M?I VÀ D?CH V? CHI?N HOA
PO09/23-013,Y Nghe Knul,9/5/2023,PR23/09-010,52001051090000000,HK(7),CM2,10000,CM2,10000,,VND,320,320000,3200000,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-010,Nguy?n Th? ?ào,9/4/2023,PR23/09-007,090570202000000,Ph?t d?u 50x65x8mm,CAI,5,CAI,5,,VND,45000,0,225000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-010,Nguy?n Th? ?ào,9/4/2023,PR23/09-007,090570203000000,Ph?t d?u 50x80x8mm,CAI,8,CAI,8,,VND,40000,0,320000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-008,Nguy?n Th? ?ào,9/4/2023,PR23/09-006,0914400014000001,B? chia HDMI,CAI,1,CAI,1,,VND,650000,0,650000,NV031,Tr?n Trung Hi?u
PO09/23-018,Y Nghe Knul,9/5/2023,PR23/09-013,0910000040000000,Kh?n lau bàn ?n KT: 50x50cm,CAI,60,CAI,60,,VND,3950,0,237000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-026,0927600085000000,C?m bi?n h?ng ngo?i n?i tr?n KW - SS282.,CAI,5,CAI,5,,VND,455000,0,2275000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-017,Y Nghe Knul,9/5/2023,PR23/09-013,0911200251000000,"B?ng mica ""CHÍNH SÁCH CH?T L??NG VÀ V?N HÓA ?NG X?"" KT: 800x1100mm.",CAI,7,CAI,7,,VND,500000,280000,3500000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-026,0902209800000000,Thyristor MM062 - 16I06.,CAI,4,CAI,4,,VND,85000,0,340000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-026,0902209810000000,Chíp ?èn pha LED - 50W  - KT: 70x80mm.,CAI,10,CAI,10,,VND,135000,0,1350000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-026,0902209820000000,Ngu?n LED DRiver. Model: SP-JY-100W - input: AC175-265V 50/60HZ - Output : DC 120-160V.,CAI,5,CAI,5,,VND,150000,0,750000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0903100480000000,Thanh g? tr??t ?? thoi NOVA10 ( Shvttle skid-G(r). Mã : 11405369000,CAI,20,CAI,20,,USD,9.04,0,180.8,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0903100470000000,Thanh g? tr??t ?? thoi NOVA10 ( Shvttle skid-G(l). Mã : 11405368000.,CAI,20,CAI,20,,USD,9.04,0,181,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0912800090000000,S? mi bánh xe l?ch tâm NOVA10. (Roller Spacer - N ) Mã: 11158116630.,CAI,40,CAI,40,,USD,0.04,0,1.6,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO04/24-083,Thái Nguy?n Minh Quy?t,4/29/2024,PR24/04-076,0912800090000000,S? mi bánh xe l?ch tâm NOVA10. (Roller Spacer - N ) Mã: 11158116630.,CAI,50,CAI,50,,VND,1,0,50,NCC020009,CÔNG TY LOHIA CORP LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0900400140000000,B?c nhôm bánh xe côn ng?n NOVA10 ( Stopper wheel Adaptor - AP ) Mã: 11130463500.,CAI,40,CAI,40,,USD,0.667,0,26.68,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0901900350000000,Bánh xe côn dài NOVA10 ( Chonchoid Wheel NAYL ) Mã: 11405403010,CAI,30,CAI,30,,USD,2.74,0,82.2,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0912800100000000,Phe trong bánh xe côn dài. ( Circlip 26) Mã: 12350010260.,CAI,10,CAI,10,,USD,0.04,0,0.4,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0904800140000000,C?t ??u dù tr??c NOVA10. ( Axle - Front ) Mã; 11406089010.,CAI,30,CAI,30,,USD,0.5405,0,16.22,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0923800022000000,C?t chân ?? nhôm NOVA10 ( Pivol Pin -62) Mã: 11130431400,CAI,40,CAI,40,,USD,0.4,0,16,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-014,Y Nghe Knul,9/5/2023,PR23/09-012,0903200130000000,Càng dao ??ng NOVA10 (Swinging lever-62) Mã: 11164018300.,CAI,30,CAI,30,,USD,1.25,0,37.5,NCC020018,CÔNG TY PERFECT BELTS PRIVATE LIMITED
PO09/23-012,Y Nghe Knul,9/5/2023,PR23/09-009,0910500060000000,Cò CS. ( Theo m?u),CAY,600,CAY,600,,VND,4500,0,2700000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-012,Y Nghe Knul,9/5/2023,PR23/09-009,0905100030000000,Chén T CS - trên. ( Theo m?u),CAI,50,CAI,50,,VND,15000,0,750000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO07/24-073,Nguy?n Th? ?ào,7/18/2024,PR24/07-069,0905100030000000,Chén T CS - trên. ( Theo m?u),CAI,360,CAI,360,,VND,12000,0,4320000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO07/24-073,Nguy?n Th? ?ào,7/18/2024,PR24/07-069,0905100050000000,Chén T CS - d??i. ( Theo m?u),CAI,360,CAI,360,,VND,8000,0,2880000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-012,Y Nghe Knul,9/5/2023,PR23/09-009,0905100050000000,Chén T CS - d??i. ( Theo m?u),CAI,50,CAI,50,,VND,9000,0,450000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-012,Y Nghe Knul,9/5/2023,PR23/09-009,0918800030000000,Go s?  CS ( Theo m?u),CAY,500,CAY,500,,VND,1800,0,900000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO07/24-073,Nguy?n Th? ?ào,7/18/2024,PR24/07-069,0918800030000000,Go s?  CS ( Theo m?u),CAY,1500,CAY,1500,,VND,1800,0,2700000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-012,Y Nghe Knul,9/5/2023,PR23/09-009,0925300030000000,?c nh?a dao ??ng CS ( theo m?u),CAI,60,CAI,60,,VND,3000,0,180000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-012,Y Nghe Knul,9/5/2023,PR23/09-009,0912800240000000,S? mi ?uôi dao ??ng CS (theo m?u),CAI,50,CAI,50,,VND,45000,0,2250000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-023,Y Nghe Knul,9/7/2023,PR23/09-015,52001051100000000,TÚI XÁCH TAMATRA,CM2,10000,CM2,10000,,VND,540,540000,5400000,NCC010024,CÔNG TY TNHH C? KI?N
PO09/23-028,Y Nghe Knul,9/7/2023,PR23/09-019,0922900080000000,L?c nh?t xe t?i,CAI,2,CAI,2,,VND,165000,0,330000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO07/24-050,Nguy?n Th? ?ào,7/15/2024,PR24/07-044,0922900080000000,L?c nh?t xe t?i,CAI,2,CAI,2,,VND,97500,0,195000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-028,Y Nghe Knul,9/7/2023,PR23/09-019,0922900200000000,L?c gió xe t?i.,CAI,2,CAI,2,,VND,290000,0,580000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-035,Y Nghe Knul,9/12/2023,PR23/09-023,0904801030000000,Bánh r?ng M=3; Z=41 - l? c?t phi 25 -then 7x3 - dày 33mm.,CAI,3,CAI,3,,VND,410000,0,1230000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-065,Y Nghe Knul,9/20/2023,PR23/09-049,0904801030000000,Bánh r?ng M=3; Z=41 - l? c?t phi 25 -then 7x3 - dày 33mm.,CAI,4,CAI,4,,VND,410000,0,1640000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-035,Y Nghe Knul,9/12/2023,PR23/09-023,0901301840000000,Buly nhôm D=80. Dày 45mm- l? c?t phi 47mm. ( dây curoa H450- b?n 40mm). - Theo m?u.,CAI,1,CAI,1,,VND,940000,0,940000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-035,Y Nghe Knul,9/12/2023,PR23/09-023,0902700770000000,??ng h? ?i?u khi?n nhi?t ?? VX4 - USNA - A2.,CAI,4,CAI,4,,VND,1270000,0,5080000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-036,Y Nghe Knul,9/12/2023,PR23/09-024,0927600086000000,B?c ??n UCFC 207.,CAI,2,CAI,2,,VND,220000,44000,440000,NCC010013,CÔNG TY TNHH TH??NG M?I ??U T? MAI LÊ
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0916600670000000,M?t bít s?t phi 100 - l? phi 20 -  dày 8mm.,CAI,20,CAI,20,,VND,31000,0,620000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0916600680000000,M?t bít s?t phi 100 - l? phi 25 -  dày 10mm.,CAI,20,CAI,20,,VND,37000,0,740000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0905502020000000,S?t ?ng phi ngoài 45 - l? 25 - dài 1000mm,CAY,2,CAY,2,,VND,345000,0,690000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0905502030000000,S?t ?ng phi ngoài 50 - l? 30 - dài 1000mm,CAY,2,CAY,2,,VND,440000,0,880000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0904500380000000,S?n x?t màu tr?ng,CHAI,5,CHAI,5,,VND,35000,0,175000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-029,0907000008000000,R?c co s?t ren trong 27.,CAI,5,CAI,5,,VND,34000,0,170000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0920700060000000,Láp s?t phi 45 x1000MM,CAY,2,CAY,2,,VND,325000,0,650000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-039,Y Nghe Knul,9/12/2023,PR23/09-028,0920700070000000,Láp s?t phi 50 x1000MM,CAY,2,CAY,2,,VND,415000,0,830000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
PO09/23-103,Y Nghe Knul,10/5/2023,PR23/09-089,52001051110000000,A 75X38CM,CM2,57907.2,CM2,57907.2,,VND,320,1853030,18530304,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-103,Y Nghe Knul,10/5/2023,PR23/09-089,52001051120000000,B 73X38CM,CM2,17115,CM2,17115,,VND,320,547680,5476800,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-103,Y Nghe Knul,10/5/2023,PR23/09-089,52001051130000000,C 75X38CM,CM2,28953.6,CM2,28953.6,,VND,320,926515,9265152,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-103,Y Nghe Knul,10/5/2023,PR23/09-089,52001051140000000,D 73X38CM,CM2,10358,CM2,10358,,VND,320,331456,3314560,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-103,Y Nghe Knul,10/5/2023,PR23/09-089,52001051150000000,E 75X38CM,CM2,8686.08,CM2,8686.08,,VND,320,277955,2779546,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-103,Y Nghe Knul,10/5/2023,PR23/09-089,52001051160000000,F 73X38CM,CM2,7337,CM2,7337,,VND,320,234784,2347840,NCC010007,CÔNG TY TNHH ??NG THIÊN PHÁT
PO09/23-051,Thái Minh Quy?t,9/15/2023,,THATRFKN128100100128TRDU,"V?i manh PP màu tr?ng ??c tráng ngoài, có UV; kh? 128cm, M?: 10.0x10.0; TL: 128g/m, d?t caro",M,8000,KG,1024.8,,VND,17500,315000,3937500,KH010005,CÔNG TY TNHH S?N XU?T TH??NG M?I KIÊN TH?NH
PO03/24-027,Nguy?n D?ng Trung,3/9/2024,,THATRFKN128100100128TRDU,"V?i manh PP màu tr?ng ??c tráng ngoài, có UV; kh? 128cm, M?: 10.0x10.0; TL: 128g/m, d?t caro",M,6000,KG,768,,VND,17500,198800,2485000,KH010005,CÔNG TY TNHH S?N XU?T TH??NG M?I KIÊN TH?NH
PO02/24-048,Nguy?n Th? ?ào,2/28/2024,PR24/02-045,0903600130000000,Tôn k?m 4 zem x6m,TAM,36,TAM,36,,VND,543750,0,19575000,NCC010054,HOÀNG QUANG H?I_ VTXD
PO09/23-052,Y Nghe Knul,9/18/2023,PR23/09-048,0902209830000000,?èn + máng s?y h?ng ngo?i 2 bóng. KT: 630x200x50m. (220V - 1000W / bóng),CAI,2,CAI,2,,VND,1680000,0,3360000,NCC010053,TR?N H?U THÀNH _ V?T T? NHÀ MÁY
