Mã số,Mặt hàng,Đvt (2),Đầu kỳ (2),Giá trị đầu kỳ,Nhập (2),Giá trị nhập,Xuất (2),Giá trị xuất,Cuối kỳ (2),Giá trị cuối kỳ,Đvt (1),Đầu kỳ (1),Nhập (1),Xuất (1),Cuối kỳ (1)
THACAPER550086080605PR31,"Vải cuộn PP, K55cm, sọc màu PR31 (Đen-Đỏ-Vàng-XD), MĐ: 8.6x8, TL: 60.5g/mét.",KG,276.44,6709462,0,0,0,0,276.44,6709462,M,4665.34,0,0,4665.34
THACAPER610095095073TRDU,"Vải cuộn PP, trắng đục, K61.0(+/-0.5)cm, MĐ: 9.5x9.5, TL: 73.0g/m.",KG,9120,0,0,0,0,0,9120,0,M,126100,0,0,126100
0920600050000000,"Dây luồn bao 3x10, PP, màu xanh, 1.5gr/m.",KG,558,17317552,0,0,0,0,558,17317552,KG,558,0,0,558
THACUASU094100100066TRDU,"Vải manh cuộn PP trắng đục, K94.0cm, 10x10, caro láng, TL: 65.8g/m. [70gsm] (5000m/cuộn)",KG,596.64,11079689.5,0,0,0,0,596.64,11079689.5,M,4520,0,0,4520
THACUASU107100100075TRDU,"Vải manh cuộn PP trắng đục, K107.0cm, 10x10, caro láng, TL: 74.7g/m. [70gsm] (5000m/cuộn)",KG,5552.75,146337509,0,0,0,0,5552.75,146337509,M,66475,0,0,66475
THACAKCP510110105075TRTA,"Cuộn PP, trắng tẩy, K51.0cm(+/-1), MĐ: 11.0x10.5, TL:75.57g/m",KG,100.65,2345799,0,0,0,0,100.65,2345799,M,1342,0,0,1342
THACADOW610120110118BE00,"Vải cuộn PP, màu beige, K61.0cm, MĐ:12.0x11.0, kiểu dệt 2x2+1x1; TL: 118.0g/mét.",KG,2204.2,62288487.8,0,0,0,0,2204.2,62288487.8,M,18706,0,0,18706
0102133036000000,"Cuộn PP, trắng đục, K56cm, MĐ: 11x11, 830D, TL: 92g/m. [3000m/cuộn, hooking]",KG,0,-465118,0,0,0,0,0,-465118,M,0,0,0,0
THACAUNP508100105070TRDU,"Vải cuộn PP trắng đục, K50.8cm, MĐ: 10.0x10.5, TL: 70.3g/m.",KG,117.04,2727793,0,0,0,0,117.04,2727793,M,1672,0,0,1672
THACUMAT192130130782TDUV,"Vải cuộn PP, trắng đục UV (JB39+JB40), K192.0cm, MĐ: 13.0x13.0, GC 8 điểm chỉ đôi 80mm, mặt trước: 20-8-49-8-30-8-49-8-10; mặt sau: 10-8-49-8-30-8-49-8-20, TL: 782g/mét.",KG,62.56,1458055,0,0,0,0,62.56,1458055,M,80,0,0,80
THACUBIN550105105135TRDU,"Vải cuộn PP trắng đục, K55.0cm, 10.5x10.5, caro khít, TL: 135g/m (2500m/cuộn)",KG,314.1,8876151.9,0,0,0,0,314.1,8876151.9,M,2475,0,0,2475
THACUSAN585100009081TRDU,"Vải cuộn PP, trắng đục, K58.5cm(+1/-0.5), MĐ: 10.0x9.0, TL: 81g/m(+/-2). [3500 m/cuộn]/THACUSAN585100009081TRDU",Kg,422.69,3349004,0,0,0,0,422.69,3349004,M,5274,0,0,5274
THACUSAN585100009083TRDU,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.5, TL: 83.0g/m(+/-2.0). [3500m/cuộn]/THACUSAN585100009083TRDU",Kg,127.65,2975168,0,0,0,0,127.65,2975168,M,1538,0,0,1538
THACUSAN660110120106TRDU,"Vải cuộn PP, trắng đục, K66.0cm(+1/-0.5), MĐ: 11.0x12.0, TL: 106.5g/m(+1/-2). [Hooking]/THACUSAN660110120106TRDU",Kg,61.27,1427943,0,0,0,0,61.27,1427943,M,578,0,0,578
THACUSMY123080080168TRDU,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",Kg,27.72,646056,0,0,0,0,27.72,646056,M,165,0,0,165
THACUSMY127007007152TRDU,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",Kg,1251.87,29176754,0,0,0,0,1251.87,29176754,M,8236,0,0,8236
THACUTAU127080080156TRDU,"Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",Kg,1729.42,40306633,0,0,0,0,1729.42,40306633,M,11086,0,0,11086
THACUUWS660110110109TRDU,"Cuộn PP, trắng đục, K66cm, MĐ: 11x11, 830D, TL: 109g/m. [Hooking]/THACUUWS660110110109TRDU",Kg,2184.78,50919947,0,0,0,0,2184.78,50919947,M,20044,0,0,20044
THACUSCP180130130706TDUV,"Vải cuộn PP, trắng đục UV, K180.0cm, MĐ: 13x13, GC 8 điểm chỉ đôi 80mm, khoảng cách định vị: 13-8-48-8-13-13-8-48-8-13, sợi định vị màu beige;  TL:706g/mét(600m/cuộn). Đóng gói bọc vải áo có tráng+nút nhựa bịt 2 đầu ống giấy, dán tem nhận diện bên ngoài",KG,934,26393906,0,0,0,0,934,26393906,M,1522,0,0,1522
THACADOW455100110065CATD,"Cuộn PP, màu cam suốt trắng, K45.5cm (+/-0.5), MĐ: 10x11, kiểu dệt: 2x1; TL: 65g/m (71.6gsm).",KG,484.5,13691485.5,0,0,0,0,484.5,13691485.5,M,7627,0,0,7627
THACUFKN130100100106TDUV,"Vải manh PP màu trắng đục có UV; khổ 130cm; MĐ: 10.0x10.0; TL: 106.6g/m, dệt caro",KG,6748.5,74777272,0,0,0,0,6748.5,74777272,M,63406,0,0,63406
THATRFKN128100100128TRDU,"Vải manh PP màu trắng đục tráng ngoài, có UV; khổ 128cm, MĐ: 10.0x10.0; TL: 128g/m, dệt caro",KG,389.504,13504150,0,0,0,0,389.504,13504150,M,3074.2,0,0,3074.2
THACAMEK495100110092TRDU,"Vải cuộn PP trắng đục có tẩy khổ 49.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 92.7g/m",KG,11052.84,15912062.28,0,0,0,0,11052.84,15912062.28,M,126450.94,0,0,126450.94
THACAMEK595100110116TRDU,"Vải cuộn PP trắng đục có tẩy khổ 59.5cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 116.3g/m",KG,11067.69,7458188.5,0,0,0,0,11067.69,7458188.5,M,105618.13,0,0,105618.13
THACAMEK073100110117TRDU,"Vải cuộn PP trắng đục có tẩy khổ 73.0cm, MĐ: 10.0x11.0, dọc: caro khít, ngang: 2x1; TL: 117.5g/m",KG,5629.79,5344604,0,0,0,0,5629.79,5344604,M,51234.77,0,0,51234.77
THACAUNP109105105091DE00,"Vải manh PP màu đen, khổ 109.5cm, gia cường 2 điểm/mặt, kích thước gia cường 6cm, định vị 4 sợi ID màu trắng, ID: 19.25-6-59-6-19.25 , mật độ 10.5x10.5, dệt caro, trọng lượng 91.16g/m (cũ 91.08g/m)",KG,18896.15,63692727.46,0,0,0,0,18896.15,63692727.46,M,227098.17,0,0,227098.17
THACAUNP109105105081DE00,"Vải manh PP màu đen, khổ 109.5cm, mật độ 10.5x10.5, dệt caro, trọng lượng 81.4g/m",KG,115.1,901377,0,0,0,0,115.1,901377,M,-151.02,0,0,-151.02
THACAPER186130130729TDUV,"Vải cuộn PP, trắng đục UV, K186.0cm, MĐ: 13.0x13.0, GC 8 điểm chỉ đôi 85mm, 12.5-8.5-51-8.5-12.5-12.5-8.5-51-8.5-12.5. TL: 729.75g/mét.",KG,853.5,24369238.5,0,0,0,0,853.5,24369238.5,M,1310,0,0,1310
THACUASU101100100071TRDU,"Vải manh cuộn PP màu trắng đục, K101.5cm, 10x10, caro láng, TL: 71.1g/m. [800D; 70gsm] (5000m/cuộn)",KG,0,-1412950,0,0,0,0,0,-1412950,M,0,0,0,0
0102133039000000,"Cuộn PP, trắng đục, K67.0cm, MĐ: 11x11, 800D, TL: 106.26g/m. [79.3gsm; 3000m/cuộn, hooking]",KG,0,-18818112.5,0,0,0,0,0,-18818112.5,M,0,0,0,0
THACAPER510086080050TRDU,"Vải cuộn PP màu trắng đục, K51.0cm; MĐ: 8.6x8.0; TL: 50.95g/mét.",KG,617,17435803,0,0,0,0,617,17435803,M,12000,0,0,12000
THACULOT113150150209TRUV,"Vải manh PP, màu trắng UV, khổ 113cm; MĐ: 15.0x15.0; TL: 209.76g/m;",KG,366.6,2366389,0,0,0,0,366.6,2366389,M,1718,0,0,1718
THACUPPM061080080033TRDU,"Vải manh PP, màu trắng UV, khổ 61.0cm; MĐ: 8.0x8.0; TL: 33.3g/m;",KG,71.4,1799994,0,0,0,0,71.4,1799994,M,1002,0,0,1002
THACUPPM052080080037TRDU,"Vải manh PP, màu trắng UV, khổ 52.0cm; MĐ: 8.0x8.0; TL: 37.29g/m;",KG,117,2336426,0,0,0,0,117,2336426,M,2000,0,0,2000
THACUPPM655080080047TRDU,"Vải manh PP, màu trắng UV, khổ 65.5cm; MĐ: 8.0x8.0; TL: 47.0g/m;",KG,96.4,2769090,0,0,0,0,96.4,2769090,M,1002,0,0,1002
HAPSAN585099TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 99.5g/m. [3000m/cuộn] [910D, 8x8]",KG,12136.5,0,0,0,0,0,12136.5,0,M,128476,0,0,128476
THACUSAN560110110086TRDU,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 11.0x11.0, TL: 86g/m. [3000 m/cuộn - 800D]",KG,0,-1412950,0,0,0,0,0,-1412950,M,0,0,0,0
THACUMIA053080080110TRDU,Vải cuộn PP trắng đục K.53.0cm; MĐ: 8.0x8.0; TL: 110.85g/m,KG,224,5591567,0,0,0,0,224,5591567,M,2040,0,0,2040
THACAPRE500102112084TRDU,"Cuộn PP, trắng đục, K50cm(+1/-0.5), MĐ: 10.2.0x11.2, TL: 84.5g/m",KG,9563.5041,198886320.9,0,0,0,0,9563.5041,198886320.9,M,114299.81,0,0,114299.81
THACAUNP176120122528TRDU,"Vải cuộn PP trắng đục, K176.0cm, MĐ: 12x12.2, TL: 528.5g/m.",KG,219.5,4902735.5,0,0,0,0,219.5,4902735.5,M,410,0,0,410
THACAKCP600103110100TRTA,"Vải cuộn PP, màu trắng tẩy, khổ 60cm, MĐ: 10.3x11.0, kiểu dệt 2x1, TL: 100gr/mét.",KG,1960.7,55407421.3,0,0,0,0,1960.7,55407421.3,M,20498,0,0,20498
THACADOW450100110053TD,"Vải cuộn PP trắng đục K45.0cm; MĐ: 10.0x11.0, kiểu dệt 2x1; TL: 53.6g/m",KG,3798.5,0,0,0,0,0,3798.5,0,M,71354,0,0,71354
THACUASI115130130202TRDU,"Vải manh PP trắng đục K.115.0cm; MĐ: 13.0x13.0, gia cường 2 điểm 3cm ngay chính giữa ID, ID định vị màu begie: 40-35-40; TL: 202.0g/m",KG,2447.2,23001678.5,0,0,0,0,2447.2,23001678.5,M,10919.02,0,0,10919.02
THACUPPM092080080050TRDU,Vải manh PP trắng đục K.92.0cm; MĐ: 8.0x8.0; TL: 50.5g/m,KG,1228,10480551,0,0,0,0,1228,10480551,M,24000,0,0,24000
THACUPPM110080080115TRDU,Vải manh PP trắng đục K.110.0cm; MĐ: 8.0x8.0; kiểu dệt caro; TL: 115.04g/m,KG,546.5,25372484,0,0,0,0,546.5,25372484,M,5000,0,0,5000
THACAPRE560100110084TRDU,"Cuộn PP, trắng đục, K56cm(+1/-0.5), MĐ: 10.0x11.0, TL: 84.5g/m.",KG,3526.81,4904365,0,0,0,0,3526.81,4904365,M,41105.97,0,0,41105.97
THACAVAI100100100152TRDU,"Manh vải áo PP, K100cm, TL: 152g/m, trắng đục [Dệt cuộn lớn xẻ hông một bên]",KG,508.5,14369701.5,0,0,0,0,508.5,14369701.5,M,7374,0,0,7374
THACAUNP055100100059DE00,"Vải cuộn PP màu đen, khổ 55.0cm, mật độ 10.0x10.0, dệt caro, trọng lượng 59.2g/m",KG,4680.7,59229342,0,0,0,0,4680.7,59229342,M,73456,0,0,73456
THACUPER075120120150TRDU,Vải cuộn PP trắng đục có UV; K.75.0cm; MĐ: 12.0x12.0; TL: 150.0g/m; Kiểu dệt caro,KG,77.5,1499046,0,0,0,0,77.5,1499046,M,500,0,0,500
THACUKID117100100094TRDU,"Vải manh PP trắng đục K.117.5cm, MĐ: 10.0x10.0, kiểu dệt caro; TL: 94.0g/m [4000m/cuộn]",KG,598,6669124,0,0,0,0,598,6669124,M,6540,0,0,6540
THACUSAH104120122175TRDU,Vải manh PP trắng đục K.104.0cm ID định vị màu be: 20-62-20cm; MĐ: 12.0x12.2; TL: 175.55g/m,KG,2035,18572064,0,0,0,0,2035,18572064,M,11670,0,0,11670
THACUSAH097080080058TRDU,Vải manh PP trắng đục K.97.0cm; MĐ: 8.0x8.0; TL: 58.32g/m,KG,2881.5,31356132,0,0,0,0,2881.5,31356132,M,48700,0,0,48700
THACATOP051012012074TDU,"Cuộn PP, trắng đục, K51.0cm, MĐ: 12x12, TL: 74.9g/m.",KG,161.5,13307464,0,0,0,0,161.5,13307464,M,2020,0,0,2020
THACABAN107120122153DE00,"Vải manh PP màu đen, khổ 107.0cm, mật độ 12.0x12.2,  trọng lượng  153.01g/m",KG,762.5,21547487.5,0,0,0,0,762.5,21547487.5,M,5000,0,0,5000
THACUDOW040100100060TRDU,"Vải cuộn PP, màu trắng đục, K40.0cm, MĐ: 10x10, kiểu dệt 5x1, TL: 60.0g/mét. Dệt 4000m/cuộn, đóng gói 4 cuộn/pallet, dùng vải phế jumbo không in lót dưới pallet và mặt trên cuộn vải trên cùng, dán tem nhận dạng đầy đủ.",KG,1470.5,41554859.5,0,0,0,0,1470.5,41554859.5,M,24179,0,0,24179
THACUDOW035100100525TRDU,"Vải cuộn PP, màu trắng đục, K35.0cm, MĐ: 10x10, kiểu dệt 5x1, TL: 52.5g/mét. Dệt 4000m/cuộn, đóng gói 4 cuộn/pallet, dùng vải phế jumbo không in lót dưới pallet và mặt trên cuộn vải trên cùng, dán tem nhận dạng đầy đủ.",KG,2773.5,78376336.5,0,0,0,0,2773.5,78376336.5,M,52311,0,0,52311
THACASAR500102112084TRDU,"Cuộn PP, trắng đục, K50cm(+1/-0.5), MĐ: 10.2.0x11.2, TL: 84.5g/m",KG,3171.4,0,0,0,0,0,3171.4,0,M,36136,0,0,36136
THACADOW051082086090TRDU,"Vải cuộn PP dệt lồng PE, trắng đục, K51cm, mật độ: 8.2 x 8.6 , TL: PP 90.8g/m + HDPE-22g/m = 112.8g/m.",KG,339.2,9585452.8,0,0,0,0,339.2,9585452.8,M,2962,0,0,2962
THACADOW051082086076TRDU,"Vải cuộn PP dệt lồng PE, trắng đục, K51cm, mật độ: 8.2 x 8.6 , TL: PP 75.83g/m + HDPE-22g/m = 97.83g/m.",KG,5069.1,143247696.9,0,0,0,0,5069.1,143247696.9,M,50578,0,0,50578
THACADOW053082086071TRDU,"Vải cuộn PP dệt lồng PE, trắng đục, K53cm, mật độ: 8.2 x 8.6 , TL: PP 71.76g/m + HDPE-22.88g/m = 94.64g/m.",KG,4632.4,130906991.6,0,0,0,0,4632.4,130906991.6,M,47670,0,0,47670
THACALUI055105105104TRDU,"Cuộn PP, màu trắng đuc, K55cm (+/-0.5), MĐ: 10.5x10.5, TL: 104.5g/m (95gsm).",KG,32408.32,131430200,0,0,0,0,32408.32,131430200,M,306620.98,0,0,306620.98
THACALUI055105125114TRDU,"Cuộn PP, màu trắng đục, dệt 1x1, K55cm (+/-0.5), MĐ: 10.3x12 (Cũ: 10.5x12.5), TL: 113.85g/m (103.5gsm).",KG,18975.41,1416443.6,0,0,0,0,18975.41,1416443.6,M,172637.31,0,0,172637.31
THACALUI055105011112TRDU,"Cuộn PP, màu trắng đục, dệt 5x1, K55cm (+/-0.5), MĐ: 10.3x11.5 (Cũ: 10.5x11.0), TL: 112.4g/m (101.2gsm).",KG,15522.27,13471092.2,0,0,0,0,15522.27,13471092.2,M,139532.76,0,0,139532.76
THACUASU865100100060TRDU,"Vải manh cuộn PP màu trắng đục, K86.5cm, 10x10, caro láng, TL: 60.55g/m. [800D; 70gsm] (5000m/cuộn)",KG,0,-2486792,0,0,0,0,0,-2486792,M,0,0,0,0
THACAMFM660110120110TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 110g/m. [MFM66, 850D]",KG,4317.5,5885518.2,0,0,291.85,0,4025.65,5885518.2,M,39553,0,5128.19,34424.81
THACAMFM485100120089TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 89g/m.",KG,35620.5,343726684.3,0,0,0,0,35620.5,343726684.3,M,390431.13,0,0,390431.13
THACAPER102080080081TRDU,"Vải manh cuộn PP, trắng đục, K102.0cm, MĐ: 8.0x8.0, TL: 81.6g/m. [80gsm]",KG,475.5,693024,0,0,0,0,475.5,693024,M,6034,0,0,6034
THACAPPM091080080051TRDU,"Vải manh PP, trắng đục  có UV, K91.0cm, MĐ: 8.0x8.0, TL: 51.87g/mét .",KG,1597,32361142,0,0,0,0,1597,32361142,M,30770,0,0,30770
THACULUI182013013668TRDU,"Vải manh tròn màu trắng, MĐ: 13.0x13.0, K.182cm, sợi 1450D, TL: 668.4g/m, có gia cường 8 điểm mỗi điểm 10cm, ID sợi định vị màu Beige trên 1 mặt : ""10+10+51+10+10+10+10+51+10+10"".",KG,1275,54824999,0,0,0,0,1275,54824999,M,2108,0,0,2108
THATRLUI182013013777TRDU,"Vải manh tròn màu trắng, tráng ngoài, MĐ: 13.0x13.0, K.182cm, TL: 165 gsm + 30 gsm = 777.6g/m, có gia cường, ID sợi định vị màu Beige trên 1 mặt : ""10+10+51+10+10+10+10+51+10+10"".",KG,500,14129500,0,0,0,0,500,14129500,M,700,0,0,700
THACANIS985130130187BE00,"Vải manh PP, màu beige, K98.5cm, MĐ: 13.0x13.0, TL: 187.15g/mét.",KG,980.5,13168694,0,0,0,0,980.5,13168694,M,5354,0,0,5354
THADGTAU127080080078TRDU,"[Đóng gói] Vải manh cuộn PP, trắng đục, K127.0cm, MĐ: 8.0x8.0, TL: 78.0g/m (61.4gsm)./THACUTAU127080080078TRDU",KG,0,-23830318,0,0,0,0,0,-23830318,M,0,0,0,0
THACANIS173130130657BE00,"Vải cuộn PP, màu beige, K173.0cm, MĐ: 13.0x13.0, TL: 657.4g/mét.",KG,2729.5,24698366,0,0,0,0,2729.5,24698366,M,4053,0,0,4053
HAPTAU660120TRDU,"Vải cuộn PP, tráng trong, khổ 66.0 cm, mật độ 8 x 8, TL 120.0 gr/m, màu trắng đục.",KG,2409.7,0,0,0,0,0,2409.7,0,M,20209,0,0,20209
THACUTAU670080080082TD,"Vải cuộn PP dệt lồng HDPE, trắng đục, K67.0cm, MĐ: 8.0x8.0, TL: 82(PP) + 38(PE) = 120.0g/m.",KG,2095.5,59216733,0,0,0,0,2095.5,59216733,M,17591,0,0,17591
THACANIS095130130180BE00,"Vải manh PP, màu beige, K95.0cm, MĐ: 13.0x13.0, TL: 180.5g/mét.",KG,1292,18424868,0,0,0,0,1292,18424868,M,6916,0,0,6916
THACAPPM097080080053TRDU,"Vải manh PP, trắng đục  có UV, K97.0cm, MĐ: 8.6x8.0, TL: 53.35g/mét.",KG,892,3697964,0,0,0,0,892,3697964,M,15670,0,0,15670
THADGSAN560080080095TRTR,"[Đóng gói] Vải cuộn PP, tráng hấp PE, trắng trong, K56.0cm, MĐ: 8.0x8.0, TL: 95.0g/m. [3000m/cuộn]",KG,2770.9,0,0,0,0,0,2770.9,0,M,29852,0,0,29852
THACUSAN570087082703TRDU,"Vải cuộn PP, trắng đục, dệt lòng PE, K57.0cm, TL vải PP + PE: 91.8g/m. (TL vải: 70.3g/m, 61.7gsm)",KG,6878.6,135193881.9,0,0,0,0,6878.6,135193881.9,M,76222,0,0,76222
THACAPPM059080080032TRDU,"Vải manh PP, màu trắng UV, khổ 59.0cm; MĐ: 8.0x8.0; TL: 32.45g/m;",KG,293.41,8291473.19,0,0,0,0,293.41,8291473.19,M,8070.4,0,0,8070.4
THADGTAU057080080095TRDU,"Vải cuộn PP tráng trong, trắng đục, K57cm, TL: 95g/m (+/-5%), HDPE: 25micx26g/m. Bọc cuộn bằng vải áo có tráng, nút bịt nhựa 2 đầu ống, dùng 2 dây đai 15mm bắn cuộn.",KG,3211.8,17992480.1,0,0,0,0,3211.8,17992480.1,M,34909,0,0,34909
THACUTAU580080080070TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K58.0cm, MĐ: 8.0x8.0, TL: 67.15(PP) + 25(PE) = 92.15g/m.",KG,946,26733014,0,0,0,0,946,26733014,M,9968,0,0,9968
THACUSAN570085080706TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K57.0cm, TL: PP-70.65g/m + HDPE-21.5g/m = 92.15g/m.",KG,5473.68,0,0,0,0,0,5473.68,0,M,58427.99,0,0,58427.99
HAPSAN560092TRTR,"Vải cuộn PP, tráng hấp PE, trắng trong, K56.0cm, TL: 92.15g/m. [3030m/cuộn]",KG,10752.8,0,0,0,0,0,10752.8,0,M,117139,0,0,117139
THACUHAL580090080081TRDU,"Cuộn PP dệt lòng PE, trắng đục, K58.0cm, TL: 81.8g/m. [TL PP+PE: 111.5g/m]",KG,97.5,2016161,0,0,0,0,97.5,2016161,M,910,0,0,910
THACUSAN595085080778TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K59.5cm (+/-0.5), TL: PP-77.8g/m + HDPE-22.2g/m = 100g/m (TL vải: 65.4gsm)",KG,4470.42,-3480883,0,0,1177.2,0,3293.22,-3480883,M,55667.1,0,15713,39954.1
THACUHAL520083080061TRDU,"Cuộn PP lồng PE, trắng đục, K52.0cm, MĐ: 8.3x8.0, TL: 61.16g/m. (PP + PE: 81.16g/m)",KG,361.5,1225243.09,0,0,0,0,361.5,1225243.09,M,2795,0,0,2795
HAPTAU057092TRDU,"Vải cuộn PP, tráng trong, khổ 57.0 cm, mật độ 8.5 x 8, TL 92.15 gr/m, màu trắng đục.",KG,4189.6,11622668,0,0,0,0,4189.6,11622668,M,45182,0,0,45182
THACUTAU057080080069TRDU,"Vải cuộn PP dệt lồng HDPE, trắng đục, K57.5cm, MĐ: 8.5x8.0, TL: 69.3(PP) + 22.9(PE) = 92.15g/m.",KG,0.005,123.7,0,0,0,0,0.005,123.7,M,0,0,0,0
THACAHAW68010110093TRDU,"Cuộn PP, trắng đục, K68cm, MĐ: 10x11, TL: 93.3g/m. [30TC]",KG,7016.1,895885,0,0,0,0,7016.1,895885,M,74691,0,0,74691
THACAHAW730100110100TRDU,"Cuộn PP, trắng đục, K73cm, MĐ: 10x11, TL: 100.2g/m.",KG,1717,0,0,0,0,0,1717,0,M,16900,0,0,16900
THACAHAW810100110111TRDU,"Cuộn PP, trắng đục, K81cm, MĐ: 10x11, TL: 111.1g/m.",KG,1986.5,3405536,0,0,0,0,1986.5,3405536,M,17949,0,0,17949
THACAHAW840100110115TRDU,"Cuộn PP, trắng đục, K84cm, MĐ: 10x11, TL: 115.3g/m.",KG,518,2495252,0,0,0,0,518,2495252,M,4533,0,0,4533
THACAHAW860100110118XD00,"Cuộn PP, màu xanh dương, K86cm, MĐ: 10x11, TL: 118.0g/m.",KG,1053.5,0,0,0,0,0,1053.5,0,M,9002,0,0,9002
THACALUI117013013192BE00,"Vải Manh  PP, màu beige UV, K117.0cm, MĐ: 13.0x13.0, GC 2 điểm chỉ đôi 80mm+ 2 điểm chỉ đôi 30mm, ID định vị màu trắng  hai bên  gia cường,16+8+17+35+17+8+16, TL: 192g/mét.(150gsm +GC16.5 g/m)",KG,2005.84,16509230.04,0,0,0,0,2005.84,16509230.04,M,10570.57,0,0,10570.57
THACALUI120013013156TRDU,"Vải manh  màu trắng, MĐ: 13.0x13.0, K.120.0cm, TL: 130 gsm = 156g/m.",KG,989.43,8621711,0,0,0,0,989.43,8621711,M,6854,0,0,6854
THACALUI112010010123TRDU,"Vải Manh  PP, trắng đục , K112.0cm, MĐ: 10.0x10.0,TL: 123.2g/mét.(110gsm)",KG,804,7556942,0,0,0,0,804,7556942,M,5754,0,0,5754
THATRPPM06908608052TRDU,"Vải manh PP màu trắng đục tráng ngoài, có UV; khổ 69cm; MĐ: 8.6x8.0; TL: 52.44g/m, dệt caro(56+20gsm)",KG,117.81,0,0,0,0,0,117.81,0,M,1881.84,0,0,1881.84
THACAPPM071086080039TRDU,"Vải manh PP màu trắng đục có UV; khổ 71Cm, MĐ: 8.6x8.0; TL: 39.76g/m, dệt caro(56gsm)",KG,358,0,0,0,0,0,358,0,M,4260,0,0,4260
THATRFKN12801010128TRDU,"Vải manh PP màu trắng đục tráng ngoài, có UV; khổ 128cm, MĐ: 10.0x10.0; TL: 128g/m, dệt caro",KG,3064.79,0,0,0,0,0,3064.79,0,M,29539.17,0,0,29539.17
CVDPER400200560DE00,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 560g/m. [140gsm]",KG,0,826034,0,0,0,0,0,826034,M,0,0,0,0
THACAPPM071086080079TRDU,"Vải cuộn PP màu trắng đục có UV; khổ 71.0cm, MĐ: 8.6x8.0; TL: 79.52g/m, dệt caro(56gsm)",KG,926,0,0,0,0,0,926,0,M,11405,0,0,11405
THACUTAU510010010062TRDU,"Vải cuộn PP, trắng đục, K51.0cm, MĐ: 10.0x10.0, dệt caro. TL: 62.0g/m.",KG,5708,0,0,0,0,0,5708,0,M,91800,0,0,91800
THACUTAU585010010071TRDU,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt caro. TL: 71.0g/m.",KG,6040.1,0,0,0,0,0,6040.1,0,M,85668,0,0,85668
THACUTAU560010010068TRDU,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, dệt xếp. TL: 68.0g/m.",KG,16087,0,0,0,0,0,16087,0,M,244770,0,0,244770
THACUPER400100130560DE00,"Cuộn MANH PP, MÀU ĐEN, K400cm, 10.0x13.0, TL: 560.0g/m.Dài 200m/cuộn [140gsm] [ID 3 đỏ và 2 xanh lá, cách biên phải 4cm của manh]",KG,7592,5589350,0,0,0,0,7592,5589350,M,15288,0,0,15288
THACAPRE050102110082TRDU,"Cuộn PP, trắng đục, K50cm(+1/-0.5), MĐ: 10.2.0x11.0, TL: 82.0g/m",KG,15148.26,85514773.7,0,0,0,0,15148.26,85514773.7,M,182198.86,0,0,182198.86
THACAUNP176120122547TRDU,"Vải cuộn PP trắng đục, K176.3cm, MĐ: 12x12.2, TL: 547.73g/m.",KG,1525.95,3435445,0,0,0,0,1525.95,3435445,M,2654.76,0,0,2654.76
THACALUI112011013177BE00,"Vải Manh PP, màu beige UV, K112.0cm, MĐ: 11.0x13.0, GC 2 điểm chỉ đôi 80mm + 2 điểm chỉ đôi 30mm, ID định vị màu trắng hai bên gia cường, 16+8+15+34+15+8+16, TL: 177.7g/mét.(145.8gsm +GC 14.4 g/m)",KG,284,0,0,0,0,0,284,0,M,1546,0,0,1546
THACALUI115013013149TRDU,"Vải manh màu trắng, MĐ: 13.0x13.0, K115.0cm, TL: 130 gsm = 149.5g/m.",KG,202.43,595580,0,0,0,0,202.43,595580,M,1748.33,0,0,1748.33
THACANIS173130130674BE00,"Vải cuộn PP, màu beige, K173.0cm, MĐ: 13.0x13.0,sợi ID định vị màu trắng ở giữa mỗi mặt TL: 674.7g/mét.",KG,2724,36739988,0,0,0,0,2724,36739988,M,4195,0,0,4195
