Tên CN,Ngày,Ca,Máy,Đơn hàng,Mã SP,Số KHTK,LSX,Mã hàng,Tên hàng,Ngày giao hàng,Denier,Mật độ dọc,Mật độ ngang,ĐVT 1,ĐVT 2,Số lượng theo KH 1,Số lượng theo KH 2,Số lượng phế theo bom,Số lượng thực hiện 1,Số lượng thực hiện 2,Số lượng thực hiện phế,Số mét đầu ca,Số mét cuối ca,Số lượng nhập kho 1,Số lượng nhập kho 2,Số lượng nhập kho trừ lõi,Số lượng sợi,Số lượng phế,Đánh giá % sợi,Đánh giá % phế,Đánh giá %
,1/13/2025,N,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1076,83.928,4.8,544,1620,0,0,0,64.272,-2.7993,0.566315789,2.39916,Không đạt
,1/13/2025,D,155,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1144,89.232,4.5,856,2000,0,0,0,58.968,-2.4993,0.602105263,2.249212,Không đạt
,1/13/2025,D,156,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1291,100.698,0,1427,2718,0,0,0,47.502,2.0007,0.679473684,0,Không đạt
,1/13/2025,D,157,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1233,96.174,0,669,1902,0,0,0,52.026,2.0007,0.648947368,0,Không đạt
,1/13/2025,D,148,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,928,72.384,0,262,1190,0,0,0,75.816,2.0007,0.488421053,0,Không đạt
,1/13/2025,D,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1373,107.094,0,1620,2993,0,0,0,41.106,2.0007,0.722631579,0,Không đạt
,1/12/2025,N,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,0,0,0,544,544,0,0,0,148.2,2.0007,0,0,Không đạt
,1/13/2025,N,74,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,1120,87.36,0,355,1475,0,0,0,84.24,2.3166,0.509090909,0,Không đạt
,1/13/2025,N,52,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,1130,88.14,0,250,1380,0,0,0,83.46,2.3166,0.513636364,0,Không đạt
,1/13/2025,D,74,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,1448,112.944,0,1475,2923,0,0,0,58.656,2.3166,0.658181818,0,Không đạt
,1/13/2025,D,52,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,0,0,0,1380,1380,0,0,0,171.6,2.3166,0,0,Không đạt
,1/13/2025,D,29,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1313,102.414,6,3050,828,3535,274.5,272.7,45.786,-3.9993,0.691052632,2.99895,Không đạt
,1/13/2025,D,30,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,123,9.594,0,3412,0,3535,267.5,265.7,138.606,2.0007,0.064736842,0,Không đạt
,1/12/2025,N,109,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,0,0,0,484,484,0,0,0,148.2,2.0007,0,0,Không đạt
,1/12/2025,N,117,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,985,76.83,0,1485,2470,0,0,0,71.37,2.0007,0.518421053,0,Không đạt
,1/12/2025,N,123,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1048,81.744,0,177,1225,0,0,0,66.456,2.0007,0.551578947,0,Không đạt
,1/12/2025,N,124,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,0,0,0,3451,3451,0,0,0,148.2,2.0007,0,0,Không đạt
,1/13/2025,N,29,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1057,82.446,4,1993,3050,0,0,0,65.754,-1.9993,0.556315789,1.9993,Không đạt
,1/13/2025,N,30,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1130,88.14,0,2282,3412,0,0,0,60.06,2.0007,0.594736842,0,Không đạt
,1/12/2025,N,155,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1045,81.51,0,2256,3301,0,0,0,66.69,2.0007,0.55,0,Không đạt
,1/12/2025,N,156,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,975,76.05,0,3120,560,3535,269.5,267.7,72.15,2.0007,0.513157895,0,Không đạt
,1/12/2025,N,157,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1010,78.78,0,2140,3150,0,0,0,69.42,2.0007,0.531578947,0,Không đạt
,1/12/2025,N,148,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,0,0,0,2635,2635,0,0,0,148.2,2.0007,0,0,Không đạt
,1/12/2025,N,74,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,1177,91.806,0,2748,355,3570,273,271.2,79.794,2.3166,0.535,0,Không đạt
,1/11/2025,D,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1256,97.968,11,2823,544,3535,265,263.2,50.232,-8.9993,0.661052632,5.498075,Không đạt
,1/12/2025,N,52,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,1030,80.34,0,2755,250,3535,262.5,260.7,91.26,2.3166,0.468181818,0,Không đạt
,1/12/2025,N,29,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1091,85.098,0,902,1993,0,0,0,63.102,2.0007,0.574210526,0,Không đạt
,1/12/2025,N,30,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1052,82.056,7.5,1230,2282,0,0,0,66.144,-5.4993,0.553684211,3.748687,Không đạt
,1/11/2025,N,117,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,663,51.714,0,0,663,0,0,0,96.486,2.0007,0.348947368,0,Không đạt
,1/11/2025,N,123,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1100,85.8,0,1684,2784,0,0,0,62.4,2.0007,0.578947368,0,Không đạt
,1/11/2025,N,124,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1104,86.112,0,1413,2517,0,0,0,62.088,2.0007,0.581052632,0,Không đạt
,1/11/2025,D,109,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,820,63.96,0,3204,484,3540,276.5,274.7,84.24,2.0007,0.431578947,0,Không đạt
,1/11/2025,D,117,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,822,64.116,0,663,1485,0,0,0,84.084,2.0007,0.432631579,0,Không đạt
,1/11/2025,D,123,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,928,72.384,0,2784,177,3535,267.5,265.7,75.816,2.0007,0.488421053,0,Không đạt
,1/11/2025,D,124,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,934,72.852,0,2517,3451,0,0,0,75.348,2.0007,0.491578947,0,Không đạt
,1/11/2025,N,109,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,831,64.818,0,2373,3204,0,0,0,83.382,2.0007,0.437368421,0,Không đạt
,1/11/2025,D,148,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1409,109.902,0,1226,2635,0,0,0,38.298,2.0007,0.741578947,0,Không đạt
,1/11/2025,D,155,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,796,62.088,5,1460,2256,0,0,0,86.112,-2.9993,0.418947368,2.499125,Không đạt
,1/11/2025,D,156,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,870,67.86,0,2250,3120,0,0,0,80.34,2.0007,0.457894737,0,Không đạt
,1/11/2025,D,157,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,840,65.52,0,1300,2140,0,0,0,82.68,2.0007,0.442105263,0,Không đạt
,1/11/2025,N,148,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,839,65.442,0,387,1226,0,0,0,82.758,2.0007,0.441578947,0,Không đạt
,1/11/2025,N,155,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1129,88.062,4,331,1460,0,0,0,60.138,-1.9993,0.594210526,1.9993,Không đạt
,1/11/2025,N,156,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1151,89.778,0,1099,2250,0,0,0,58.422,2.0007,0.605789474,0,Không đạt
,1/11/2025,N,157,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1118,87.204,0,182,1300,0,0,0,60.996,2.0007,0.588421053,0,Không đạt
,1/11/2025,N,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1050,81.9,5,1773,2823,0,0,0,66.3,-2.9993,0.552631579,2.499125,Không đạt
,1/11/2025,D,109,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1026,80.028,0,1347,2373,0,0,0,68.172,2.0007,0.54,0,Không đạt
,1/10/2025,D,155,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1511,117.858,6,2360,331,3540,265,263.2,-117.858,-6,,,Không đạt
,1/10/2025,D,156,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1362,106.236,0,3265,1099,3528,265.5,263.7,-106.236,0,,,Không đạt
,1/10/2025,D,157,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1437,112.086,0,2280,182,3535,264.5,262.7,-112.086,0,,,Không đạt
,1/10/2025,D,148,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1459,113.802,0,2444,387,3516,263.5,261.7,-113.802,0,,,Không đạt
,1/10/2025,D,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1398,109.044,8.5,375,1773,0,0,0,-109.044,-8.5,,,Không đạt
,1/10/2025,N,155,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1024,79.872,5,1336,2360,0,0,0,-79.872,-5,,,Không đạt
,1/10/2025,N,156,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,960,74.88,0,2305,3265,0,0,0,-74.88,0,,,Không đạt
,1/10/2025,N,157,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1057,82.446,0,1223,2280,0,0,0,-82.446,0,,,Không đạt
,1/10/2025,N,148,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,384,29.952,0,2060,2444,0,0,0,-29.952,0,,,Không đạt
,1/10/2025,N,150,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,375,29.25,0,0,375,0,0,0,-29.25,0,,,Không đạt
,1/11/2025,D,117,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,854,66.612,0,2681,0,3535,272.5,270.7,81.588,2.0007,0.449473684,0,Không đạt
,1/11/2025,D,123,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1203,93.834,0,481,1684,0,0,0,54.366,2.0007,0.633157895,0,Không đạt
,1/11/2025,D,124,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.0007,1092,85.176,0,321,1413,0,0,0,63.024,2.0007,0.574736842,0,Không đạt
,1/10/2025,N,117,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,1012,78.936,0,1669,2681,0,0,0,-78.936,0,,,Không đạt
,1/10/2025,N,109,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,0,975,76.05,0,372,1347,0,0,0,-76.05,0,,,Không đạt
,1/10/2025,N,123,SO2411-0057,0102125012000000,MP24/11-075,LSX12/24-079,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",12/20/2024,1,0,0,M,KG,400000,31200,2.0007,785,61.23,2.7,3237,481,3541,268.5,266.7,86.97,-0.6993,0.413157895,1.349527,Không đạt
,1/10/2025,N,124,SO2411-0057,0102125012000000,MP24/11-075,LSX12/24-079,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",12/20/2024,1,0,0,M,KG,400000,31200,2.0007,890,69.42,0,2971,321,3540,269,267.2,78.78,2.0007,0.468421053,0,Không đạt
,1/11/2025,N,74,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,893,69.654,0,345,1238,0,0,0,101.946,2.3166,0.405909091,0,Không đạt
,1/11/2025,N,52,SO2412-0063,0102125012000000,MP25/01-015,LSX01/25-068,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",1/24/2025,1,0,0,M,KG,200000,15600,2.3166,1719,134.082,0,0,1719,0,0,0,37.518,2.3166,0.781363636,0,Không đạt
