Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2502-0042,TPH050074G074INT.IFSA133,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: IFV SAFOCO - CODE 133 (2+0) (Mã: 5000572). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",31,Công đoạn cột bao,TPH-1553,TPH050074G074INT.IFSA133,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: IFV SAFOCO - CODE 133 (2+0) (Mã: 5000572). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",CAI,KG,5000,370
SO2502-0042,TPH050080G080INT.GRGL291,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 291 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",31,Công đoạn cột bao,TPH-1553,TPH050080G080INT.GRGL291,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 291 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,400
SO2502-0042,TPH050080G080INT.GRGL292,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 292 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",31,Công đoạn cột bao,TPH-1553,TPH050080G080INT.GRGL292,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 292 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,KG,5000,400
SO2502-0042,TPH050074G074INT.WGLB073,"Bao TP-PP, K50x74LL, TL: 74g/cái, MK: WHITE GLB PP 25KG - CODE 073 (Mã 5000608) (2+0) (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",31,Công đoạn cột bao,TPH-1553,TPH050074G074INT.WGLB073,"Bao TP-PP, K50x74LL, TL: 74g/cái, MK: WHITE GLB PP 25KG - CODE 073 (Mã 5000608) (2+0) (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập).",Cái,KG,5000,370
SO2502-0042,TPH060085G102INT.WHGL254,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE GLOBE - CODE 254 (2+0) (Mã: 5000666). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",31,Công đoạn cột bao,TPH-1553,TPH060085G102INT.WHGL254,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE GLOBE - CODE 254 (2+0) (Mã: 5000666). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,408
SO2502-0042,TPH060085G102INT.888C016,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: 888 ORANGE - CODE 016 (2+0) (Code KH: 5000612). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",31,Công đoạn cột bao,TPH-1553,TPH060085G102INT.888C016,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: 888 ORANGE - CODE 016 (2+0) (Code KH: 5000612). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",CAI,KG,2000,204
SO2502-0042,TPH060088G105INT.GOGL047,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: GOLD GLB - CODE 047 (2+0) (Mã: 5001480). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",31,Công đoạn cột bao,TPH-1553,TPH060088G105INT.GOGL047,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: GOLD GLB - CODE 047 (2+0) (Mã: 5001480). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",Cái,KG,4000,420
SO2501-0056,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",M,KG,12000,1800
SO2501-0058,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",M,KG,6000,900
SO2501-0058,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",M,KG,1000,150
SO2501-0058,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",M,KG,10000,1500
SO2501-0060,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",M,KG,3000,450
SO2501-0062,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",M,KG,6000,900
SO2501-0062,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",M,KG,20000,3000
SO2501-0065,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123047000000,"[Đóng gói] Cuộn vải, màu đen, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150DE00",M,KG,6000,900
SO2501-0065,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123049000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150TDVA",M,KG,3000,450
SO2501-0065,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",12,"Công đoạn đảo, chia cuộn",TPH-1552,0102123050000000,"[Đóng gói] Cuộn vải, xanh dương, K200cm, dài 200m/cuộn, TL: 150g/m. [75gsm]/CVDPER200200150XD00",M,KG,20000,3000
SO2501-0026,0102129001000000,"Vải manh PP, trắng đục, K114cm (Xẻ 2 hông thành 2 manh 114cm), MĐ: 8x8, TL: 78.28g/m. [4000 mét/cuộn]/THACUSMY114080080078TRDU",03,Công đoạn dệt,TPH-1552,0102129001000000,"Vải manh PP, trắng đục, K114cm (Xẻ 2 hông thành 2 manh 114cm), MĐ: 8x8, TL: 78.28g/m. [4000 mét/cuộn]/THACUSMY114080080078TRDU",M,KG,100000,7828
SO2501-0026,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",03,Công đoạn dệt,TPH-1552,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",M,KG,300000,25200
SO2501-0026,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",03,Công đoạn dệt,TPH-1552,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,KG,3200000,243200
SO2501-0026,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",03,Công đoạn dệt,TPH-1552,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",M,KG,800000,69600
SO2501-0026,0102129005000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 10x8, TL: 97.9g/m. [4000 mét/cuộn]/THACUSMY127100008098TRDU",03,Công đoạn dệt,TPH-1552,0102129005000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 10x8, TL: 97.9g/m. [4000 mét/cuộn]/THACUSMY127100008098TRDU",M,KG,600000,58740
SO2501-0034,THACUBIN500105102100TRDU,"Vải cuộn PP trắng đục, K50.0cm, 10.5x10.2 caro khít, TL: 100g/m (2500m/cuộn)",03,Công đoạn dệt,TPH-1552,THACUBIN500105102100TRDU,"Vải cuộn PP trắng đục, K50.0cm, 10.5x10.2 caro khít, TL: 100g/m (2500m/cuộn)",M,KG,10000,962
SO2501-0044,0102133037000000,"Cuộn PP, trắng đục, K58.5cm, MĐ: 11x11, 830D, TL: 96g/m. [3000m/cuộn, hooking]",03,Công đoạn dệt,TPH-1552,0102133037000000,"Cuộn PP, trắng đục, K58.5cm, MĐ: 11x11, 830D, TL: 96g/m. [3000m/cuộn, hooking]",M,KG,30000,2880
SO2501-0053,THACUDOW040100100060TRDU,"Vải cuộn PP, màu trắng đục, K40.0cm, MĐ: 10x10, kiểu dệt 5x1, TL: 60.0g/mét. Dệt 4000m/cuộn, đóng gói 4 cuộn/pallet, dùng vải phế jumbo không in lót dưới pallet và mặt trên cuộn vải trên cùng, dán tem nhận dạng đầy đủ.",03,Công đoạn dệt,TPH-1552,THACUDOW040100100060TRDU,"Vải cuộn PP, màu trắng đục, K40.0cm, MĐ: 10x10, kiểu dệt 5x1, TL: 60.0g/mét. Dệt 4000m/cuộn, đóng gói 4 cuộn/pallet, dùng vải phế jumbo không in lót dưới pallet và mặt trên cuộn vải trên cùng, dán tem nhận dạng đầy đủ.",M,KG,8000,480
SO2501-0054,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",03,Công đoạn dệt,TPH-1552,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",M,KG,9000,1138.5
SO2501-0058,0102123051000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 300g/m. [75gsm]/CVDPER400200300DE00",03,Công đoạn dệt,TPH-1552,0102123051000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 300g/m. [75gsm]/CVDPER400200300DE00",M,KG,10000,3000
SO2501-0060,0102123054000000,"[Đóng gói] Cuộn vải, trắng đục, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TD00",03,Công đoạn dệt,TPH-1552,0102123054000000,"[Đóng gói] Cuộn vải, trắng đục, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TD00",M,KG,4000,1360
SO2501-0062,0102123051000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 300g/m. [75gsm]/CVDPER400200300DE00",03,Công đoạn dệt,TPH-1552,0102123051000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 300g/m. [75gsm]/CVDPER400200300DE00",M,KG,10000,3000
SO2501-0065,0102123051000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 300g/m. [75gsm]/CVDPER400200300DE00",03,Công đoạn dệt,TPH-1552,0102123051000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 300g/m. [75gsm]/CVDPER400200300DE00",M,KG,10000,3000
SO2501-0065,0102123053000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00",03,Công đoạn dệt,TPH-1552,0102123053000000,"[Đóng gói] Cuộn vải, màu đen, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340DE00",M,KG,2000,680
SO2501-0065,0102123054000000,"[Đóng gói] Cuộn vải, trắng đục, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TD00",03,Công đoạn dệt,TPH-1552,0102123054000000,"[Đóng gói] Cuộn vải, trắng đục, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TD00",M,KG,8000,2720
SO2501-0065,0102123055000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA",03,Công đoạn dệt,TPH-1552,0102123055000000,"[Đóng gói] Cuộn vải, trắng đục suốt vàng, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340TDVA",M,KG,6000,2040
SO2501-0065,0102123056000000,"[Đóng gói] Cuộn vải, xanh dương, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340XD00",03,Công đoạn dệt,TPH-1552,0102123056000000,"[Đóng gói] Cuộn vải, xanh dương, K400cm, dài 200m/cuộn, TL: 340g/m. [85gsm]/CVDPER400200340XD00",M,KG,4000,1360
SO2501-0067,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",03,Công đoạn dệt,TPH-1552,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,300000,20400
SO2501-0068,THACAPRE560100110084TRDU,"Cuộn PP, trắng đục, K56cm(+1/-0.5), MĐ: 10.0x11.0, TL: 84.5g/m.",03,Công đoạn dệt,TPH-1552,THACAPRE560100110084TRDU,"Cuộn PP, trắng đục, K56cm(+1/-0.5), MĐ: 10.0x11.0, TL: 84.5g/m.",M,KG,15000,1267.5
SO2501-0071,0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",03,Công đoạn dệt,TPH-1552,0102109009000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 13.0x13.0, 900D, TL: 120.0g/m.THACUHAL585130130120TRDU",M,KG,210000,25200
SO2501-0075,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",03,Công đoạn dệt,TPH-1552,0102107008000000,"Vải manh cuộn PP, trắng đục, K120cm, MĐ: 7x7, 900D, caro láng, TL: 68.6g/m. [5000m/cuộn]/THACUECL120070070686TRDU",M,KG,90000,6174
SO2501-0075,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",03,Công đoạn dệt,TPH-1552,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,200000,13600
SO2501-0075,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",03,Công đoạn dệt,TPH-1552,0102107002000000,"Vải manh cuộn PP, trắng đục, K113cm, MĐ: 7x7, 900D, caro láng, TL: 64.0g/m.  [5000m/cuộn]/THACUECL113070070064TRDU",M,KG,40000,2560
SO2501-0075,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",03,Công đoạn dệt,TPH-1552,0102107003000000,"Vải manh cuộn PP, trắng đục, K116cm, MĐ: 7x7, 900D, caro láng, TL: 66.0g/m. [5000m/cuộn]/THACUECL116070070066TRDU",M,KG,40000,2640
SO2501-0079,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",03,Công đoạn dệt,TPH-1552,0102125012000000,"Vải cuộn PP, trắng đục, K56.0cm(+1/-0.5), MĐ: 10.0x9.0, TL: 78g/m (+1/-2). [3500m/cuộn]/THACUSAN560100009078TRDU",M,KG,700000,54600
SO2501-0080,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",03,Công đoạn dệt,TPH-1552,0102125064000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 11.0x11.0, TL: 96g/m. [Hooking]/THACUSAN585110110096TRDU [Kiểm soát trung bình 95 - 97.5g/m]",M,KG,125000,12000
SO2502-0009,THACUGLB050100102090TRTR,"Vải cuộn PP màu trắng trong, K50.0cm (+/-1.0cm), 10.0x10.2, dệt 5x1, TL: 90g/m. [90gsm] [3000m/cuộn]",03,Công đoạn dệt,TPH-1552,THACUGLB050100102090TRTR,"Vải cuộn PP màu trắng trong, K50.0cm (+/-1.0cm), 10.0x10.2, dệt 5x1, TL: 90g/m. [90gsm] [3000m/cuộn]",M,KG,222000,19980
SO2502-0010,THACUDOW040100100060TRDU,"Vải cuộn PP, màu trắng đục, K40.0cm, MĐ: 10x10, kiểu dệt 5x1, TL: 60.0g/mét. Dệt 4000m/cuộn, đóng gói 4 cuộn/pallet, dùng vải phế jumbo không in lót dưới pallet và mặt trên cuộn vải trên cùng, dán tem nhận dạng đầy đủ.",03,Công đoạn dệt,TPH-1552,THACUDOW040100100060TRDU,"Vải cuộn PP, màu trắng đục, K40.0cm, MĐ: 10x10, kiểu dệt 5x1, TL: 60.0g/mét. Dệt 4000m/cuộn, đóng gói 4 cuộn/pallet, dùng vải phế jumbo không in lót dưới pallet và mặt trên cuộn vải trên cùng, dán tem nhận dạng đầy đủ.",M,KG,8000,480
SO2502-0015,THACUSMY132100070096TRDU,"Vải manh PP trắng đục khổ 132cm, mật độ 10 x 7 (caro), TL 96.1g/m (72.8gsm). [4000m/cuộn] [Mẫu 500m/cuộn]",03,Công đoạn dệt,TPH-1552,THACUSMY132100070096TRDU,"Vải manh PP trắng đục khổ 132cm, mật độ 10 x 7 (caro), TL 96.1g/m (72.8gsm). [4000m/cuộn] [Mẫu 500m/cuộn]",M,KG,1000,96.1
SO2502-0015,THACUSMY132070070079TRDU,"Vải manh PP trắng đục khổ 132cm, mật độ 7 x 7 (caro), TL 79.0g/m (59.9gsm). [4000m/cuộn] [Mẫu 500m/cuộn]",03,Công đoạn dệt,TPH-1552,THACUSMY132070070079TRDU,"Vải manh PP trắng đục khổ 132cm, mật độ 7 x 7 (caro), TL 79.0g/m (59.9gsm). [4000m/cuộn] [Mẫu 500m/cuộn]",M,KG,1000,79
SO2502-0017,0102125007000000,"Vải cuộn PP, trắng đục, K51.0cm(+1/-0.5), MĐ: 10.0x11.0, TL: 73g/m(+/-2.5). [3500m/cuộn]/THACUSAN510100110073TRDU",03,Công đoạn dệt,TPH-1552,0102125007000000,"Vải cuộn PP, trắng đục, K51.0cm(+1/-0.5), MĐ: 10.0x11.0, TL: 73g/m(+/-2.5). [3500m/cuộn]/THACUSAN510100110073TRDU",M,KG,150500,10986.5
SO2502-0018,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",03,Công đoạn dệt,TPH-1552,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",M,KG,175000,16450
SO2502-0027,0102109012000000,"Vải cuộn PP trắng đục, Khổ 66cm, mật độ 10x10 (dệt xếp) trọng lượng 92g/m/THACUHAL660100100092TRDU [2500m/cuộn]",03,Công đoạn dệt,TPH-1552,0102109012000000,"Vải cuộn PP trắng đục, Khổ 66cm, mật độ 10x10 (dệt xếp) trọng lượng 92g/m/THACUHAL660100100092TRDU [2500m/cuộn]",M,KG,272500,25070
SO2502-0028,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",03,Công đoạn dệt,TPH-1552,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",M,KG,3220000,251160
SO2502-0030,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",03,Công đoạn dệt,TPH-1552,0119109032000000,"Vải cuộn PP, trắng đục, K56.0cm, MĐ: 10.0x10.0, TL: 78.0g/m. [810D]/THACUHAL560100100078TRDU",M,KG,115500,9009
SO2502-0032,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",03,Công đoạn dệt,TPH-1552,0102107006000000,"Vải manh cuộn PP, trắng đục, K119cm, MĐ: 7x7, 900D, caro láng, TL: 68.0g/m. [5000m/cuộn]/THACUECL119070070068TRDU",M,KG,740000,50320
SO2502-0033,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",03,Công đoạn dệt,TPH-1552,0102109008000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.0, dệt xếp, TL: 82.0g/m./THACUHAL585100100082TRDU",M,KG,308000,25256
SO2502-0046,0102109013000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 109.0g/m. [2500m/cuộn] [Hooking]/THACUHAL660110120109TRDU",03,Công đoạn dệt,TPH-1552,0102109013000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 109.0g/m. [2500m/cuộn] [Hooking]/THACUHAL660110120109TRDU",M,KG,690000,75210
SO2501-0025,TPH495805G079MEK.BMSP9,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79g/cái, MK: Bột mì chuyên dụng đặc biệt SP9 (3+2) [Đóng gói: 50 cái/xấp, gấp lại làm 2, marka hướng ra ngoài, 1 bó 2 xấp trở đầu, dùng dây nilong buột chữ thập, bỏ 1 bó vào bao PE]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.BMSP9,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79g/cái, MK: Bột mì chuyên dụng đặc biệt SP9 (3+2) [Đóng gói: 50 cái/xấp, gấp lại làm 2, marka hướng ra ngoài, 1 bó 2 xấp trở đầu, dùng dây nilong buột chữ thập, bỏ 1 bó vào bao PE]",Cái,KG,25000,1975
SO2501-0029,TPH495805G079MEK.BAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: BamBoo - 25Kg [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",33,Công đoạn đóng gói,TPH-1553,TPH495805G079MEK.BAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: BamBoo - 25Kg [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,25000,1975
SO2501-0029,TPH595870G106MEK.MIK,"Bao TP-PP, trắng tẩy, K59.5x87.0PB (cm), TL: 106.0 (±3.0)g/cái, MK: Mì K - 40kg  [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",33,Công đoạn đóng gói,TPH-1553,TPH595870G106MEK.MIK,"Bao TP-PP, trắng tẩy, K59.5x87.0PB (cm), TL: 106.0 (±3.0)g/cái, MK: Mì K - 40kg  [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",Cái,KG,5000,530
