Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2408-0008,TPH455068G67CAMDW24.80B,"[80B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 80B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071CAMDW24.80B,"Bao PP-In, màu cam, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76.0cm(+/-1), đáy gấp 2 lần/1 đường PP1200D trắng, MK: DW24 - 80B, TL: 50.28g/cái(+/-1.5).",Cái,KG,5005,251.6514
SO2408-0008,TPH455068G67CAMDW24.78A,"[78A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 78A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071CAMDW24.78A,"Bao PP-In, màu cam, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76.0cm(+/-1), đáy gấp 2 lần/1 đường PP1200D trắng, MK: DW24 - 78A, TL: 50.28g/cái(+/-1.5).",Cái,KG,25025,1258.257
SO2408-0008,TPH455068G67CAMDW24.77A,"[77A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 77A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071CAMDW24.77A,"Bao PP-In, màu cam, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76.0cm(+/-1), đáy gấp 2 lần/1 đường PP1200D trắng, MK: DW24 - 77A, TL: 50.28g/cái(+/-1.5).",Cái,KG,10010,503.3028
SO2408-0008,TPH455068G67CAMDW24.78B,"[78B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 78B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498CAMDW,"Bao PP, màu cam, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,3033.03,150.984233
SO2408-0008,TPH455068G67CAMDW24.79A,"[79A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498CAMDW,"Bao PP, màu cam, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,3033.03,150.984233
SO2408-0008,TPH455068G67TDUDW24.79B,"[79B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498TDUDW,"Bao PP, trắng đục, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,1011.01,50.328078
SO2408-0008,TPH455068G67TDUDW24.81B,"[81B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 81B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498TDUDW,"Bao PP, trắng đục, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,2022.02,100.656156
SO2408-0008,TPH455068G67TDUDW24.88B,"[88B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 88B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498TDUDW,"Bao PP, trắng đục, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,2022.02,100.656156
SO2408-0008,TPH455068G67VACDW24.86B,"[86B] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 86B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498VACDW,"Bao PP, vàng chanh, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,3033.03,150.984233
SO2408-0008,TPH455068G67VBTDW24.82B,"[82B] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 82B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498VBTDW,"Bao PP, vàng chanh biên trong suốt trong, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D TRẮNG, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,2022.02,100.656156
SO2408-0008,TPH455068G67VBTDW24.83C,"[83C] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498VBTDW,"Bao PP, vàng chanh biên trong suốt trong, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D TRẮNG, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,2022.02,100.656156
SO2408-0008,TPH455068G67VBTDW24.83F,"[83F] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83F. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498VBTDW,"Bao PP, vàng chanh biên trong suốt trong, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D TRẮNG, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",CAI,KG,3033.03,150.984233
SO2408-0008,TPH455068G67XLBTDW24.83B,"[83B] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498XLBTDW,"Bao PP, xanh lá hai biên 2.5cm trong suốt trong, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",Cái,KG,5055.05,251.640389
SO2408-0008,TPH455068G67XLBTDW24.83E,"[83E] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",15,Công đoạn cắt may tự động,BAO,CMA455071G498XLBTDW,"Bao PP, xanh lá hai biên 2.5cm trong suốt trong, K45.5(+/-0.5)x71PB(+/-1), cắt thẳng 76cm(+/-1), đáy 2 lần/1 đường PP1200D trắng, TL: 49.78g/cái(+/-1.5). [Đếm tép: 100cái/tép]",Cái,KG,5055.05,251.640389
SO2408-0008,TPH455068G67CAMDW24.78B,"[78B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 78B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071CAMDW24.78B,"Bao PP-In, màu cam, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK: DW24 - 78B.",Cái,KG,3003,150.99084
SO2408-0008,TPH455068G67CAMDW24.79A,"[79A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071CAMDW24.79A,"Bao PP-In, màu cam, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK: DW24 - 79A.",Cái,KG,3003,150.99084
SO2408-0008,TPH455068G67TDUDW24.79B,"[79B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071TDUDW24.79B,"Bao PP-In, màu trắng đục, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK: DW24 - 79B",Cái,KG,1001,50.33028
SO2408-0008,TPH455068G67TDUDW24.81B,"[81B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 81B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071TDUDW24.81B,"Bao PP-In, màu trắng đục, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK: DW24 - 81B",Cái,KG,2002,100.66056
SO2408-0008,TPH455068G67TDUDW24.88B,"[88B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 88B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071TDUDW24.88B,"Bao PP-In, màu trắng đục, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK: DW24 - 88B",Cái,KG,2002,100.66056
SO2408-0008,TPH455068G67VBTDW24.82B,"[82B] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 82B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071VBTDW24.82B,"Bao PP-In, màu vàng biên trong, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK:DW24 - 82B.",Cái,KG,2002,100.66056
SO2408-0008,TPH455068G67XLBTDW24.83E,"[83E] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071XLBTDW24.83E,"Bao PP-In, màu xanh lá biên trong, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK:DW24 - 83E.",Cái,KG,5005,251.6514
SO2408-0008,TPH455068G67XLBTDW24.83B,"[83B] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071XLBTDW24.83B,"Bao PP-In, màu xanh lá biên trong, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK:DW24 - 83B.",Cái,KG,5005,251.6514
SO2408-0008,TPH455068G67VBTDW24.83C,"[83C] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071VBTDW24.83C,"Bao PP-In, màu vàng biên trong, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK:DW24 - 83C",Cái,KG,2002,100.66056
SO2408-0008,TPH455068G67VACDW24.86B,"[86B] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 86B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071VACDW24.86B,"Bao PP-In, màu vàng chanh, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK:DW24 - 86B.",Cái,KG,3003,150.99084
SO2408-0008,TPH455068G67VBTDW24.83F,"[83F] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83F. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",17,Công đoạn in cái (in thủ công),IN,INB455071VBTDW24.83F,"Bao PP-In, màu vàng biên trong, K45.5(+/-0.5)x71PB(+/-1), TL: 50.28g/cái(+/-1.5), MK:DW24 - 83F",Cái,KG,3003,150.99084
SO2408-0008,TPH455068G67VBTDW24.83F,"[83F] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83F. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068VBTDW24.83F,"[MLD] Bao PP, màu vàng biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 83F.",Cái,KG,3000,157.14
SO2408-0008,TPH455068G67CAMDW24.86A,"[86A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 86A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.86A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 86A.",Cái,KG,25000,1309.5
SO2408-0008,TPH455068G67CAMDW24.83D,"[83D] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83D. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.83D,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 83D.",Cái,KG,50000,2619
SO2408-0008,TPH455068G67VBTDW24.83C,"[83C] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068VBTDW24.83C,"[MLD] Bao PP, màu vàng biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 83C.",Cái,KG,2000,104.76
SO2408-0008,TPH455068G67XLBTDW24.83E,"[83E] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068XLBTDW24.83E,"[MLD] Bao PP, màu xanh lá biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 83E.",Cái,KG,5000,261.9
SO2408-0008,TPH455068G67TDUDW24.82A,"[82A] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 82A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068TDUDW24.82A,"[MLD] Bao PP, màu trắng đục, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 82A.",Cái,KG,13000,680.94
SO2408-0008,TPH455068G67CAMDW24.83A,"[83A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.83A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 83A.",Cái,KG,20000,1047.6
SO2408-0008,TPH455068G67VBTDW24.82B,"[82B] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 82B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068VBTDW24.82B,"[MLD] Bao PP, màu vàng biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 82B.",Cái,KG,2000,104.76
SO2408-0008,TPH455068G67XLBTDW24.83B,"[83B] Bao TP-PP, màu xanh lá biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 83B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068XLBTDW24.83B,"[MLD] Bao PP, màu xanh lá biên trong, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 83B.",Cái,KG,5000,261.9
SO2408-0008,TPH455068G67TDUDW24.88B,"[88B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 88B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068TDUDW24.88B,"[MLD] Bao PP, màu trắng đục, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 88B.",Cái,KG,2000,104.76
SO2408-0008,TPH455068G67CAMDW24.88A,"[88A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 88A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.88A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 88A.",Cái,KG,30000,1571.4
SO2408-0008,TPH455068G67VACDW24.86B,"[86B] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 86B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068VACDW24.86B,"[MLD] Bao PP, màu vàng chanh, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 86B.",Cái,KG,3000,157.14
SO2408-0008,TPH455068G67TDUDW24.81B,"[81B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 81B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068TDUDW24.81B,"[MLD] Bao PP, màu trắng đục, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 81B.",Cái,KG,2000,104.76
SO2408-0008,TPH455068G67CAMDW24.81A,"[81A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 81A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.81A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 81A.",Cái,KG,9000,471.42
SO2408-0008,TPH455068G67TDUDW24.80C,"[80C] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 80C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068TDUDW24.80C,"[MLD] Bao PP, màu trắng đục, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 80C.",Cái,KG,5000,261.9
SO2408-0008,TPH455068G67TDUDW24.79B,"[79B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068TDUDW24.79B,"[MLD] Bao PP, màu trắng đục, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 79B.",Cái,KG,1000,52.38
SO2408-0008,TPH455068G67CAMDW24.79A,"[79A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 79A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.79A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 79A.",Cái,KG,3000,157.14
SO2408-0008,TPH455068G67CAMDW24.80B,"[80B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 80B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.80B,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 80B.",Cái,KG,5000,261.9
SO2408-0008,TPH455068G67CAMDW24.80A,"[80A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 80A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.80A,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 80A.",Cái,KG,20000,1047.6
SO2408-0008,TPH455068G67CAMDW24.78B,"[78B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 78B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",19,Công đoạn may viền miệng,MAY,MLD455068CAMDW24.78B,"[MLD] Bao PP, màu cam, K45.5x68PB, may miệng luồn dây cước xanh 130cm-2g, TL: 52.38g/cái, MK: DW24 - 78B.",Cái,KG,3000,157.14
