Mã số,Mặt hàng,Đơn vị tính 1,SL Đầu kỳ 1,Giá trị đầu kỳ 1,SL Nhập 1,Giá trị Nhập 1,SL Xuất 1,Giá trị xuất 1,SL Tồn 1,Giá trị tồn 1,Đơn vị tính 2,SL Đầu kỳ 2,SL Nhập 2,SL Xuất 2,SL Tồn 2
TPH595935G114MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KG,0,0,5646,15717236,5646,15717236,0,0,Cái,0,51200,51200,0
TPH595935G114MEK.CF2,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: CF2 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KG,0,-998732,0,0,0,0,0,-998732,Cái,0,0,0,0
TPH595935G114MEK.XILO,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, MK: Xích lô - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KG,0,-2274733,0,0,0,0,0,-2274733,Cái,0,0,0,0
TPH073114G140MEK.POLA,"Bao TP-PP, trắng tẩy, K73x114.5PB (cm), TL: 140 (±3.0)g/cái, MK: Pollard - 50KG",KG,793,15067971,1237.95,29291833,2030.95,44359804,0,0,Cái,5200,9400,14600,0
TPH060085G102INT.WHGL233,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE GLOBE - CODE 233 (2+0) (Mã: 5000666). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KG,0.5,0,0,0,0,0,0.5,0,Cái,0,0,0,0
TPH060085G102INT.WTSP052,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHITE TIGER (SP) - CODE 052 (2+0) (Mã: 5000668). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KG,2.5,0,0,0,0,0,2.5,0,Cái,4,0,0,4
TPH060085G102INT.BLGL042,"Bao TP-PP, K60x85LL, TL: 102g/cái, MK: BLUE GLOBE - CODE 042 (2+0) (Mã: 5001063). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KG,4.5,0,0,0,0,0,4.5,0,CAI,30,0,0,30
TPH056084G62.09VAPER,"Bao TP-PP, màu vàng, K56x84LL, TL: 62.09g/cái, MĐ: 8.0x8.0, đáy gấp 1 lần may 1 đường PP1200D trắng, cắt răng cưa, không in. [Ép kiện: 500cái/kiện, bắn đai 4 ngang x 1 dọc]",KG,0,0,22062.2,44717914,22062.2,44717914,0,0,Cái,0,361000,361000,0
0119124001018000,"Bao TP-PP, trắng đục, K50x76LL (+/-1), TL: 70g/cái (+/-5%), MK: BLUE HORSE - N (5001450). [EK: Tép 100cái, kiện 10 tép trở đầu (1000cái), MK nhận dạng bên ngoài, 5 đai ngang x 1 đai dọc]",KG,0,0,2782,66293724,2782,66293724,0,0,Cái,0,40000,40000,0
TPH060085G102INT.GOLS017,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: GOLD S PP 40KG - CODE 017 (2+0) (Mã: 5000641). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KG,1.5,0,0,0,0,0,1.5,0,Cái,0,0,0,0
TPH060088INT.AQ28.030,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 28 - CODE 030 (2+1) (Mã: 5000615). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",KG,0.5,0,0,0,0,0,0.5,0,Cái,0,0,0,0
TPH050074G074INT.ORGL070,"Bao TP-PP khổ 50x74LL, TL 74gr/cái, MK: ORANGE GLOBE (22.5kg) EXP (in 2+0) code 070; mã 5000489 [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KG,1,0,0,0,0,0,1,0,Cái,0,0,0,0
TPH050080G080INT.GRGL240,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 240 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KG,1,0,0,0,0,0,1,0,Cái,0,0,0,0
TPH050080G080INT.GRGL241,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: GREEN GLOBE - CODE 241 (2+0) (Mã: 5000565). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KG,1,0,0,0,0,0,1,0,Cái,0,0,0,0
TPH050080G080INT.RRE042,"Bao TP-PP, trắng tẩy, K50x80LL, TL: 80g/cái, MK: RED RAINBOW EXP - CODE 042 (1+0) (Mã: 5001109). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",KG,0.5,0,0,0,0,0,0.5,0,Cái,14,0,0,14
TPH455068G073CAMDW23.01A,"[01A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 01A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,-4848426,0,0,0,0,0,-4848426,Bộ,0,0,0,0
TPH595935G114MEK,"Bao TP-PP, trắng tẩy, K59.5x93.5PB (cm), TL: 114.0 (±3.0)g/cái, không in [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KG,0,-42611,0,0,0,0,0,-42611,Cái,0,0,0,0
TPH065065G068LUK.MTSL,"Bao PP trắng đục có in K65.0cm x 65cm(PB) - TL: 68.0g/cái (±5.0), đáy gấp 1 lần may 2 đường, marka: Miến Tươi Song Long (1+0)",KG,0,-83778,0,0,0,0,0,-83778,Cái,0,0,0,0
TPH595920G112MEK.CF,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: CF - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KG,0,0,5990,0,5990,0,0,0,Cái,0,53800,53800,0
TPH595920G112MEK.JP1,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: JP1 - 40KG [Đóng gói: 50 cái/xấp, gấp lại làm 2, 1 bó 2 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KG,0,0,7728,4048256,7728,4048256,0,0,Cái,0,69200,69200,0
TPH595920G112MEK.AQ3-40,"Bao TP-PP, trắng tẩy, K59.5x92.0PB (cm), TL: 112.0 (±3.0)g/cái, MK: AQ3 - 40KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài, bỏ vào túi HDPE, dán tem nhận diện]",KG,0,0,4759,80266094,4759,80266094,0,0,Cái,0,42600,42600,0
TPH060085G102INT.PRLE034,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: PURPLE GLOBE PP40KG - CODE 034 (1+0) (Mã: 5000853). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KG,0,-208482,0,0,0,0,0,-208482,CAI,0,0,0,0
TPH075118G125INT.CAMI805,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 805 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KG,0,-10782,0,0,0,0,0,-10782,Cái,0,0,0,0
TPH051076G062TDCHNFR,"Bao val, trắng đục, K51x76PB, TL: 62g/cái, MK: FRANCES. [ÉK: 500cái/kiện, trở đầu, 4 đai ngang + 1 đai dọc]/TPH051076G062TDCHN.FRANCES",KG,1467.5,28846716,0,0,0,0,1467.5,28846716,CAI,19000,0,0,19000
TPH074047G052TDTWV,Bao PP trắng tẩy KT: 74.0x47.0(LL); TL: 52.32(g/cái),KG,-0.002,-21,0,0,0,0,-0.002,-21,Cái,0,0,0,0
TPH495805G079MEK.FLC,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: FLC-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KG,0.002,5,0,0,0,0,0.002,5,CAI,0,0,0,0
TPH495805G079MEK.SAB,"Bao TP-PP, trắng tẩy, K49.5x80.5PB (cm), TL: 79.0 (±3.0)g/cái, MK: SAB-25KG [Đóng gói: 10 cái/xấp, gấp lại làm 3, 1 bó 10 xấp, dùng dây nilong buột chữ thập, marka hướng ra ngoài]",KG,0.002,25,0,0,0,0,0.002,25,Cái,0,0,0,0
TPH050074G074INT.9OS.068,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK:  999 ORANGE SP - CODE 068 (2+0) (Mã: 5000538). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",KG,0,0,751,0,751,0,0,0,Cái,0,10000,10000,0
TPH060085G102INT.VVBL021,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: VI VI BLUE PP 40KG - CODE 021 (1+0) (Mã: 5001103). [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",KG,3,0,0,0,0,0,3,0,Cái,10,0,0,10
TPH060085G102INT.RGA249,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: RGA-02 CODE 249 (1+0) (Mã: 5000659). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",KG,6,0,0,0,0,0,6,0,Cái,35,0,0,35
TPH060088G105INT.AQ32642,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 32 - CODE 642 (2+1) (Mã: 5000618). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]",KG,9.5,78487,0,0,0,0,9.5,78487,Cái,100,0,0,100
0119119003046000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 84g/cái(+/-5%), không in. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng bao bên ngoài, bắn đai 5 ngang x 1 dọc]",KG,0,0,1655.4,0,1655.4,0,0,0,Cái,0,20000,20000,0
TPH075118G125INT.CAMI867,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 867 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",KG,3.5,85068,0,0,0,0,3.5,85068,Cái,0,0,0,0
TPH455066G70VBTDW24.01A1,"[01A1] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01A1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,2111,55790676,2111,55790676,4222,111581352,0,0,Bộ,30525,30525,61050,0
TPH455066G70VBTDW24.01A2,"[01A2] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,844,22899948,844,22899948,0,0,Bộ,0,12200,12200,0
TPH455066G70CBTDW24.01B1,"[01B1] Bao TP-PP, cam biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01B1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,201.3,7081126,201.3,7081126,402.6,14162252,0,0,Bộ,3064,3064,6128,0
TPH455066G70CBTDW24.01B2,"[01B2] Bao TP-PP, cam biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 01B2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,66.4,3717720,66.4,3717720,132.8,7435440,0,0,Bộ,1000,1000,2000,0
TPH455068G73CAMDW24.02A,"[02A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 02A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,2675.2,38830539,2675.2,38830539,5350.4,77661078,0,0,Bộ,38432,38432,76864,0
TPH455068G73XLBTDW24.02B,"[02B] Bao TP-PP, màu xanh lá biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 02B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,517,11562273,517,11562273,1034,23124546,0,0,Bộ,6950,6950,13900,0
TPH455068G73CAMDW24.03A,"[03A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24- 03A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1883,27529893,1883,27529893,3766,55059786,0,0,Bộ,27177,27177,54354,0
TPH455068G73TDUDW24.03B,"[03B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 03B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,348.9,6939469,348.9,6939469,697.8,13878938,0,0,Bộ,5018,5018,10036,0
TPH455068G067CAMDW24.04A,"[04A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 04A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1610.4,25039720,1610.4,25039720,3220.8,50079440,0,0,Bộ,25428,25428,50856,0
TPH455068G067CAMDW24.05A,"[05A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 05A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1297.9,20064189,1297.9,20064189,2595.8,40128378,0,0,Bộ,20364,20364,40728,0
TPH455068G067VACDW24.05B,"[05B] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 05B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,331.7,8434012,331.7,8434012,663.4,16868024,0,0,Bộ,5028,5028,10056,0
TPH455068G73CAMDW24.06A,"[06A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 06A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1061.1,15345203,1061.1,15345203,2122.2,30690406,0,0,Bộ,15259,15259,30518,0
TPH455068G73TDUDW24.06B,"[06B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 06B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,715.7,16807990,715.7,16807990,1431.4,33615980,0,0,Bộ,10100,10100,20200,0
TPH455068G73VACDW24.06C,"[06C] Bao TP-PP, màu vàng chanh, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW24 - 06C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,1469.58,31739330,1469.58,31739330,0,0,Bộ,0,20298,20298,0
TPH455066G70VBTDW24.07A,"[07A] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 07A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,2089.3,55717469,2089.3,55717469,4178.6,111434938,0,0,Bộ,30444,30444,60888,0
TPH455066G70CAMDW24.08A,"[08A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 08A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1733.5,48434041,1733.5,48434041,3467,96868082,0,0,Bộ,25380,25380,50760,0
TPH455066G70TDUDW24.08B,"[08B] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 08B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,137.3,5149947,137.3,5149947,274.6,10299894,0,0,Bộ,2018,2018,4036,0
TPH455066G70CAMDW24.09A,"[09A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 09A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,1072.5,29169978,1072.5,29169978,2145,58339956,0,0,Bộ,15300,15300,30600,0
TPH455066G70TDUDW24.10A,"[10A] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,4057.7,97835263,4057.7,97835263,8115.4,195670526,0,0,Bộ,60630,60630,121260,0
TPH455066G70TDUDW24.10B,"[10B] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,2108.42,45961678,2108.42,45961678,0,0,Bộ,0,30772,30772,0
TPH455066G70VBTDW24.10C,"[10C] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,2110.6,54917292,2110.6,54917292,0,0,Bộ,0,30660,30660,0
TPH455066G70XLBTDW24.10D,"[10D] Bao TP-PP, màu xanh lá biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10D. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,141.7,3575856,141.7,3575856,283.4,7151712,0,0,Bộ,2050,2050,4100,0
TPH455066G70XLBTDW24.10E,"[10E] Bao TP-PP, màu  xanh lá biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 10E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,140.5,3262749,140.5,3262749,281,6525498,0,0,Bộ,2050,2050,4100,0
TPH046080G81TDUXH.THH01,"Bao TP-PP, tráng trong, trắng đục, in 2 mặt 3 màu,  K46x80LL( xếp hông 10cm),MK: THACH HONG-01 TL: 81.5g/cái,  đáy 1 lần/2 đường PP900D màu trắng. [Kiện 5 tép 100 cái trở đầu, vải áo dệt xếp, bắn đai 5 ngang x 1 dọc]",KG,0,0,7777.5,31356246,7777.5,31356246,0,0,Cái,0,95800,95800,0
TPH455066G70CAMDW24.11A,"[11A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 11A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,4263.51,121987870,4263.51,121987870,0,0,Bộ,0,61166,61166,0
TPH455066G70TDUDW24.11B,"[11B] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 11B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,692.81,14849380,692.81,14849380,0,0,Bộ,0,10086,10086,0
TPH455068G67XLBTDW24.11C,"[11C] Bao TP-PP, màu xanh lá biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 11C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,275.7,5711426,275.7,5711426,0,0,Bộ,0,4052,4052,0
TPH455068G67VBTDW24.11D,"[11D] Bao TP-PP, màu vàng biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 11D. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,268.8,6993622,268.8,6993622,0,0,Bộ,0,4118,4118,0
TPH455066G70CAMDW24.11E,"[11E] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 11E. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,1429.68,37748254,1429.68,37748254,0,0,Bộ,0,20428,20428,0
TPH455066G70CAMDW24.12A,"[12A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 12A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,6049.3,128726716,6049.3,128726716,0,0,Bộ,0,87432,87432,0
TPH455066G70TDUDW24.12B,"[12B] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 12B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,961.6,0,961.6,0,0,0,Bộ,0,14000,14000,0
TPH455068G67VBTDW24.13A,"[13A] Bao TP-PP, màu vàng biên trong , may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 13A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,4699.8,119269788,4699.8,119269788,0,0,Bộ,0,70370,70370,0
TPH455066G70TDUDW24.13B,"[13B] Bao TP-PP, màu trắng đục, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 13B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,685.2,0,685.2,0,0,0,Bộ,0,10158,10158,0
TPH455068G67CAMDW24.14A,"[14A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 14A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,1349,21180248,1349,21180248,0,0,Bộ,0,20400,20400,0
TPH455068G67TDUDW24.14B,"[14B] Bao TP-PP, trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 14B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,132.4,3069018,132.4,3069018,0,0,BO,0,2000,2000,0
TPH455066G70CAMDW24.15A1,"[15A1] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW24 - 15A1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,2138.2,59732088,2138.2,59732088,0,0,Bộ,0,30670,30670,0
TPH455068G67CAMDW24.15A2,"[15A2] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 15A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,1617.06,24271614,1617.06,24271614,0,0,Bộ,0,24530,24530,0
TPH455068G67CAMDW24.16A,"[16A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 16A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,5086.8,89729710,5086.8,89729710,0,0,Bộ,0,77720,77720,0
TPH455068G67CAMDW24.17A,"[17A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW24 - 17A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",KG,0,0,1981.8,38485952,1981.8,38485952,0,0,Bộ,0,30480,30480,0
