Chứng từ,Ngày tạo,Số chứng từ,Diễn giải,Vật tư,Tên vật tư,Kho,Đơn vị tính (1),SL 1,Đơn vị tính (2),SL 2,Giá,Tiền vốn,Tk Nợ,Tk Có,Đối tượng,Nhân viên,Phân xưởng,Bộ phận,Đơn hàng/Hợp đồng bán,Lệnh sản xuất,Công đoạn,Trung tâm chi phí,Sản phẩm,Mã vụ việc,Mã giao dịch
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,567.97,KG,567.97,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2403-0065,LSX03/24-065,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,319.55,KG,319.55,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,319.55,KG,319.55,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,40.57,KG,40.57,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2403-0065,LSX03/24-065,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,22.83,KG,22.83,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,22.83,KG,22.83,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,SUI-VANG,Sủi vàng,KNL001,KG,162.29,KG,162.29,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2403-0065,LSX03/24-065,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,SUI-VANG,Sủi vàng,KNL001,KG,91.3,KG,91.3,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0134,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,SUI-VANG,Sủi vàng,KNL001,KG,91.3,KG,91.3,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0034,LSX09/24-049,SOI,,SOI-PR41MI-01,,2211
PX,10/8/2024,PX10/24-0135,XUẤT MỰC IN CHO KHÂU IN,MDM-FLDO192GT,Đỏ 192C FL gián tiếp,KHC001,KG,50,KG,50,0,0,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,10/8/2024,PX10/24-0135,XUẤT MỰC IN CHO KHÂU IN,MDM-FLXL3415CGT,Xanh Lá 3415C FL gián tiếp,KHC001,KG,25,KG,25,0,0,627215,1523,CTY00001,,Phân xưởng 8,,,,,,,,2217C
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,84.85,KG,84.85,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,35.72,KG,35.72,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,50.82,KG,50.82,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0001,LSX09/24-052,SOI,,SOI-SP31-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,57.16,KG,57.16,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0051,LSX10/24-012,SOI,,SOI-SP31-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,38.97,KG,38.97,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0051,LSX10/24-012,SOI,,SOI-SP31-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,23.69,KG,23.69,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0004,LSX08/24-033,SOI,,SOI-MS01-4,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,17.39,KG,17.39,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0006,LSX09/24-003,SOI,,SOI-MS01-4,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,42.23,KG,42.23,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2407-0001,LSX09/24-052,SOI,,SOI-SP31-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-PPKC-P400S,Hạt nhựa PP kéo sợi -P400S,KNL001,KG,6143.67,KG,6143.67,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,2552.05,KG,2552.05,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/8/2024,PX10/24-0136,Yêu cầu xuất NL Sợi X01 ca đêm 08/10/2024 ngày 09/10/2024,SUI-TRANG,Sủi trắng,KNL001,KG,756.28,KG,756.28,0,0,62112,1521,CTY00001,,Phân xưởng 1 (Sợi),,SO2408-0002,LSX09/24-067,SOI,,SOI-MS01-3,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,55.5,KG,55.5,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0007,LSX09/24-001,SOI,,SOI-MS01-4,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,44.93,KG,44.93,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0041,LSX09/24-062,SOI,,SOI-MS01-4,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,63.96,KG,63.96,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0041,LSX09/24-062,SOI,,SOI-MS01-4,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMMV8C,Hạt phụ gia MV8C (Châu Âu),KNL001,KG,95.93,KG,95.93,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0063,LSX09/24-086,SOI,,SOI-MS01-1,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-EMPE0033K,Hạt màu đen EMPE0033K - Châu Âu. [KB3],KNL001,KG,49.95,KG,49.95,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,SOI,,SOI-PRBD-02,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,401.28,KG,401.28,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0065,LSX10/24-007,SOI,,SOI-JB60,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,3033.6,KG,3033.6,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0015,LSX10/24-022,SOI,,SOI-JB55,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,1903.23,KG,1903.23,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0037,LSX09/24-008,SOI,,SOI-SP30-3,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,1998.56,KG,1998.56,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,SOI,,SOI-PRBD-02,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-PPKC-H350F,Hạt nhựa PP kéo sợi - H350F,KNL001,KG,3819.58,KG,3819.58,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0025,LSX10/24-009,SOI,,SOI-TP14,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-TACKS,Hạt Taical kéo sợi,KNL001,KG,1273.19,KG,1273.19,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2407-0025,LSX10/24-009,SOI,,SOI-TP14,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,45.86,KG,45.86,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0065,LSX10/24-007,SOI,,SOI-JB60,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,433.43,KG,433.43,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0015,LSX10/24-022,SOI,,SOI-JB55,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-TACKS-JB,Hạt Taical kéo sợi Jumbo. [Hanotech: HF006R] [Châu Âu: PP1002BRT],KNL001,KG,710.39,KG,710.39,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0037,LSX09/24-008,SOI,,SOI-SP30-3,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-UV881C,Hạt UV 881C (Châu Âu),KNL001,KG,6.9,KG,6.9,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2409-0065,LSX10/24-007,SOI,,SOI-JB60,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,HAT-UV881C,Hạt UV 881C (Châu Âu),KNL001,KG,88.52,KG,88.52,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0015,LSX10/24-022,SOI,,SOI-JB55,,2211
PX,10/8/2024,PX10/24-0137,Yêu cầu xuất NL Sợi X07 ca đêm 08/10/2024 ngày 09/10/2024,SUI-TAPMAU,Sủi tạp màu.,KNL001,KG,399.81,KG,399.81,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0033,LSX09/24-017,SOI,,SOI-PRBD-02,,2211
PX,10/8/2024,PX10/24-0138,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-UV881C,Hạt UV 881C (Châu Âu),KNL001,KG,73.76,KG,73.76,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0015,LSX10/24-022,SOI,,SOI-JB54,,2211
PX,10/8/2024,PX10/24-0138,Yêu cầu xuất NL Sợi X07 ca đêm 07/10/2024 ngày 08/10/2024,HAT-UV881C,Hạt UV 881C (Châu Âu),KNL001,KG,132.77,KG,132.77,0,0,62112,1521,CTY00001,,Phân xưởng 7,,SO2408-0015,LSX10/24-022,SOI,,SOI-JB55,,2211
PX,10/8/2024,PX10/24-0145,Yêu cầu xuất nl cắt  ngày 8/10/2024,THACAPER450086080495PR16,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",KNGC001,M,591.2,KG,11942.8,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0029,LSX09/24-035,BAOBT,,CMA045055G29.58PR16,,2215
PX,10/8/2024,PX10/24-0145,Yêu cầu xuất nl cắt  ngày 8/10/2024,THACAPER450086080495PR17,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-TĐ), MĐ: 8.6x8, TL: 49.5g/mét.",KNGC001,M,591.2,KG,11942.8,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0029,LSX09/24-035,BAOBT,,CMA045055G29.58PR17,,2215
PX,10/8/2024,PX10/24-0145,Yêu cầu xuất nl cắt  ngày 8/10/2024,THACAPER450086080495PR19,"Vải cuộn PP, K45cm, sọc màu (Đen-Đỏ-Vàng-XD-Ngọc), MĐ: 8.6x8, TL: 49.5g/mét.",KNGC001,M,591.17,KG,11942.78,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0029,LSX09/24-035,BAOBT,,CMA045055G29.58PR19,,2215
PX,10/8/2024,PX10/24-0145,Yêu cầu xuất nl cắt  ngày 8/10/2024,THACAPER550086080605PR07,"Vải cuộn PP, K55cm, sọc màu PR07 (Đen-Vàng-Đỏ-Dương), MĐ: 8.6x8.0, 60.5g/mét.",KNGC001,M,399.1,KG,11546.2,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0029,LSX09/24-035,BAOBT,,CMA055065G42.19PR07,,2215
PX,10/8/2024,PX10/24-0145,Yêu cầu xuất nl cắt  ngày 8/10/2024,THACAPER550086080605PR09,"Vải cuộn PP, K55cm, sọc màu PR09 (Đen-Vàng-Đỏ-Xanh Ngọc), MĐ: 8.6x8, TL: 60.5g/mét.",KNGC001,M,60,KG,1842.3,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0029,LSX09/24-035,BAOBT,,CMA055065G42.19PR09,,2215
PX,10/8/2024,PX10/24-0145,Yêu cầu xuất nl cắt  ngày 8/10/2024,THACAPER550086080605PR13,"Vải cuộn PP, K55cm, sọc màu PR13 (Đen-Đỏ-Dương-Ngọc-Trắng), MĐ: 8.6x8.0, TL: 60.5gr/mét.",KNGC001,M,102,KG,1508.1,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0029,LSX09/24-035,BAOBT,,CMA055065G42.19PR13,,2215
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-GL4-3,"Sợi PP, trắng đục, 760D, 2.60mm. [33%]",KSO001,KG,482.22,KG,482.22,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2406-0049,LSX09/24-080,VAICUON,,0119109032000000,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-GL4-6,"Sợi PP, trắng đục, 760D, 2.60mm",KSO001,KG,1047.15,KG,1047.15,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0056,LSX09/24-012,VAICUON,,0102109008000000,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-JB54,"Sợi PP, trắng UV, 1160D,2.15mm (cũ 2.20mm).",KSO001,KG,443.84,KG,443.84,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0015,LSX10/24-022,VAICUON,,THACAUNP175120122574TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-JB55,"Sợi PP, trắng UV, 1850D, 5.0mm.",KSO001,KG,719.65,KG,719.65,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0015,LSX10/24-022,VAICUON,,THACAUNP175120122574TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-LU-01,"Sợi PP, trắng đục, 1030D, bản sợi 2.45mm(4kgf).",KSO001,KG,462,KG,462,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0047,LSX09/24-076,VAICUON,,THACALUI055105125114TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-MA3-1,"Sợi PP, 880D, 2.91mm, trắng trong. [012Talc] [Cảnh báo: Không sử dụng sợi đồng cấp cho sợi này]",KSO001,KG,567.72,KG,567.72,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0001,LSX09/24-013,VAICUON,,THACUHAL595085080778TRTR,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)",KSO001,KG,202.5,KG,202.5,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2308-0003,LSX01/24-022,VAICUON,,THACAINT600105110111TRTA,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-MS01-1,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C]",KSO001,KG,2158.5,KG,2158.5,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0063,LSX09/24-086,VAICUON,,0102133039000000,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-MS01-3,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C+Sủi]",KSO001,KG,1138.77,KG,1138.77,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0054,LSX09/24-094,VAICUON,,0102125065000000,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-MS01-3,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C+Sủi]",KSO001,KG,1304.75,KG,1304.75,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0043,LSX09/24-061,VAICUON,,THACAMFM660110120113TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-MS01-3,"Sợi PP 820D bản chỉ 2.5 mm, trắng đục [Dùng MV8C+Sủi]",KSO001,KG,1486.2,KG,1486.2,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0002,LSX09/24-067,VAICUON,,0102125032000000,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-PR12-MI,"Sợi PP, trắng đục, 3.25mm, 670D. [15%] [MF5X]",KSO001,KG,805.6,KG,805.6,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0044,LSX09/24-068,VAICUON,,THACAPER610095095073TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-PR41MI-01,"Sợi PP, màu vàng, 670D, 2.50mm. [Dùng MF4X+20.5% Sủi]",KSO001,KG,103.11,KG,103.11,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2408-0033,LSX09/24-017,VAICUON,,THACUPER200100130150TDVA,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-PRE2-1,"Sợi PP, trắng đục, 820D, 2.55mm. [Non-recycled]",KSO001,KG,732.4,KG,732.4,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0025,LSX09/24-038,VAICUON,,THACAPRE710110110110TR50,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-TM15-1,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",KSO001,KG,202.7,KG,202.7,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0019,LSX09/24-085,VAICUON,,THACUHAR440100110050TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-TM15-1,"Sợi PP, trắng đục, 600D, 2.60mm. [Không sủi]",KSO001,KG,243.24,KG,243.24,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2409-0019,LSX09/24-085,VAICUON,,THACAHAR500100110060TRDU,,2213
PX,10/8/2024,PX10/24-0150,Yêu cầu xuất NL Dệt ngày 08/10/2024,SOI-TP14,"Sợi PP, màu trắng đục, 820D, 3.0mm.",KSO001,KG,1653.37,KG,1653.37,0,0,62114,15512,CTY00001,,Xưởng dệt,,SO2407-0025,LSX10/24-009,VAICUON,,THACUTAU127080080078TRDU,,2213
PX,10/8/2024,PX10/24-0153,XUAT NVL THEO LSX,THATRUNP053100100038DE00,"Vải manh PP màu đen tráng ngoài, có UV; khổ 53.0cm; MĐ: 10.0x10.0, dệt caro; TL: 38.1g/m [Tráng 18gsm]",KCU001,M,425.57,KG,11169.82,0,0,62116,15514,CTY00001,,Phân xưởng 2 (jumbo),,SO2408-0021,LSX09/24-069,BAOJUMBO,,03CAT-TU001-06-0001-ONAP,,2221
PX,10/8/2024,PX10/24-0154,YÊU CẦU VẢI HẤP,THACUHAL595085080778TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K59.5cm (+/-0.5), TL: PP-77.8g/m + HDPE-22.2g/m = 100g/m (TL vải: 65.4gsm)",KCU001,M,4572.88,KG,45728.8,0,0,62114,15514,CTY00001,,Phân xưởng 8,,SO2404-0041,LSX05/24-012,BAOBT,,0102109030000000,,2215A
PX,10/8/2024,PX10/24-0154,YÊU CẦU VẢI HẤP,THACUHAL595085080778TRTR,"Vải cuộn PP, trắng trong, dệt lồng PE, K59.5cm (+/-0.5), TL: PP-77.8g/m + HDPE-22.2g/m = 100g/m (TL vải: 65.4gsm)",KCU001,M,3369,KG,34913,0,0,62114,15514,CTY00001,,Phân xưởng 8,,SO2406-0027,LSX07/24-002,BAOBT,,HAPSAN585099TRTR,,2215A
PX,10/8/2024,PX10/24-0155,Yêu cầu xuất nl in cuộn ngày 7/10/2024,THACADOW455100110072VABT,"Cuộn PP, vàng chanh hai biên 2.5cm trong suốt trong, K45.5cm (+/-0.5), MĐ: 10x11, TL: 72g/m (79gsm).",KCU001,M,125.3,KG,2334.4,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0010,LSX09/24-025,BAOBT,,THAIN455VBTDW24.103C,,2215
PX,10/8/2024,PX10/24-0155,Yêu cầu xuất nl in cuộn ngày 7/10/2024,THACADOW455100110072VABT,"Cuộn PP, vàng chanh hai biên 2.5cm trong suốt trong, K45.5cm (+/-0.5), MĐ: 10x11, TL: 72g/m (79gsm).",KCU001,M,711.68,KG,9594.62,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2408-0048,LSX08/24-090,BAOBT,,THAIN455VBTDW24.84A1,,2215
PX,10/8/2024,PX10/24-0156,Yêu cầu xuất nl cắt manh ngày 2/10/2024,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,399.33,KG,3533.94,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0013,LSX09/24-065,BAOBT,,MANH066113TDMFM-1,,2215
PX,10/8/2024,PX10/24-0156,Yêu cầu xuất nl cắt manh ngày 2/10/2024,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,399.33,KG,3533.94,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0050,LSX09/24-084,BAOBT,,MANH066113TDMFM-1,,2215
PX,10/8/2024,PX10/24-0156,Yêu cầu xuất nl cắt manh ngày 2/10/2024,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,977.1,KG,12286.8,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0015,LSX10/24-011,BAOBT,,THAINMFM660TD.PSFFS.1,,2215
PX,10/8/2024,PX10/24-0156,Yêu cầu xuất nl cắt manh ngày 2/10/2024,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,955.1,KG,5488.12,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0013,LSX09/24-065,BAOBT,,THAINMFM660TD.LM9901.1,,2215
PX,10/8/2024,PX10/24-0156,Yêu cầu xuất nl cắt manh ngày 2/10/2024,THACAMFM660110120113TRDU,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 11.0x12.0, TL: 113g/m. [MFM66, 850D]",KCU001,M,323.13,KG,2828.24,0,0,62115,15514,CTY00001,,Phân xưởng 8,,SO2409-0013,LSX09/24-065,BAOBT,,THAINMFM660TD.LM9902C.1,,2215
