Đơn hàng,KHSX,Khách hàng,Mã hàng,Tên hàng,Note,BOM,Loại hàng,Ngày giao,Tỉ lệ,Số lượng 1,Số lượng 2
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH060088INT.AQ34THAC341,"Bao TP-PP, trắng tẩy, K60x88LL, TL: 105g/cái, MK: AQUA FLOUR 34 - CODE 341 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.105,4000,420
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB060088INT.AQ34THAC341,"Bao PP-In, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), TL: 104.96g/cái(+/-3.15), MK: AQUA FLOUR 34  - CODE 341 (2+1) (Mã: 5000620). [Tép 20 cái gấp 03, code ra ngoài]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.105,4000,420
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA060088G104TT.INT,"Bao PP, trắng tẩy, K60(+1/-0.5)x88LL(+/-1), cắt răng cưa 93cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 103.96g/cái(+/-3.1). [Đếm tép: 100cái/tép]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.105,4000,420
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT600105110111TRTA,"Cuộn PP, trắng tẩy, K60cm(+1/-0.5), MĐ:10.5x11.0, TL: 111g/m(+/-3).","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.105,4000,420
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.105,4000,420
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.105,4000,420
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050074G074INT.PIGL288,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: PINK GLOBE - CODE 288 (2+0) (Mã: 5000591). [Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.074,5000,370
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB050074INT.PIGL288,"Bao PP-In, trắng tẩy, K50x74LL, TL: 73.78g/cái, MK: PINK GLOBE - CODE 288 (2+0) [Mã: 5000591]. [Tép 20 cái gấp 3 code ra ngoài]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.074,5000,370
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA050074G073TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x74LL(+/-1), cắt răng cưa 79cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 73.28g/cái(+/-2.1). [Đếm tép: 100cái/tép]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.074,5000,370
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.074,5000,370
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.074,5000,370
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.074,5000,370
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050077G077INT.IFGP097,"Bao TP-PP, trắng tẩy, K50x77LL, TL: 77g/cái, MK: IFV-GP 25KG CODE 097 (1+0) (Mã: 5000563) . [Tép 20 cái gấp 3, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB050077INT.IFGP097,"Bao PP-In, trắng tẩy, K50x77LL, TL: 76.56g/cái, MK:  IFV-GP 25KG CODE 097 (1+0) (Mã: 5000563). [Tép 20 cái gấp 03, code ra ngoài]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA050077G076TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x77LL(+/-1), cắt răng cưa 82cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 76.04g/cái(+/-2.5). [Đếm tép: 100cái/tép]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,TPH050077G077INT.IFGP098,"Bao TP-PP, trắng tẩy, K50x77LL, TL: 77g/cái, MK: IFV-GP 25KG CODE 098 (1+0) (Mã: 5000563) . [Tép 20 cái gấp 3, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,INB050077INT.IFGP098,"Bao PP-In, trắng tẩy, K50x77LL, TL: 76.56g/cái, MK:  IFV-GP 25KG CODE 098 (1+0) (Mã: 5000563). [Tép 20 cái gấp 03, code ra ngoài]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,CMA050077G076TT.INT,"Bao PP, trắng tẩy, K50(+1/-0.5)x77LL(+/-1), cắt răng cưa 82cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 76.04g/cái(+/-2.5). [Đếm tép: 100cái/tép]","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,THACAINT500105110092TRTA,"Cuộn PP, trắng tẩy, K50cm(+1/-0.5), MĐ: 10.5x11.0, TL: 92g/m(+/-3).","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SOI-MK12-1,"Sợi PP, trắng tẩy, 950D, 2.5mm (cũ 970D, 2.60mm). (Dùng hạt tẩy OP10 - Đại Á)","ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0004,MP24/10-012,CÔNG TY TNHH INTERFLOUR VIỆT NAM,SUI-TRANG,Sủi trắng,"ĐƠN HÀNG INTER GIAO NGÀY 11/10, 14/10",Version 1,,10/11/2024,0.077,5000,385
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001001000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: BALANCE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMBALA","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,4000,320
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMBALA,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: BALANCE. [In có tracking] [Tép 100 cái]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,4000,320
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,4000,320
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,4000,320
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,4000,320
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SUI-TRANG,Sủi trắng,"Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,4000,320
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001017000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: ROTI CANAI B. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMROCAB","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMROCAB,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: ROTI CANAI B. [In có tracking] [Tép 100 cái]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SUI-TRANG,Sủi trắng,"Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001019000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: SEMOLINA. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMSEMO","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMSEMO,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: SEMOLINA. [In có tracking] [Tép 100 cái]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119003041000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: WHOLEMEAL 25KG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485084TDMFM.LMWHOL","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485084TDMFM.LMWHOL,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x84LL(+/-1), TL: 83.015gr/cái(+/-5%), MK: WHOLEMEAL 25KG. (In có tracking)","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485084TDMFM,"Bao PP, trắng đục, K48.5x84LL(+/-1), cắt răng cưa 89cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 82.015g/cái(+/-2.5).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119003040000,"Bao TP-PP, trắng đục, K48.5x84LL(+/-1), TL: 85g/cái(+/-5%), MK: SPIII. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485084TDMFM.LMSPIII","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485084TDMFM.LMSPIII,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x84LL(+/-1), TL: 83.015gr/cái(+/-5%), MK: SPIII. (In có tracking)","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485084TDMFM,"Bao PP, trắng đục, K48.5x84LL(+/-1), cắt răng cưa 89cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 82.015g/cái(+/-2.5).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.085,2000,170
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001010000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: GOLDEN STATUE. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMGOST","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMGOST,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: LM-GOLDEN STATUE. [In có tracking] [Tép 100 cái]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,2000,160
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119002036000,"Bao TP-PP, trắng đục, K48.5x81.3LL(+/-1), TL: 83g/cái(+/-5%), MK: YELLOW ROSES. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485813TDMFM.LMYERO","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.083,2000,166
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485813TDMFM.LMYERO,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x81.3LL(+/-1), TL: 80.27gr/cái(+/-5%), MK: Yellow Roses. [In có tracking]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.083,2000,166
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485813TDMFM,"Bao PP, trắng đục, K48.5x81.3LL(+/-1), cắt răng cưa 86cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 79.27g/cái(+/-2.4).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.083,2000,166
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.083,2000,166
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.083,2000,166
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),0119119001012000,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: NB SPECIAL. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.LMNBSP","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,3000,240
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.LMNBSP,"Bao PP-In, trắng đục, K48.5(+1/-0.5)x79LL(+/-1), TL: 78.44gr/cái(+/-2.4), MK: NB SPECIAL. [In có tracking] [Tép 100 cái]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,3000,240
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,3000,240
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,3000,240
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),SOI-RC3,"Sợi PP màu trắng đục, 940D, 2.50mm, 3.38KgF, 18%, long đền 5.5mm.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,TPH,10/23/2024,0.08,3000,240
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),TPH485079TDMFM.CHAPATI,"Bao TP-PP, trắng đục, K48.5x79LL(+/-1), TL: 80g/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [Kiện 5 tép 100 cái trở đầu, loại bỏ dây cột, vải áo dệt xếp, nhận dạng MK bên ngoài, bắn đai 5 ngang x 1 dọc]/TPH485079TDMFM.CHAPATI","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,,10/23/2024,0.08,5000,400
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),INB485079TDMFM.CHAPATI,"[INB] Bao PP-In, màu trắng đục, khổ 48.5x79LL(+/-1), TL: 78.44gr/cái(+/-5%), MK: CHAPATI 25KG PP BAG. [In có tracking]","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,,10/23/2024,0.08,5000,400
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),CMA485079TDMFM,"Bao PP, trắng đục, K48.5x79LL(+/-1), cắt răng cưa 84cm(+/-1), đáy 1 lần/2 đường PP900D trắng, TL: 77.44g/cái(+/-2.3).","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,,10/23/2024,0.08,5000,400
SO2410-0003,MP24/10-013,MALAYAN FLOUR MILLS BERHAD (LUMUT + PASIR),THACAMFM485100120915TRDU,"Cuộn PP, trắng đục, K48.5cm, MĐ: 10x12, TL: 91.5g/m.","Đơn hàng 48 LUMUT, đóng cont 20ft ngày 23/10/2024",Version 1,,10/23/2024,0.08,5000,400
