Ngày lập đơn,Số yêu cầu,Diễn giải,Yêu cầu mua hàng,Đơn đặt hàng,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Hệ số,Đơn vị tính 2,Số lượng (1),Số lượng (2)
3/11/2024,LN03/24-032,Vật Tư làm Mái Che X7 PO03/24-002/005.,PR24/03-003,PO03/24-005,0922300070000000,Cảo tăng đơ cáp 10,Cái,1,Cái,20,20
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-062,PO09/23-083,0903200080000000,Càng dao động RX6.1 mã: Z2C - 02182B,CAI,1,CAI,100,100
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-012,,0903200130000000,Càng dao động NOVA10 (Swinging lever-62) Mã: 11164018300.,CAI,1,CAI,30,30
3/14/2024,LN03/24-059,"Vật tư sửa chữa 2 máy dệt CS, phân xưởng 1. PO01/24-063.",PR24/01-058,PO01/24-063,0903200040000000,CÀNG DAO ĐỘNG CS Ngắn ( theo mẫu),CAI,1,CAI,10,10
3/14/2024,LN03/24-059,"Vật tư sửa chữa 2 máy dệt CS, phân xưởng 1. PO01/24-063.",PR24/01-058,PO01/24-063,0903200030000000,CÀNG DAO DỘNG CS DÀI (theo mẫu),CAI,1,CAI,10,10
1/24/2024,LN01/24-080,Anh Trường chị Hiền sử dụng. PO01/24-062/075/077/083.,PR24/01-067,PO01/24-075,0906800108000000,Cân điện tử 600g FRH600 ( loại có chụp kính),CAI,1,CAI,1,1
1/31/2024,LN01/24-120,Đặt khắc bản in cao su PO01/24-088/106. ĐỀ NGHỊ NK BẢNG ORO UNO THEO SỐ THỤC NHẬN : 17.179 CM.,PR24/01-103,PO01/24-106,5200104350000000,Cám mì Pollard,CM2,1,CM2,5376,5376
3/22/2024,LN03/24-091,ĐẶT KHẮC BẢN IN CAO SU PO01/24-106 VÀ PO03/24-061 ĐỀ NGHỊ NK THEO SL THỰC NHẬN CÁM MÌ : 5248 CM.,PR24/01-103,PO01/24-106,5200104350000000,Cám mì Pollard,CM2,1,CM2,4624,4624
2/2/2024,LN02/24-012,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất của PKT PO01/24-101.,PR24/01-092,PO01/24-101,0927600060000000,Cảm biến quang Omron E3F - 5DN1 24V - PNP,CAI,1,CAI,1,1
1/19/2024,LN01/24-059,Vật tư bảo trì thay thế cho bằm biên máy sợi. PO01/24-041/049/056.,PR24/01-036,PO01/24-041,0902210130000000,Cảm biến quang BRQM400-DDTA,CAI,1,CAI,2,2
3/12/2024,LN03/24-045,SO2402-0007 - SANPOLY SO2402-0016 - HALSTON SO2402-0017 - HALSTON SO2402-0021 - SUJPLAS SO2403-0004 - SGX SO2403-0008 - SAN PO03/24-026.,PR24/03-023,PO03/24-026,090220850000000,Cảm biến load cell cân điện tử 2000kg. Model : VLC-100 . OP: 3.0mV/V.,CAI,1,CAI,2,2
1/22/2024,LN01/24-061,"ĐẶT MỰC IN ĐƠN HÀNG SARAWAK, 66 MFM (SO2311-0048, SO2401-0007) PO01/24-058",PR24/01-055,PO01/24-058,MDM-FL021,Cam 021C FL.,KG,1,KG,25,25
3/1/2024,LN03/24-001,ĐẶT MỰC IN TRỰC TIẾP ĐƠN HÀNG MEKONG +66 LUMUT (SO2401-0017 +SO2402-0025) PO02/24-055.,PR24/02-053,PO02/24-055,MDM-FL021,Cam 021C FL.,KG,1,KG,50,50
3/13/2024,LN03/24-054,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG HARVEST + MEKONG : SO2402-0040 PO03/24-034/035.,PR24/03-032,PO03/24-035,MDM-FL021,Cam 021C FL.,KG,1,KG,50,50
1/24/2024,LN01/24-079,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG CHINA (SO2401-0002) PO01/24-070 ĐỀ NGHỊ NHẬP KHO  02 MÃ XANH LÁ XANH DƯƠNG THEO SỐ THỰC NHẬN),PR24/01-071,PO01/24-070,MDM-FL021GT,Cam 021C FL gián tiếp,KG,1,KG,125,125
2/2/2024,LN02/24-007,ĐẶT MỰC IN GIÁN TIẾP ĐƠN HÀNG MEKONG : PO02/24-002.,PR24/02-010,PO02/24-002,MDM-FL021GT,Cam 021C FL gián tiếp,KG,1,KG,15,15
1/29/2024,LN01/24-105,Mua keo dán nền và nhớt 10 PO01/24-062.,PR24/01-057,PO01/24-062,0905000080000000,"CÀ RÁ REN NGOÀI ỐNG 27, REN TRONG ỐNG 21",CAI,1,CAI,15,15
2/29/2024,LN02/24-088,Vật tưu làm mái che sau x7 PO02/24-031/048.,PR24/02-032,PO02/24-031,0906400050000000,C xiết cáp + tán,CAI,1,CAI,60,60
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,53-5300100370000000,Bút lông dầu xanh,CAY,1,CAY,40,40
3/27/2024,LN03/24-105,Đề xuất mua VPP tháng 03.2024 PO03/24-030.,PR24/03-027,PO03/24-030,5300100360000000,Bút lông dầu đỏ,CAY,1,CAY,20,20
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,VPP-010000005000000,Bút lông dầu đen,CAI,1,CAI,10,10
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100350000000,Bút Lông Bảng xanh,Cây,1,Cây,20,20
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300101130000000,Bút lông bảng đỏ,Cây,1,Cây,20,20
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100390000000,Bút Dạ Quang,Cây,1,Cây,10,10
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300101620000000,Bút bi đỏ,CAY,1,CAY,12,12
2/26/2024,LN02/24-066,Vật tư sử dụng và thay thế sửa chữa cho đầu lưới máy sợi LOHIA-1. PO12/23-009,PR23/12-005,PO12/23-009,0923700410000000,Bulong lục giác đầu trụ thép đèn 12.9. DIN 912 - M30x200 (ren nửa).,CON,1,CON,8,8
2/26/2024,LN02/24-066,Vật tư sử dụng và thay thế sửa chữa cho đầu lưới máy sợi LOHIA-1. PO12/23-009,PR23/12-005,PO12/23-009,0923700420000000,Bulong lục giác đầu trụ thép đèn 12.9. DIN 912 - M16x95 (ren nửa).,CON,1,CON,12,12
3/8/2024,LN03/24-025,Vật tư sử dụng kéo điện nguồn cho quạt hút tầng trệt phân xưởng 8. PO03/24-008/012.,PR24/03-009,PO03/24-008,0923700490000000,Bulong lục giác đầu tròn. M16xP2.0x45mm Grade 12.9 - (ren suốt),CAI,1,CAI,15,15
3/11/2024,LN03/24-038,Mua keo dán nền và nhớt 10 po01/24-062/065.,PR24/01-058,PO01/24-062,0919600770000000,Bulong lục giác đầu tròn M6x45 - Ren nửa.,CON,1,CON,200,200
3/27/2024,LN03/24-108,"Vật tư chuyến máy bơm văn phòng mới và vật tư sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-056.",PR24/03-052,PO03/24-056,0901300550000000,Bulong lục giác đầu tròn M18x50mm,CAI,1,CAI,2,2
2/26/2024,LN02/24-066,Vật tư sử dụng và thay thế sửa chữa cho đầu lưới máy sợi LOHIA-1. PO12/23-009,PR23/12-008,PO12/23-009,0923700470000000,Bulong lục giác dầu tròn (Jack Bolt ) M20x2.5x130mm Grade 12.9 - Mã: LS/TAPE - 2522,CON,1,CON,10,10
2/26/2024,LN02/24-066,Vật tư sử dụng và thay thế sửa chữa cho đầu lưới máy sợi LOHIA-1. PO12/23-009,PR23/12-008,PO12/23-009,0923700460000000,Bulong lục giác dầu tròn (Body Bolt ) M30x3.5x120mm Grade 12.9 - Mã: 03-270-358.,CON,1,CON,26,26
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-027,PO12/23-033,0901301240000000,Bulong lục giác đầu côn 6x15MM,CON,1,CON,100,100
2/3/2024,LN02/24-025,"Vật tư sử dụng thay thế cho đường nước sạch khu công nghiệp vào công ty, theo đề xuất của BKS. PO01/24-078",PR24/01-075,PO01/24-078,0901301080000000,BU LONG nhúng kẽm M16X60 +tán+lông đền vênh+ lông đền la,CAI,1,CAI,60,60
2/27/2024,LN02/24-071,"Mua vật tư làm nhà rác thải nguy hại, nền khuôn viên, cấp nước sạch X1 và mái che sau X7 PO02/24-012/032.",PR24/02-034,PO02/24-032,0901300560000000,BU LONG M16X80MM,CAI,1,CAI,6,6
3/11/2024,LN03/24-038,Mua keo dán nền và nhớt 10 po01/24-062/065.,PR24/01-063,PO01/24-065,0901200670000000,Bu lông lục giác trụ M8X30,CAI,1,CAI,100,100
2/2/2024,LN02/24-015,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO01/24-068,PR24/01-065,PO01/24-068,0901300800000000,BU LONG lục giác ngoài M12x350 + tán.,CAI,1,CAI,60,60
3/11/2024,LN03/24-038,Mua keo dán nền và nhớt 10 po01/24-062/065.,PR24/01-063,PO01/24-065,0901300870000000,BU LONG LỤC GIÁC ÂM M6x10,CAI,1,CAI,50,50
2/23/2024,LN02/24-051,Đặt khắc bản in Polime và bản in cao su PO02/24-004/006/029.,PR24/02-027,PO02/24-029,5200104230000000,Bột mì địa cầu 10Kg,CM2,1,CM2,3150,3150
2/29/2024,LN02/24-085,Đặt khắc bản in cao su (ĐVT SAI KO NK ĐƯỢC LÝ DO M2 ĐVT CM2) PO01/24-106 VÀ PO02/24-029.,PR24/02-027,PO02/24-029,5200104230000000,Bột mì địa cầu 10Kg,CM2,1,CM2,5284,5284
1/30/2024,LN01/24-112,Vật tưu xây bo cây cảnh và sửa dường ống nước ( A HỢI) PO01/24-028/040/105.,PR24/01-100,PO01/24-105,0901800030000000,Bột Ma tít,BAO,1,BAO,2,2
2/27/2024,LN02/24-072,Vật tư sửa chữa Nhà vệ sinh X1 ( A hợi) PO01/24-040/105.,PR24/01-100,PO01/24-105,0901800030000000,Bột Ma tít,BAO,1,BAO,3,3
2/2/2024,LN02/24-012,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất của PKT PO01/24-101.,PR24/01-092,PO01/24-101,BON009,Bóng đèn UV diệt côn trùng F10 T8/BL 07/19,CAI,1,CAI,20,20
2/2/2024,LN02/24-010,Vật tư sửa chữa MMTB của phòng kỹ thuật. PO01/24-081.,PR24/01-078,PO01/24-081,0902202860000000,Bóng đèn led tube 1.2m 18w DE Philips (điện 2 đầu),CAI,1,CAI,40,40
1/26/2024,LN01/24-090,Vật tư sử dụng của phân xưởng SỢI DỆT theo đề xuất. PO01/24-006/016/053,PR24/01-008,PO01/24-006,0904200070000000,Bộ trục làm máy sợi LH7+LH8 ( GC theo bản vẽ),Bộ,1,B?,2,2
2/2/2024,LN02/24-013,Vật tư bảo trì thay thế cho bằm biên máy sợi. PO01/24-041/065 VÀ PO02/24-003.,PR24/01-063,PO01/24-065,0902209880000000,Bo nguồn đèn bắt côn trùng : AC220v/50HZ - HV-UOT-1.5V. (Theo mẫu),CAI,1,CAI,5,5
2/2/2024,LN02/24-012,Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất của PKT PO01/24-101.,PR24/01-092,PO01/24-101,0908600180000000,BỘ NGUỒN 220V/24VDC-5A,CAI,1,CAI,1,1
2/2/2024,LN02/24-003,Mua keo dán nền và nhớt 10 PO01/24-062/065/077.,PR24/01-077,PO01/24-077,0916000070000000,Bộ khớp nối trục có cao su giảm chấn tải momen lớn. 1 đầu lỗ cốt 42mm - 1 đầu lỗ cốt 40mm - then 10x5mm,CAI,1,CAI,1,1
2/2/2024,LN02/24-010,Vật tư sửa chữa MMTB của phòng kỹ thuật. PO01/24-081.,PR24/01-078,PO01/24-081,0927600094000000,Bộ điều khiển tụ bù Mikro 12 cấp PFR120-415-50 144x144mm,CAI,1,CAI,1,1
3/12/2024,LN03/24-044,"Vật tư lắp đặt cho máy cắt may Auto theo đề xuất, và vật tư sửa chữ máy Cắt dây đai. PO02/24-047/050.",PR24/02-044,PO02/24-047,0902200101000000,Bộ điều khiển nguồn hanyoug TPR-2N-220V-35A,CAI,1,CAI,2,2
1/29/2024,LN01/24-104,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. (SƠN XÁM THÙNG 3KG) PO01/24-069/075.,PR24/01-072,PO01/24-075,0905300250000000,bộ đầu dao ren ống 21-49mm.,BO,1,BO,1,1
1/31/2024,LN01/24-118,Vật tư sử dụng của phân xưởng dệt theo đề xuất. (MÁY CHÂM DUNG MÔI BLM 10V XÁC NHẬN ĐẶT TRƯỚC 01 BỘ CÒN 02 BỘ ĐẶT SAU Ạ) PO12/23-003.,PR23/12-003,PO12/23-003,0905300340000000,Bộ dao cắt sóng siêu âm. ( Bộ điều khiển + dao cắt ),BO,1,BO,6,6
1/12/2024,LN01/24-032,Đặt khắc bản in cao su PO01/24-038.,PR24/01-034,PO01/24-038,5200104200000000,Blue Horse Noodle,CM2,1,CM2,3646,3646
2/29/2024,LN02/24-092,Đặt khắc bản in cao su PO02/24-054 VÀ PO03/24-004.,PR24/03-008,PO03/24-004,5200104170000000,Blue Horse EX,CM2,1,CM2,7029,7029
3/13/2024,LN03/24-052,KHẮC BẢN IN CAO SU PO 03/24-031/036.,PR24/03-028,PO03/24-031,5200104160000000,Blue Horse CK,CM2,1,CM2,4858,4858
1/19/2024,LN01/24-055,Đặt khắc bản in cao su PO01/24-038/046.,PR24/01-034,PO01/24-038,5200104150000000,Blue Horse,CM2,1,CM2,2333,2333
1/19/2024,LN01/24-058,ĐẶT KHẮC BẢN IN CAO SU PO01/24-027/038/046.,PR24/01-034,PO01/24-038,5200104150000000,Blue Horse,CM2,1,CM2,7079,7079
1/19/2024,LN01/24-057,Đặt khắc bản in cao su PO01/24-046.,PR24/01-042,PO01/24-046,5200104120000000,Blue Bicycle-LM,CM2,1,CM2,3373,3373
1/26/2024,LN01/24-097,Đặt khắc bản in cao su PO01/24-046/088.,PR24/01-042,PO01/24-046,5200104120000000,Blue Bicycle-LM,CM2,1,CM2,1176,1176
2/23/2024,LN02/24-053,Đặt khắc bản in Polime và bản in cao su PO01/24-046 VÀ PO02/24-029.,PR24/02-027,PO02/24-029,5200104120000000,Blue Bicycle-LM,CM2,1,CM2,4450,4450
1/31/2024,LN01/24-123,Đặt khắc bản in cao su PO01/24-088/106.,PR24/01-105,PO01/24-106,5200104090000000,Blue Bicycle,CM2,1,CM2,2349,2349
3/13/2024,LN03/24-052,KHẮC BẢN IN CAO SU PO 03/24-031/036.,PR24/03-033,PO03/24-036,5200104090000000,Blue Bicycle,CM2,1,CM2,3967,3967
3/21/2024,LN03/24-087,Đặt khắc bản in cao su PO03/24-053/061,PR24/03-048,PO03/24-053,5200103880000000,Black Label,CM2,1,CM2,3102,3102
1/29/2024,LN01/24-108,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082.,PR24/01-079,PO01/24-082,0901400020000000,BÍT NHỰA 34,CAI,1,CAI,5,5
1/29/2024,LN01/24-108,Vật tư làm đường cung cấp nước giếng tưới cây PO01/24-082.,PR24/01-079,PO01/24-082,0901400060000000,BÍT NHỰA 27,CAI,1,CAI,5,5
3/12/2024,LN03/24-043,DE XUAT MUA DUNG CU VE SINH XUONG BO NGUỒN THAY THẾ VÀO ĐÈN BẮT CÔN TRÙNG) PO01/24-065/077 VÀ PO02/24-003.,PR24/01-075,PO01/24-077,0912300084000000,"Bình xịt kiến,",BINH,1,BINH,1,1
2/26/2024,LN02/24-063,Mua vải lau phục vụ sản xuất+ dọn dẹp cuối năm PO01/24-102 VÀ PO02/24-014/030.,PR24/02-019,PO02/24-014,0908700140000000,"Bình gaz 12,5kg",BINH,1,BINH,1,1
1/24/2024,LN01/24-077,Mua keo dán nền và nhớt 10 PO01/24-062,PR24/01-059,PO01/24-062,53BCCMZMT5,Bình chữa cháy khí CO2 MT5,BINH,1,BINH,1,1
1/24/2024,LN01/24-077,Mua keo dán nền và nhớt 10 PO01/24-062,PR24/01-059,PO01/24-062,53BCCMZMT3,Bình chữa cháy khí CO2 MT3( CÓ DỒNG HỒ),BINH,1,BINH,14,14
1/24/2024,LN01/24-077,Mua keo dán nền và nhớt 10 PO01/24-062,PR24/01-059,PO01/24-062,53BCCMFZ8,Bình chữa cháy  bột ( CÓ DỒNG HỒ),BINH,1,BINH,1,1
1/24/2024,LN01/24-077,Mua keo dán nền và nhớt 10 PO01/24-062,PR24/01-059,PO01/24-062,53BCCMFZ4,Bình chữa cháy  bột,BINH,1,BINH,11,11
1/24/2024,LN01/24-077,Mua keo dán nền và nhớt 10 PO01/24-062,PR24/01-059,PO01/24-062,53BCCMFZL35,Bình chữa cháy  bột,BINH,1,BINH,3,3
1/10/2024,LN01/24-022,Vật tư  chuyển lắp máy máy thổi 01 phân xưởng 4. PO01/24-015/021.,PR24/01-025,PO01/24-021,0908700090000000,bình Agr hàn tig,Bình,1,Bình,1,1
3/20/2024,LN03/24-083,Bao lồng KCP PO03/24-032/052.,PR24/03-044,PO03/24-052,0908700250000000,Bình ắc quy Khô 3-FM-4.0 ( 6V- 4.0Ah-20Hr),CAI,1,CAI,2,2
1/17/2024,LN01/24-047,Mua 2  bình ác quy mới thay thế cho 2 bình ác quy đã hư hỏng xe 51C-672.66 PO01/24-054.,PR24/01-048,PO01/24-054,0908700260000000,Bình ác quy khô 12v-65AH GS MF-75D23R/L,CAI,1,CAI,2,2
1/26/2024,LN01/24-100,Vật tư lắp đặt đường máng điện và kéo nguồn điện cho MMTB tầng trệt phân xưởng 8. PO12/23-044 VÀ PO01/24-069.,PR23/12-035,PO12/23-044,0908700200000000,Bình ắc quy 12V - 70Ah,CAI,1,CAI,1,1
1/24/2024,LN01/24-080,Anh Trường chị Hiền sử dụng. PO01/24-062/075/077/083.,PR24/01-076,PO01/24-077,0902210170000000,Biến tần MD290T15G/18.5PB - INT,CAI,1,CAI,1,1
3/6/2024,LN03/24-018,Vật tư sử dụng kéo điện nguồn cho quạt hút tầng trệt phân xưởng 8. PO03/24-012,PR24/03-014,PO03/24-012,0902210230000000,Biến tần FR - E740 - 095 - EC,Cái,1,Cái,1,1
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100101000000,Bìa Trình Ký Nhựa,CAI,1,CAI,20,20
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,VPP003,Bìa Lổ Mỏng,XAP,1,XAP,5,5
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,5300100320000000,Bìa Còng 7 cm,Cái,1,Cái,5,5
3/20/2024,LN03/24-080,ECL + AGRIFEED + 48MFM + 66MFM + SANMIGUEL PO03/24-047.,PR24/03-041,PO03/24-047,BIACARTON5LOP.1111,Bìa carton 5 lớp kích thước 1.1mx1.1m. [Lót Pallet],TAM,1,TAM,60,60
1/25/2024,LN01/24-084,Vật tư sử dụng của bộ phận sx dệt sợi. Và vật tư làm dao cắt nhiệt NOVA61 theo đề xuất. PO11/23-093.,PR23/11-094,PO11/23-093,090570210000000,Ben dầu thủy lực bàn nâng phi 75 x 250mm - ty ben phi 35. - 2 đầu lỗ gá phi 35. Lỗ bơm dầu ren trong 21.,CAI,1,CAI,2,2
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100310000000,BB Double,CAI,1,CAI,60,60
3/13/2024,LN03/24-055,Đề xuất mua VPP tháng 03.2024 PO03/24-030. (NCC GIAO THIẾU: 01 HỘP PHẤN. 04 HỘP MỰC BÚT LÔNG DẦU ĐỎ. 20 CÂY BÚT LÔNG DẦU ĐỎ),PR24/03-027,PO03/24-030,5300100310000000,BB Double,CAI,1,CAI,60,60
1/29/2024,LN01/24-105,Mua keo dán nền và nhớt 10 PO01/24-062.,PR24/01-057,PO01/24-062,0906100980000000,BẦU NỐI SĂT REN TRONG 60 GiẢM 27,CAI,1,CAI,8,8
1/24/2024,LN01/24-078,Mua keo dán nền và nhớt 10 PO12/23-087 VÀ PO01/24-062/069.,PR23/12-071,PO12/23-087,0907101110000000,Bát sắt 100x120x15mm ( cắt theo bản vẽ),CAI,1,CAI,4,4
3/11/2024,LN03/24-035,Ycnk hàng bán bị trả lại 5870 cái ngày 8/3/2024,,,0119134001000000,"Bao TP-PP, trắng đục, K60x86PB, TL: 94g/cái. [EK: 5 tép/kiện, vải PP, bắn đai 4 ngang x 1 dọc, dán nhãn: Tên sản phẩm, NSX, HSD, Số lượng]/TPH060086G094TDVFK",CAI,0.094,KG,5870,551.78
3/29/2024,LN03/24-115,Ycnk hàng bán bị trả lại lần 2 5870 cái ngày 28/3/2024,,,0119134001000000,"Bao TP-PP, trắng đục, K60x86PB, TL: 94g/cái. [EK: 5 tép/kiện, vải PP, bắn đai 4 ngang x 1 dọc, dán nhãn: Tên sản phẩm, NSX, HSD, Số lượng]/TPH060086G094TDVFK",CAI,0.094,KG,5870,551.78
2/3/2024,LN02/24-030,Yêu cầu nhập kho hàng lỗi  bao PE KCP trả về ngày 2/2 SL 50.000 bộ,,,0119114001001000,"Bao TP-PP trắng tẩy + lồng PE, K60x96PB, TL: PP130g + LDPE62x97LLx50g = 180g/bộ, MK: ĐƯỜNG TINH LUYỆN CAO CẤP (1+0, xanh da trời). [Ép kiện: 200cái/kiện, bắn đai 3x2, dây đai xanh dương, có tem kiện]/TPH060096G180TTKCP.XANH",BO,0.18,KG,50000,9000
3/4/2024,LN03/24-010,"Yêu cầu nhập kho hàng lỗi KCP trả về ngày 2/3. Số lượng : 84,600.00 bộ",,,0119114001001000,"Bao TP-PP trắng tẩy + lồng PE, K60x96PB, TL: PP130g + LDPE62x97LLx50g = 180g/bộ, MK: ĐƯỜNG TINH LUYỆN CAO CẤP (1+0, xanh da trời). [Ép kiện: 200cái/kiện, bắn đai 3x2, dây đai xanh dương, có tem kiện]/TPH060096G180TTKCP.XANH",BO,0.18,KG,84600,15228
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100260000000,Bao Thư 12x22,Cái,1,Cái,100,100
1/26/2024,LN01/24-101,Đề xuất mua VPP cho tháng 02.2024 PO01/24-064.,PR24/01-061,PO01/24-064,5300100900000000,Bao Thư 12x18,Cái,1,Cái,100,100
1/11/2024,LN01/24-029,Vật tư  chuyển lắp máy máy thổi 01 phân xưởng 4. PO01/24-015/041.,PR24/01-021,PO01/24-015,0909400030000000,BAO TAY LEN ,Đôi,1,Ðôi,1000,1000
2/2/2024,LN02/24-001,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056/065/107,PR24/01-106,PO01/24-107,0909400030000000,BAO TAY LEN ,Đôi,1,Ðôi,60,60
3/7/2024,LN03/24-023,"Vật tư sử dụng sửa chữa máy móc thiết bị phục vụ sản xuất, PO03/24-021.",PR24/03-020,PO03/24-021,0909400030000000,BAO TAY LEN ,Đôi,1,Ðôi,1000,1000
2/2/2024,LN02/24-001,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056/065/107,PR24/01-053,PO01/24-056,0909400020000000,BAO TAY CAO SU ,DOI,1,DOI,10,10
2/2/2024,LN02/24-001,Đề xuất mua : 4 bình xà phòng rửa tay+10 găng tay cao su PHỤ TÙNG MÁY MAY ANH PHƯƠNG ĐANG XEM LẠI CHƯA MUA) PO01/24-056/065/107,PR24/01-104,PO01/24-107,0909400020000000,BAO TAY CAO SU ,DOI,1,DOI,100,100
3/11/2024,LN03/24-037,Mua vải lau phục vụ sản xuất+ dọn dẹp cuối năm PO01/24-102/107 VÀ PO02/24-003/014/033. PO03/24-012.,PR24/02-008,PO02/24-003,0909400020000000,BAO TAY CAO SU ,DOI,1,DOI,10,10
1/18/2024,LN01/24-049,Vật tư thay thế bảo trì cho máy in cuộn số 6. PO12/23-033/044/059/067.,PR23/12-039,PO12/23-044,BAQ012,Bao chân cho khách tham quan,Đôi,1,Ðôi,200,200
3/11/2024,LN03/24-042,"Vật tư bảo trì dàn thu chi máy sợi, PO11/23-089.",PR23/11-090,PO11/23-089,0919100010000000,BÁNH XE THU CHỈ loại rãnh V Mã:  LS 20414103,Cái,1,Cái,45,45
3/11/2024,LN03/24-036,PX BTP: vật tư cho máy cắt PE PO01/24-065/107 VÀ PO02/24-033/PO03/24-012.,PR24/03-016,PO03/24-012,0901900150000000,Bánh xe PU đỏ rời phi 100x30mm (có sẵn bạc đạn lỗ  cốt 12mm),CAI,1,CAI,50,50
1/22/2024,LN01/24-065,Vật tư sử dụng của PKT sửa chữa hàng ngày. (BIẾN THẾ XẠC XE NÂNG PHÒNG KỸ THUẬT NÊN XEM LẠI ĐÃ BÁO EM HÙNG PHÒNG KT NGÀY 16/01/2024) PO01/24-020.,PR24/01-025,PO01/24-020,0901900500000000,bánh xe nâng 18x7-8/ 4.254.33 - RY 45F ( Masai),CAI,1,CAI,2,2
1/18/2024,LN01/24-051,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. PO12/23-041/087.,PR23/12-071,PO12/23-087,0901900710000000,Bánh xe mâm đúc vỏ hơi phi 350 - lỗ trục phi 20mm.,CAI,1,CAI,2,2
1/18/2024,LN01/24-053,Vật tư thay thế cho xe 51F12549. Xe đưa rước nhân viên. (BẢN MÃ 4MM GIÁ 15K. BẢN MÃ 10MM GIÁ 26K/CÁI) PO12/23-027/044/087.,PR23/12-071,PO12/23-087,0901900710000000,Bánh xe mâm đúc vỏ hơi phi 350 - lỗ trục phi 20mm.,CAI,1,CAI,2,2
1/18/2024,LN01/24-051,Vật tư thay thế cho máy nén khí. Và vật tư làm xe đẩy phế theo đề xuất. PO12/23-041/087.,PR23/12-071,PO12/23-087,0901900720000000,Bánh xe đẩy lốp hơi phi 260 x 75 ( khung quay),CAI,1,CAI,2,2
2/26/2024,LN02/24-067,"Vật tư sử dụng và thay thế cho máy tráng hấp và sửa chữa MM thiết bị
PO09/23-014
PO09/23-081
PO09/23-083",PR23/09-012,,0901900350000000,Bánh xe côn dài NOVA10 ( Chonchoid Wheel NAYL ) Mã: 11405403010,CAI,1,CAI,30,30
1/9/2024,LN01/24-015,Vật tư sử dụng thay thế sửa chữa MMTB phục vụ sản xuất. PO11/23-032/PO12/23-033/087 VÀ PO01/24-015.,PR23/11-024,PO11/23-032,0901900700000000,Bánh xe côn dài CS ( theo mẫu).,CAI,1,CAI,50,50
