Mã phiếu,Người tạo,Ngày tạo,Mã yêu cầu,Mã vật tư,Tên vật tư,Đvt (01),SỐ LƯỢNG (01),ĐVT (02),SỐ LƯỢNG (02),NGÀY CẦN,Tiền tệ,Đơn giá,Tiền thuế,Tổng tiền,Mã NCC,Tên NCC
PO01/24-086,Nguyễn Thị Đào,45316.35555555555,PR24/01-085,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1000,KG,1000,,VND,40500,3240000,40500000,NCC010035,CÔNG TY TNHH SX TÂN VINH PHÁT
PO02/24-018,Nguyễn Thị Đào,45342.287499999999,PR24/02-023,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1500,KG,1500,,VND,41500,6225000,62250000,NCC010035,CÔNG TY TNHH SX TÂN VINH PHÁT
PO03/24-046,Nguyễn Thị Đào,45365.270833333328,PR24/03-041,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,1700,KG,1700,,VND,41500,7055000,70550000,NCC010035,CÔNG TY TNHH SX TÂN VINH PHÁT
PO01/24-105,Nguyễn Thị Đào,45321.327777777777,PR24/01-100,0904700310000000,Co nhựa PVC BM phi 27,CAI,10,CAI,10,,VND,5000,0,50000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-082,Nguyễn Thị Đào,45315.307638888888,PR24/01-079,0904700310000000,Co nhựa PVC BM phi 27,CAI,30,CAI,30,,VND,6000,0,180000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-002,Nguyễn Thị Đào,45293.393055555556,PR24/01-004,0904700310000000,Co nhựa PVC BM phi 27,CAI,16,CAI,16,,VND,5000,0,80000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-057,0917400090000000,"Băng keo lụa (cao su non) 0,075mm*1/2*5-10mm",CUON,60,CUON,60,,VND,3000,0,180000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-105,Nguyễn Thị Đào,45321.327777777777,PR24/01-100,0904300010000000,T nhựa PVC BM phi 34,CAI,3,CAI,3,,VND,1,0,3,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-105,Nguyễn Thị Đào,45321.327777777777,PR24/01-100,0904300130000000,T nhựa PVC BM phi 27.,CAI,2,CAI,2,,VND,7000,0,14000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-082,Nguyễn Thị Đào,45315.307638888888,PR24/01-079,0904300130000000,T nhựa PVC BM phi 27.,CAI,8,CAI,8,,VND,7000,0,56000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO01/24-082,Nguyễn Thị Đào,45315.307638888888,PR24/01-079,0906201390000000,Ống nhựa PVC BM phi 27x 1.9mm,CAY,45,CAY,45,,VND,64000,0,2880000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO03/24-056,Nguyễn Thị Đào,45371.286111111112,PR24/03-051,0906201370000000,Ống nhựa PVC phi 34 x 2.0,CAY,1,CAY,1,,VND,65000,0,65000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-057,0905500710000000,Sắt ống tráng kẽm phi 27 x 2.7mm x dài 6000mm,CAY,10,CAY,10,,VND,295000,0,2950000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-030,Nguyễn Thị Đào,45348.271527777775,PR24/02-031,VPP-010000001000000,Mỳ tôm hảo hảo,THUNG,30,THUNG,30,,VND,120000,0,3600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100650000000,Thẻ Xe Máy,CAI,60,CAI,60,,VND,5000,24000,300000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-067,Nguyễn Thị Đào,45377.110416666663,PR24/03-067,53NONTAMKHA00491,Nón (tạm cho khách),CAI,200,CAI,200,,VND,950,0,190000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-046,Nguyễn Thị Đào,45349.213194444441,PR24/02-041,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,100,CUON,100,,VND,9400,75200,940000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-060,0917400080000000,BĂNG KEO ĐỎ 5cm,CUON,100,CUON,100,,VND,9400,75200,940000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-060,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,200,CUON,200,,VND,22800,364800,4560000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-046,Nguyễn Thị Đào,45349.213194444441,PR24/02-041,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,200,CUON,200,,VND,22800,364800,4560000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-085,Nguyễn Thị Đào,45380.086111111108,PR24/03-082,0917400020000000,Băng keo 2 mặt ( 5 cm loại dày),CUON,200,CUON,200,,VND,22800,364800,4560000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-046,Nguyễn Thị Đào,45349.213194444441,PR24/02-041,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,200,CUON,200,,VND,8700,139200,1740000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-107,Nguyễn Thị Đào,45321.384027777778,PR24/01-104,0917400100000000,BĂNG KEO VÀNG 5CM,CUON,200,CUON,200,,VND,8700,139200,1740000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,45313.335416666661,PR24/01-065,0920600320000000,Dây rút 10x500,BICH,20,BICH,20,,VND,60000,0,1200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-049,Nguyễn Thị Đào,45307.310416666667,PR24/01-047,5200110060020000,"Pallet gỗ xuất khẩu hàng hóa; kích thước = 90.0cm (W) x 120.0cm (L) x 15.0cm (H); pallet 4 chiều; tải trọng nâng 1000kg, tải trọng tĩnh 2000kg; hun trùng tiêu chuẩn ISPM15; độ ẩm <20%, gỗ mới.",CAI,80,CAI,80,,VND,150000,960000,12000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-057,0904500090000000,Sơn dầu màu xám,Kg,6,Kg,6,,VND,160000,0,960000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-069,Nguyễn Thị Đào,45313.34375,PR24/01-065,0904500090000000,Sơn dầu màu xám,Kg,3,Kg,3,,VND,420000,0,1260000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-057,0905000080000000,"CÀ RÁ REN NGOÀI ỐNG 27, REN TRONG ỐNG 21",CAI,15,CAI,15,,VND,10000,0,150000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-075,Nguyễn Thị Đào,45314.263194444444,PR24/01-072,0905300230000000,Dao ren ống 34-60mm.,BO,3,BO,3,,VND,1350000,0,4050000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-075,Nguyễn Thị Đào,45314.263194444444,PR24/01-072,0905300250000000,bộ đầu dao ren ống 21-49mm.,BO,1,BO,1,,VND,1350000,0,1350000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-005,Nguyễn Thị Đào,45324.132638888885,PR24/02-011,0905500520000000,Sắt hộp tráng kẽm 30x30 x1.8,CAY,50,CAY,50,,VND,170000,0,8500000,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO03/24-067,Nguyễn Thị Đào,45377.110416666663,PR24/03-072,0905500520000000,Sắt hộp tráng kẽm 30x30 x1.8,CAY,5,CAY,5,,VND,170000,0,850000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-018,Nguyễn Thị Đào,45357.184027777774,PR24/03-017,0908500530000000,LỌC KHÍ SA37A FUSHENG,CAI,1,CAI,1,,VND,1470000,117600,1470000,NCC010074,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ ĐẠI LỢI
PO03/24-070,Nguyễn Thị Đào,45377.124305555553,PR24/03-070,0908500530000000,LỌC KHÍ SA37A FUSHENG,CAI,1,CAI,1,,VND,1470000,117600,1470000,NCC010074,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ ĐẠI LỢI
PO01/24-021,Nguyễn Thị Đào,45300.113888888889,PR24/01-025,0908700090000000,bình Agr hàn tig,Bình,1,Bình,1,,VND,250000,0,250000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-056,Nguyễn Thị Đào,45309.406944444439,PR24/01-053,0909400020000000,BAO TAY CAO SU ,DOI,10,DOI,10,,VND,15000,0,150000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-008,0909400020000000,BAO TAY CAO SU ,DOI,10,DOI,10,,VND,13000,0,130000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-107,Nguyễn Thị Đào,45321.384027777778,PR24/01-104,0909400020000000,BAO TAY CAO SU ,DOI,100,DOI,100,,VND,15000,0,1500000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-107,Nguyễn Thị Đào,45321.384027777778,PR24/01-106,0909700010000000,Vải lau,Kg,200,Kg,200,,VND,7000,0,1400000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-102,Nguyễn Thị Đào,45320.379861111112,PR24/01-095,0909700010000000,Vải lau,Kg,1000,Kg,1000,,VND,7000,0,7000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-070,Nguyễn Thị Đào,45377.124305555553,PR24/03-070,0912600010000000,Tách Dầu SA37A FUSHENG,CAI,1,CAI,1,,VND,4950000,396000,4950000,NCC010074,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ ĐẠI LỢI
PO03/24-018,Nguyễn Thị Đào,45357.184027777774,PR24/03-017,0912600010000000,Tách Dầu SA37A FUSHENG,CAI,1,CAI,1,,VND,4950000,396000,4950000,NCC010074,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ ĐẠI LỢI
PO03/24-052,Nguyễn Thị Đào,45370.109027777777,PR24/03-050,0913900070000000,Đinh 5 phân,Kg,40,Kg,40,,VND,25000,0,1000000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-084,Nguyễn Thị Đào,45379.112499999996,PR24/03-080,0914700030000000,PIN -  CR2032,CAI,12,CAI,12,,VND,14000,13440,168000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-056,Nguyễn Thị Đào,45371.286111111112,PR24/03-052,0916900040000000,MỠ BÒ SKF LGMT 3/5,Kg,10,Kg,10,,VND,457680,457680,4576800,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-046,Nguyễn Thị Đào,45349.213194444441,PR24/02-041,0917400040000000,BĂNG KEO 2 MẶT (QUAN HAO-DÙNG CHO KHÂU IN),CUON,300,CUON,300,,VND,35300,847200,10590000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-060,0917400040000000,BĂNG KEO 2 MẶT (QUAN HAO-DÙNG CHO KHÂU IN),CUON,300,CUON,300,,VND,35300,847200,10590000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-060,0917400130000000,Băng keo trong 5cm,CUON,200,CUON,200,,VND,8700,139200,1740000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-046,Nguyễn Thị Đào,45349.213194444441,PR24/02-041,0917400130000000,Băng keo trong 5cm,CUON,100,CUON,100,,VND,8700,69600,870000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-018,Nguyễn Thị Đào,45357.184027777774,PR24/03-017,0922900060000000,lọc dầu SA37A FUSHENG,CAI,1,CAI,1,,VND,820000,65600,820000,NCC010074,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ ĐẠI LỢI
PO03/24-070,Nguyễn Thị Đào,45377.124305555553,PR24/03-070,0922900060000000,lọc dầu SA37A FUSHENG,CAI,1,CAI,1,,VND,820000,65600,820000,NCC010074,CÔNG TY TNHH THƯƠNG MẠI - DỊCH VỤ ĐẠI LỢI
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-002,0923700030000000,Keo con chó Dog X66- 3kg,HOP,5,HOP,5,,VND,440000,0,2200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-056,Nguyễn Thị Đào,45371.286111111112,PR24/03-052,0923700070000000,KEO DÁN ROĂNG,Lọ,3,Lọ,3,,VND,35000,0,105000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-052,Nguyễn Thị Đào,45370.109027777777,PR24/03-050,0926400080000000,Bánh nhám xếp 100mm.,CAI,30,CAI,30,,VND,7500,0,225000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-003,Nguyễn Thị Đào,45293.394444444442,PR24/01-007,0926400080000000,Bánh nhám xếp 100mm.,CAI,30,CAI,30,,VND,1,0,30,NCC010054,HOÀNG QUANG HỢI_ VTXD
PO03/24-052,Nguyễn Thị Đào,45370.109027777777,PR24/03-050,0926400090000000,ĐÁ MÀI NHÁM 125,CAI,30,CAI,30,,VND,14500,0,435000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100101000000,Bìa Trình Ký Nhựa,CAI,20,CAI,20,,VND,14000,22400,280000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100310000000,BB Double,CAI,60,CAI,60,,VND,2500,12000,150000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100310000000,BB Double,CAI,60,CAI,60,,VND,2500,12000,150000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100360000000,Bút lông dầu đỏ,CAY,20,CAY,20,,VND,8000,12800,160000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100450000000,Ghim Giấy,HOP,10,HOP,10,,VND,3000,3000,30000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100450000000,Ghim Giấy,HOP,2,HOP,2,,VND,3000,600,6000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100460000000,Giấy A472,Gram,60,Gram,60,,VND,50000,240000,3000000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100460000000,Giấy A472,Gram,10,Gram,10,,VND,50000,40000,500000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100510000000,Giấy A5/70,Gram,10,Gram,10,,VND,25000,20000,250000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100510000000,Giấy A5/70,Gram,10,Gram,10,,VND,25000,20000,250000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100590000000,Lưỡi Dao Lớn,HOP,2,HOP,2,,VND,100000,20000,200000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100590000000,Lưỡi Dao Lớn,HOP,3,HOP,3,,VND,100000,30000,300000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300100610000000,Phấn màu không bụi 100 viên,CAI,12,CAI,12,,VND,35000,21000,420000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300100610000000,Phấn màu không bụi 100 viên,CAI,10,CAI,10,,VND,35000,17500,350000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,5300101250000000,Giấy in liên tục 3 liên ( chia đội),THUNG,1,THUNG,1,,VND,310000,24800,310000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300101280000000,Bấm Kim 10 Plus,CAI,20,CAI,20,,VND,22350,44700,447000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,5300101620000000,Bút bi đỏ,CAY,12,CAY,12,,VND,3300,3168,39600,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,53-5300100370000000,Bút lông dầu xanh,CAY,40,CAY,40,,VND,8000,25600,320000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-057,VAN084,Van thau phi 27,CAI,15,CAI,15,,VND,70000,0,1050000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,VPP003,Bìa Lổ Mỏng,XAP,5,XAP,5,,VND,34000,13600,170000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,VPP004,Decal Oji,XAP,25,XAP,25,,VND,80000,160000,2000000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,VPP004,Decal Oji,XAP,10,XAP,10,,VND,80000,64000,800000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,VPP007,Mực lông dầu đỏ,HOP,6,HOP,6,,VND,8500,5100,51000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO03/24-030,Nguyễn Thị Đào,45362.332638888889,PR24/03-027,VPP007,Mực lông dầu đỏ,HOP,10,HOP,10,,VND,8500,8500,85000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO01/24-064,Nguyễn Thị Đào,45313.166666666664,PR24/01-061,VPP-010000005000000,Bút lông dầu đen,CAI,10,CAI,10,,VND,8000,6400,80000,NCC010073,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ GIA VĨ
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-002,0910900030000000,Cọ lăn sơn 6cm,Cái,3,Cái,3,,VND,10000,0,30000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-002,0916100070000000,Nước sơn vàng vẽ layout,Hộp,2,Hộp,2,,VND,150000,0,300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-002,0902100640000000,Dây cu roa Optibelt C99,SOI,10,SOI,10,,VND,380000,304000,3800000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-101,Nguyễn Thị Đào,45320.354861111111,PR24/01-092,BON009,Bóng đèn UV diệt côn trùng F10 T8/BL 07/19,CAI,20,CAI,20,,VND,63000,0,1260000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-101,Nguyễn Thị Đào,45320.354861111111,PR24/01-093,0906600480000000,Máng điện 200x100x1.5mm,M,14,M,14,,VND,270000,0,3780000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,45313.335416666661,PR24/01-065,0906600480000000,Máng điện 200x100x1.5mm,M,110,M,110,,VND,270000,0,29700000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-068,Nguyễn Thị Đào,45313.335416666661,PR24/01-065,0904600050000000,Tán trắng 8LY,CAI,200,CAI,200,,VND,800,0,160000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-077,Nguyễn Thị Đào,45315.196527777778,PR24/01-077,0902100320000000,DÂY CU ROA SPB2360,CAI,7,CAI,7,,VND,190000,106400,1330000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-021,Nguyễn Thị Đào,45342.294444444444,PR24/02-023,0500100110000000,"Dây đai ép kiện PP, màu xanh lá, K15.0mm, dày 1mm, tension >350kgF, TL: 10g/m",Cuộn,2,KG,20,,VND,250000,0,500000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-057,0906100710000000,NỐI HƠI 1 ĐẦU REN 21/12,CAI,15,CAI,15,,VND,12000,0,180000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-041,Nguyễn Thị Đào,45302.38680555555,PR24/01-033,916600450000000,Đệm cao su giảm chấn cho khớp nối L-110,CAI,5,CAI,5,,VND,60000,0,300000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-075,Thái Nguyễn Minh Quyết,45377.161111111112,PR24/03-062,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,260000,Kg,260000,,USD,0.945,0,245700,NCC020012,CÔNG TY SINOPEC CHEMICAL COMMERCIAL HOLDING (HONG KONG) COMPANY LIMITED
PO03/24-076,Thái Nguyễn Minh Quyết,45377.161805555552,PR24/03-062,HAT-PPKC-T03,Hạt nhựa PP kéo sợi - T03,Kg,260000,Kg,260000,,USD,0.945,0,245700,NCC020012,CÔNG TY SINOPEC CHEMICAL COMMERCIAL HOLDING (HONG KONG) COMPANY LIMITED
PO01/24-065,Nguyễn Thị Đào,45313.172916666663,PR24/01-063,0904600040000000,Tán thép 6mm,CAI,100,CAI,100,,VND,200,0,20000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO01/24-062,Nguyễn Thị Đào,45313.125694444439,PR24/01-058,0904600040000000,Tán thép 6mm,CAI,300,CAI,300,,VND,300,0,90000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-010,Nguyễn Thị Đào,45324.409027777772,PR24/02-015,0919400020000000,Màng co trắng trong.(50cm),KG,36,KG,36,,VND,37166.665999999997,107040,1338000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-032,Nguyễn Thị Đào,45362.335416666661,PR24/03-027,5300101670000000,Nước suối aquafina 500ml,CHAI,720,CHAI,720,,VND,3667,0,2640000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-037,Nguyễn Thị Đào,45349.131249999999,PR24/02-039,0700100090000000,dầu do,Lít,400,Lít,400,,VND,19781.818200000002,791273,7912727,NCC010124,CÔNG TY XĂNG DẦU KHU VỰC II TNHH MỘT THÀNH VIÊN
PO01/24-107,Nguyễn Thị Đào,45321.384027777778,PR24/01-106,0700100090000000,dầu do,Lít,60,Lít,60,,VND,19090.909,114546,1145455,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-008,Nguyễn Thị Đào,45355.386111111111,PR24/03-006,0902100040000000,DÂY CU ROA 850H - bản 45mm,Cái,5,Cái,5,,VND,520000,208000,2600000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-008,Nguyễn Thị Đào,45355.386111111111,PR24/03-006,0902100180000000,DÂY CU ROA B57,Cái,5,Cái,5,,VND,90000,36000,450000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-002,0902100350000000,DÂY CU ROA XPA 1557,Cái,10,Cái,10,,VND,122000,97600,1220000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-003,Nguyễn Thị Đào,45324.126388888886,PR24/02-002,0902100360000000,DÂY CU ROA XPA 1957,Cái,10,Cái,10,,VND,140000,112000,1400000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO02/24-030,Nguyễn Thị Đào,45348.271527777775,PR24/02-028,0902100490000000,dây cu roa 3VX710 (máy nén khí FUSHENG- SA37A),Sợi,12,Sợi,12,,VND,100000,96000,1200000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
PO03/24-008,Nguyễn Thị Đào,45355.386111111111,PR24/03-006,0902100740000000,Dây Cu roa A45,Sợi,5,Sợi,5,,VND,55000,22000,275000,NCC010053,TRẦN HỮU THÀNH _ VẬT TƯ NHÀ MÁY
