Số đơn hàng,Mã sản phẩm,Tên sản phẩm,Công việc,Tên công việc,Mã nhóm,Mã mặt hàng,Tên mặt hàng,Đơn vị tính 1,Đơn vị tính 2,Số lượng (1),Số lượng (2)
SO2403-0043,0119121001002000,"Bao TP-PP, trắng đục, K53x74LL (+/-1), TL: 53g/cái (+/-1.5), cắt zigzag, có tracking, MK: EXTRA FINA (Màu đỏ, 1+1) (Mã ROJO của Cty Molinera). [EK: 1 tép 100 cái, kiện 5 tép trở đầu, vải áo màu trắng, 4 đai ngang x 1 đai dọc, nhận dạng MK bên ngoài]",34,Công đoạn ép kiện,TPH-1553,0119121001002000,"Bao TP-PP, trắng đục, K53x74LL (+/-1), TL: 53g/cái (+/-1.5), cắt zigzag, có tracking, MK: EXTRA FINA (Màu đỏ, 1+1) (Mã ROJO của Cty Molinera). [EK: 1 tép 100 cái, kiện 5 tép trở đầu, vải áo màu trắng, 4 đai ngang x 1 đai dọc, nhận dạng MK bên ngoài]",CAI,KG,350000,18550
SO2403-0043,TPH053085G061MLN.EXFIRE,"Bao TP-PP, trắng đục, K53x85LL (+/-1), TL: 61g/cái, cắt zigzag, có tracking, MK: EXTRA FINA (Màu đỏ, 1+1) (Mã ROJO của Cty Molinera). [EK: 1 tép 100 cái, kiện 5 tép trở đầu, vải áo màu trắng, 4 đai ngang x 1 đai dọc, nhận dạng MK bên ngoài]",34,Công đoạn ép kiện,TPH-1553,TPH053085G061MLN.EXFIRE,"Bao TP-PP, trắng đục, K53x85LL (+/-1), TL: 61g/cái, cắt zigzag, có tracking, MK: EXTRA FINA (Màu đỏ, 1+1) (Mã ROJO của Cty Molinera). [EK: 1 tép 100 cái, kiện 5 tép trở đầu, vải áo màu trắng, 4 đai ngang x 1 đai dọc, nhận dạng MK bên ngoài]",CAI,KG,350000,21350
SO2403-0042,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",02,Công đoạn tạo sợi,TPH-1551,SOI-SMY1-1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",KG,KG,25540.2,25540.2
SO2403-0042,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",02,Công đoạn tạo sợi,TPH-1551,SOI-SMY2-1,"Sợi PP denier 940D , bản chỉ 3.33mm (khách hàng San Miguel )",KG,KG,392832.6,392832.6
SO2403-0042,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",02,Công đoạn tạo sợi,TPH-1551,SOI-SMY1,"Sợi PP denier 940D, bản chỉ 2.91mm (KH Sanmiguel)",KG,KG,52905,52905
SO2403-0042,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",03,Công đoạn dệt,TPH-1552,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,KG,5100000,387600
SO2403-0042,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",03,Công đoạn dệt,TPH-1552,0102129004000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 8x8, TL: 86.9g/m. [4000 mét/cuộn]/THACUSMY127080080869TRDU",M,KG,600000,52200
SO2403-0042,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",03,Công đoạn dệt,TPH-1552,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",M,KG,300000,25200
SO2403-0041,TPH051076G064TTUNP,"Bao TP-PP, trắng trong,K50.8x76.2PB, TL: 64g/cái, đục 6 lỗ mỗi mặt và 3 lỗ dưới đáy bao. Đóng gói 500cái/kiện (bắn đai 4N x 1D), 10kiện/pallet. Pallet được quấn màng co + bắn dây đai, dán tem 4 mặt pallet",34,Công đoạn ép kiện,TPH-1553,TPH051076G064TTUNP,"Bao TP-PP, trắng trong,K50.8x76.2PB, TL: 64g/cái, đục 6 lỗ mỗi mặt và 3 lỗ dưới đáy bao. Đóng gói 500cái/kiện (bắn đai 4N x 1D), 10kiện/pallet. Pallet được quấn màng co + bắn dây đai, dán tem 4 mặt pallet",Cái,KG,30000,1920
SO2403-0041,TPH051081G068TTUNP,"Bao TP-PP, trắng trong,K50.8x81.3PB, TL: 68g/cái, đục 6 lỗ mỗi mặt và 3 lỗ dưới đáy bao. Đóng gói 500cái/kiện (bắn đai 4N x 1D), 10kiện/pallet. Pallet được quấn màng co + bắn dây đai, dán tem 4 mặt pallet",34,Công đoạn ép kiện,TPH-1553,TPH051081G068TTUNP,"Bao TP-PP, trắng trong,K50.8x81.3PB, TL: 68g/cái, đục 6 lỗ mỗi mặt và 3 lỗ dưới đáy bao. Đóng gói 500cái/kiện (bắn đai 4N x 1D), 10kiện/pallet. Pallet được quấn màng co + bắn dây đai, dán tem 4 mặt pallet",Cái,KG,170000,11560
SO2403-0041,TPH051055G048TTUNP,"Bao TP-PP, trắng trong,K50.8x55.88PB, TL: 48g/cái, đục 6 lỗ mỗi mặt và 3 lỗ dưới đáy bao. Đóng gói 500cái/kiện (bắn đai 4N x 1D), 10kiện/pallet. Pallet được quấn màng co + bắn dây đai, dán tem 4 mặt pallet",34,Công đoạn ép kiện,TPH-1553,TPH051055G048TTUNP,"Bao TP-PP, trắng trong,K50.8x55.88PB, TL: 48g/cái, đục 6 lỗ mỗi mặt và 3 lỗ dưới đáy bao. Đóng gói 500cái/kiện (bắn đai 4N x 1D), 10kiện/pallet. Pallet được quấn màng co + bắn dây đai, dán tem 4 mặt pallet",Cái,KG,20000,960
SO2403-0040,CMA061094G124TDTLA,"Bao PP màu trắng đục K 61.0x94.0LL(cm), cắt thẳng 99cm, đáy gấp 1 lần may 2 đường PP900D trắng đục; TL: 124.7g/cái",02,Công đoạn tạo sợi,TPH-1551,SOI-TL-03,"Sợi PP trắng đục 950D, bản sợi 2.1(mm)",KG,KG,0.619245,0.619245
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",02,Công đoạn tạo sợi,TPH-1551,SOI-KC14-1,"Sợi PP, trắng tẩy, 1130D, 2.35mm. [Không sủi]",KG,KG,531.036,531.036
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",03,Công đoạn dệt,TPH-1552,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",M,KG,8093.444,1029.960832
SO2403-0040,CMA061094G124TDTLA,"Bao PP màu trắng đục K 61.0x94.0LL(cm), cắt thẳng 99cm, đáy gấp 1 lần may 2 đường PP900D trắng đục; TL: 124.7g/cái",03,Công đoạn dệt,TPH-1552,THACATLA610012012125TRDU,"Vải cuộn PP trắng đục K 61cm, MĐ:12x12; Kiểu dệt: caro ; TL: 125.1g/m",M,KG,4.95,0.619245
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",07,Công đoạn thổi túi (HDPE - LDPE-LLDPE),THA,LDPE0002,"Cuộn LDPE, trắng trong, K62.0cm, TL: 50.0g/m. [Độ dày 45-mic]",M,KG,4060,203
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",08,Công đoạn cắt PE,BAO,LDPE062097G050TT.KCP,"Túi LDPE, trắng trong, K62(+/-0.5)x97LL(+/-0.5), cắt dài 98cm + hàn 2 đường cách đáy <10mm, TL: 50(+/-1)gr.",CAI,KG,4000,200
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",13,Công đoạn in cuộn,IN,THAINKCP060100TT.DO,"Cuộn PP-IN, trắng tẩy, K60.0cm(+/-0.5), TL: 128.7g/101cm (cũ 129.0gr/100.0cm), MK: ĐƯỜNG KÍNH TRẮNG CAO CẤP (1+0, màu đỏ).",CAI,KG,4081.2,526.4748
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",15,Công đoạn cắt may tự động,BAO,CMA060096TTKCP.DO,"Bao PP-In, trắng tẩy, K60x96PB, cắt thẳng 101cm (cũ 100cm), đáy 2 lần/2 đường C6, TL: 130g, MK: ĐƯỜNG KÍNH TRẮNG CAO CẤP (1+0, màu đỏ).",CAI,KG,4000,520
SO2403-0040,CMA061092G122TDTLA,"Bao PP màu trắng đục K 61.0x92.0LL(cm), cắt thẳng 97cm, đáy gấp 1 lần may 2 đường PP900D trắng đục; TL: 122.21g/cái",15,Công đoạn cắt may tự động,TPH-1553,CMA061092G122TDTLA,"Bao PP màu trắng đục K 61.0x92.0LL(cm), cắt thẳng 97cm, đáy gấp 1 lần may 2 đường PP900D trắng đục; TL: 122.21g/cái",Cái,KG,5,0.61105
SO2403-0040,CMA061094G124TDTLA,"Bao PP màu trắng đục K 61.0x94.0LL(cm), cắt thẳng 99cm, đáy gấp 1 lần may 2 đường PP900D trắng đục; TL: 124.7g/cái",15,Công đoạn cắt may tự động,TPH-1553,CMA061094G124TDTLA,"Bao PP màu trắng đục K 61.0x94.0LL(cm), cắt thẳng 99cm, đáy gấp 1 lần may 2 đường PP900D trắng đục; TL: 124.7g/cái",Cái,KG,5,0.6235
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",24,Công đoạn lồng bao,BAO,LOB060096TTKCP.DO,"Bao PP-In + lồng PE, trắng tẩy, K60x96PB, TL: PP-130g + LDPE-K62x97LLx50g = 180g/bộ, MK: ĐƯỜNG KÍNH TRẮNG CAO CẤP (1+0, màu đỏ).",BO,KG,4000,720
SO2403-0040,THACAKCP600102102128TRTA,"Cuộn PP, trắng tẩy, K60.0cm(+/-0.5), MĐ: 10.25x10.25, TL: 126.5g/m(cũ 128g/m). [2500(m/cuộn]",28,Gấp vale,BAO,COB060096G180TTKCP.DO,"[Cột bao] Bao PP lồng PE, K60x96PB, TL: 180g/bộ, MK: ĐƯỜNG KÍNH TRẮNG CAO CẤP (1+0, màu đỏ). [Cột bao: 1 tép 50 cái gấp đôi, 1 xấp gồm 2 tép (100cái) trở đầu, buột dây chữ thập]",BO,KG,4000,720
SO2403-0039,0700100030000000,nhớt 10,,,07,0700100030000000,nhớt 10,LIT,LIT,230,230
SO2403-0039,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",,,01,040010015000000,"Chỉ may PP 900D, màu trắng không tẩy.(Cơ lý > or = 3.6Kgf. Độ dãn > or = 20%, Nhúng hồ 20 điểm/1 mét (5cm/điểm), màu trắng không tẩy), kháng UV 1-2%",KG,KG,34.8,34.8
SO2403-0039,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TAPMAU,Sủi tạp màu.,KG,KG,12.084,12.084
SO2403-0039,THATRVAI750009009145XAMO,"Vải áo, cuộn PP tráng màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 9x9, TL 145gr/m",09,Công đoạn tráng ngoài,CUONTRANG,THATRVAI750009009145XAMO,"Vải áo, cuộn PP tráng màu xám tro khổ 75cm sọc 1 biên 5cm bằng chỉ súc máy, 9x9, TL 145gr/m",M,KG,707.5,102.5875
SO2403-0039,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",63,Ó nắp chụp ống giấy,05,5200100030000000,"Nắp chụp nhựa, dùng cho ống giấy 3-inch, TL: 30g/cái.",CAI,KG,400,12
SO2403-0038,HAT-PPKC,Hạt nhựa PP kéo sợi.,,,HAT_PP,HAT-PPKC,Hạt nhựa PP kéo sợi.,KG,KG,297000,297000
SO2403-0037,0119132020002200,"Manh tròn JB, trắng UV, K175.3-176.3cm x 119.4-120.4cm, TL: 669.0g (+/-5%), không in [UNP160gsm] [UP01103] [69""×47"" -160g/m2 Plain]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB58,"Sợi PP trắng UV 1600D, bản sợi 5mm [8.5%TC]",KG,KG,5480.6746,5480.6746
SO2403-0037,0119132020002300,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), không in [UNP160gsm] [UP01101] [68.5""×44.5"" -160g/m2 Plain]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB58,"Sợi PP trắng UV 1600D, bản sợi 5mm [8.5%TC]",KG,KG,1109.54528,1109.54528
SO2403-0037,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB58,"Sợi PP trắng UV 1600D, bản sợi 5mm [8.5%TC]",KG,KG,4526.94912,4526.94912
SO2403-0037,0119132020002200,"Manh tròn JB, trắng UV, K175.3-176.3cm x 119.4-120.4cm, TL: 669.0g (+/-5%), không in [UNP160gsm] [UP01103] [69""×47"" -160g/m2 Plain]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB25-1,"Sợi PP, trắng UV, 1250D, 2.20mm. [8.5TCJB]",KG,KG,4211.0526,4211.0526
SO2403-0037,0119132020002300,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), không in [UNP160gsm] [UP01101] [68.5""×44.5"" -160g/m2 Plain]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB25-1,"Sợi PP, trắng UV, 1250D, 2.20mm. [8.5TCJB]",KG,KG,852.51632,852.51632
SO2403-0037,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB25-1,"Sợi PP, trắng UV, 1250D, 2.20mm. [8.5TCJB]",KG,KG,3478.27072,3478.27072
SO2403-0037,0119132020002200,"Manh tròn JB, trắng UV, K175.3-176.3cm x 119.4-120.4cm, TL: 669.0g (+/-5%), không in [UNP160gsm] [UP01103] [69""×47"" -160g/m2 Plain]",03,Công đoạn dệt,TPH-1552,THACAUNP176120122550TRDU,"Vải cuộn PP trắng đục, K176.3cm, MĐ: 12x12.2, TL: 550.06g/m.",M,KG,17513.9676,9633.733018
SO2403-0037,0119132020002300,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), không in [UNP160gsm] [UP01101] [68.5""×44.5"" -160g/m2 Plain]",03,Công đoạn dệt,TPH-1552,THACAUNP175120122546TRDU,"Vải cuộn PP trắng đục, K175.0cm, MĐ: 12x12.2, TL: 546.0g/m.",M,KG,3545.65536,1935.927827
SO2403-0037,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",03,Công đoạn dệt,TPH-1552,THACAUNP175120122546TRDU,"Vải cuộn PP trắng đục, K175.0cm, MĐ: 12x12.2, TL: 546.0g/m.",M,KG,14466.27776,7898.587657
SO2403-0037,0119132020002200,"Manh tròn JB, trắng UV, K175.3-176.3cm x 119.4-120.4cm, TL: 669.0g (+/-5%), không in [UNP160gsm] [UP01103] [69""×47"" -160g/m2 Plain]",45,Công đoạn ép kiện JUMBO,TPH-1554,0119132020002200,"Manh tròn JB, trắng UV, K175.3-176.3cm x 119.4-120.4cm, TL: 669.0g (+/-5%), không in [UNP160gsm] [UP01103] [69""×47"" -160g/m2 Plain]",Cái,KG,14200,9499.8
SO2403-0037,0119132020002300,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), không in [UNP160gsm] [UP01101] [68.5""×44.5"" -160g/m2 Plain]",45,Công đoạn ép kiện JUMBO,TPH-1554,0119132020002300,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), không in [UNP160gsm] [UP01101] [68.5""×44.5"" -160g/m2 Plain]",Cái,KG,3040,1912.16
SO2403-0037,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",45,Công đoạn ép kiện JUMBO,TPH-1554,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",Cái,KG,12160,7648.64
SO2403-0037,0119132020002200,"Manh tròn JB, trắng UV, K175.3-176.3cm x 119.4-120.4cm, TL: 669.0g (+/-5%), không in [UNP160gsm] [UP01103] [69""×47"" -160g/m2 Plain]",47,Cắt - Manh jumbo,MANH,MANH176120G662TDUNP,"Manh tròn PP, trắng đục, K176.3cmx120.4cm; TL: 662.27g/cái",M,KG,14200,9404.234
SO2403-0037,0119132020002300,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), không in [UNP160gsm] [UP01101] [68.5""×44.5"" -160g/m2 Plain]",47,Cắt - Manh jumbo,MANH,MANH175114G622TDUNP,"Manh tròn PP, trắng đục, K175.0cmx114.0cm; TL: 622.44g/cái",Cái,KG,3040,1892.2176
SO2403-0037,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",47,Cắt - Manh jumbo,MANH,MANH175114G622TDUNP,"Manh tròn PP, trắng đục, K175.0cmx114.0cm; TL: 622.44g/cái",Cái,KG,12403.2,7720.247808
SO2403-0037,0119132020002400,"Manh tròn JB, trắng UV, K174.0-175.0cm x 113.0-114.0cm, TL: 629.0g (+/-5%), marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]",48,Công đoạn in cái jumbo,IN,MANH175114G623TDUNP.PLTH,"Manh tròn PP, trắng đục có in, K175.0cmx114.0cm; marka: Planters Hay [UNP160gsm] [UP01102] [68.5""×44.5"" -160g/m2 Planters Hay]; TL: 623.44g/cái",Cái,KG,12160,7581.0304
SO2403-0036,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB24-5,"Sợi PP, trắng UV, 1520D, bản sợi  5.0mm. [1.5%UV MU001D - 8.5%TC]",KG,KG,14458.1528,14458.1528
SO2403-0036,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB5-2,"Sợi PP, trắng UV, 950D, 2.20mm. [1.5UV MU001D + taical hanotech]",KG,KG,8887.788,8887.788
SO2403-0036,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",03,Công đoạn dệt,TPH-1552,THACAUNP175120130480TRDU,"Vải cuộn PP, K175.0cm, MĐ: 12.0x13.0, TL: 480.2g/m. [UNP-140gsm]",M,KG,47969.5216,23034.96427
SO2403-0036,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",45,Công đoạn ép kiện JUMBO,TPH-1554,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",Cái,KG,36400,22058.4
SO2403-0036,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",47,Cắt - Manh jumbo,MANH,MANH175125G602TDUNP,"Manh tròn PP, trắng đục, K175.0cmx125.5cm; TL: 602.65g/cái",Cái,KG,37128,22375.1892
SO2403-0036,0119132020002100,"Manh tròn JB, trắng UV, K174.0-175.0cm x 124.5-125.5cm, TL: 606.0g (+/-5%), MK: STANDLEE (3+3) [UNP140gsm] [UP01099] [68.5""×49""]",48,Công đoạn in cái jumbo,IN,MANH175125G603TDUNP.STDL,"Manh tròn PP, trắng đục, K175.0cmx125.5cm; TL: 603.65g/cái. MK: STANDLEE (3+3). [UNP140gsm] [UP01099] [68.5""×49""-STANDLEE (3+3)]",Cái,KG,36400,21972.86
SO2403-0035,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB55,"Sợi PP, trắng UV, 1850D, 5.0mm.",KG,KG,189.0364,189.0364
SO2403-0035,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",02,Công đoạn tạo sợi,TPH-1551,SOI-JB54,"Sợi PP, trắng UV, 1160D,2.15mm (cũ 2.20mm).",KG,KG,116.5876,116.5876
SO2403-0035,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",03,Công đoạn dệt,TPH-1552,THACAUNP175120122574TRDU,"Vải cuộn PP, K175.5cm, MĐ: 12.0x13.0, TL: 574.0g/m. [UNP170gsm]",M,KG,525.3532,301.552737
SO2403-0035,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",45,Công đoạn ép kiện JUMBO,TPH-1554,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",Cái,KG,400,292.4
SO2403-0035,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",47,Cắt - Manh jumbo,MANH,MANH175125G720TDUNP,"Manh tròn PP, trắng đục UV, K175.5cmx125.5cm, TL: 720.37g/cái (+/-5%).",Cái,KG,408,293.91096
SO2403-0035,0119132020002000,"Manh tròn JB, trắng UV, K174.5-175.5cm x 124.5-125.5cm, TL: 731.0g (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [UP01091] [68”×49”-HK (NO GRADE) 2S1C]",48,Công đoạn in cái jumbo,IN,MANH175125G721TDUNP.HKNG,"Manh tròn PP, trắng đục UV, K175.5cmx125.5cm, TL: 721.37g/cái (+/-5%), MK: HK(NO GRADE) 2S1C (1+1). [UNP170gsm] [68”×49”-HK(NO GRADE)]",Cái,KG,400,288.548
SO2403-0034,THACUSMY127070070072TRDU,"Vải manh PP trắng đục khổ 127cm, mật độ 7 x 7 (caro), TL 72gr/mét dài (56.7gr/m2), 2000m/cuộn.",02,Công đoạn tạo sợi,TPH-1551,SOI-ECL5-2,"Sợi PP, trắng đục, 850D, 3.33mm. [21.99%]",KG,KG,291.888,291.888
SO2403-0034,THACUSMY127070070072TRDU,"Vải manh PP trắng đục khổ 127cm, mật độ 7 x 7 (caro), TL 72gr/mét dài (56.7gr/m2), 2000m/cuộn.",03,Công đoạn dệt,TPH-1552,THACUSMY127070070072TRDU,"Vải manh PP trắng đục khổ 127cm, mật độ 7 x 7 (caro), TL 72gr/mét dài (56.7gr/m2), 2000m/cuộn.",Mét,KG,4000,288
SO2403-0033,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",01,"Công đoạn tái chế (ó, tạo hạt)",SUI,SUI-TRANG,Sủi trắng,KG,KG,1524.6,1524.6
SO2403-0033,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",02,Công đoạn tạo sợi,TPH-1551,SOI-SP21-HD,"Sợi PP, màu trắng đục, 800D, bản sợi 2.55mm.",KG,KG,16672.075,16672.075
SO2403-0033,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",03,Công đoạn dệt,TPH-1552,0102125027000000,"Vải cuộn PP, trắng đục, K66.0cm, MĐ: 10.0x9.3, TL: 94.0g/m(+2.0/-1.0). [3500m/cuộn]/THACUSAN660100093094TRDU",M,KG,175000,16450
